Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3502	9,9,9,11,11,11,11,9,6	0.3218899965286255,0.189615860581398,0.189615860581398,0.038420647382736206,0.038420647382736206,0.03780073672533035,0.03446686267852783,0.026407161727547646,0.32004308700561523	1,1,1,1,1,1,1,1,1	2,2,2,4,4,4,4,4,1	3,3,3,5,5,5,5,5,2	2,2,2,2,2,2,2,2,2	3.27,3.27,3.27,3.33,3.33,3.33,3.33,3.27,3.27	1,1,1,1,1,1,1,1,1	4,4,4,6,6,6,6,6,3	15.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0	6.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,6.0	31.0,36.0,36.0,48.0,48.0,48.0,46.0,46.0,28.0	8.0,11.0,11.0,15.0,15.0,15.0,12.0,12.0,9.0	21.0,27.0,27.0,29.0,29.0,29.0,29.0,28.0,24.0	39.0,47.0,47.0,63.0,63.0,63.0,58.0,58.0,37.0	171.30037,223.47972,223.47972,306.05283,306.05283,306.05283,281.7629,278.8266,169.6436	10.0,13.0625,13.0625,14.25,14.25,14.25,11.400001,12.666667,13.5	1713.0037,2919.2039,2919.2039,4361.253,4361.253,4361.253,3212.0974,3531.8037,2290.1887	95.16687,162.178,162.178,242.29182,242.29182,242.29182,178.44986,196.21132,127.232704	0.057100125,0.07449324,0.07449324,0.10201761,0.10201761,0.10201761,0.09392097,0.0929422,0.056547865	108.19918823242188,106.81649780273438,106.81649780273438,101.93055725097656,101.93055725097656,101.93055725097656,102.36054992675781,105.6658935546875,114.8182601928711	0,1,1,1,1252,1573,1623,1774,2464	0,2,0,3,0,7,4,4,1	0,4,0,4,0,14,8,8,5	0,56,0,119,0,20,8,127,172	967.json
1661	11,11	0.0477011501789093,0.04867331311106682	2,2	2,2	4,4	3,3	3.45,3.45	2,2	6,5	25.0,27.0	8.0,7.0	53.0,54.0	17.0,16.0	33.0,34.0	70.0,70.0	353.10757,356.1224	26.5625,30.857143	9379.42,10988.92	521.07886,610.49554	0.11770252,0.11870747	100.95687866210938,100.91266632080078	0,342	0,1	0,2	0,9	1337.json
1518	22,22,22	2.712823043111712E-4,3.177428734488785E-4,3.048850048799068E-4	6,6,7	7,7,7	13,13,14	6,6,6	12.84,12.84,12.84	3,3,3	12,10,10	34.0,36.0,36.0	11.0,9.0,9.0	99.0,101.0,101.0	33.0,31.0,31.0	45.0,45.0,45.0	132.0,132.0,132.0	724.9246,724.9246,724.9246	51.0,62.0,62.0	36971.156,44945.33,44945.33	2053.9531,2496.9626,2496.9626	0.24164154,0.24164154,0.24164154	85.29756164550781,85.29756164550781,85.29756164550781	0,199,1158	0,2,1	0,4,2	0,18,19	1834.json
6003	4,4,4,4,3	0.6264685988426208,0.7358266711235046,0.7358266711235046,0.7663379907608032,0.7833534479141235	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.73,1.73,1.73,1.73,1.89	0,0,0,0,0	0,0,0,0,0	10.0,10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0,11.0	2.0,2.0,2.0,2.0,2.0	12.0,12.0,12.0,12.0,12.0	13.0,13.0,13.0,13.0,13.0	46.604515,46.604515,46.604515,46.604515,46.604515	5.0,5.0,5.0,5.0,5.0	233.02258,233.02258,233.02258,233.02258,233.02258	12.945699,12.945699,12.945699,12.945699,12.945699	0.015534839,0.015534839,0.015534839,0.015534839,0.015534839	128.335205078125,128.335205078125,128.335205078125,128.335205078125,132.9956512451172	0,0,3754,4075,4289	0,2,0,1,1	0,4,0,2,2	0,8,0,2,10	3730.json
3502	5,5,10,10,3	0.018608398735523224,0.018608398735523224,0.009163398295640945,0.009163398295640945,0.3562808632850647	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	8.54,8.54,3.49,3.49,1.89	0,0,0,0,0	0,0,0,0,1	13.0,13.0,13.0,13.0,11.0	5.0,5.0,7.0,7.0,1.0	20.0,20.0,24.0,24.0,13.0	7.0,7.0,11.0,11.0,1.0	18.0,18.0,20.0,20.0,12.0	27.0,27.0,35.0,35.0,14.0	112.58798,112.58798,151.26749,151.26749,50.189476	9.099999,9.099999,10.214286,10.214286,5.5	1024.5505,1024.5505,1545.0894,1545.0894,276.0421	56.919476,56.919476,85.838295,85.838295,15.335673	0.037529327,0.037529327,0.050422497,0.050422497,0.016729826	120.13368225097656,120.13368225097656,107.36906433105469,107.36906433105469,132.61029052734375	0,1,1,1252,1782	0,0,7,0,1	0,0,9,0,8	0,0,101,0,195	963.json
4128	5,4,4,4	0.6433183550834656,0.5977913737297058,0.5977913737297058,0.6316737532615662	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.96,1.73,1.73,1.73	0,0,0,0	1,0,0,0	11.0,9.0,9.0,9.0	4.0,3.0,3.0,3.0	14.0,10.0,10.0,10.0	4.0,3.0,3.0,3.0	15.0,12.0,12.0,12.0	18.0,13.0,13.0,13.0	70.32403,46.604515,46.604515,46.604515	5.5,4.5,4.5,4.5	386.78217,209.72032,209.72032,209.72032	21.487898,11.651129,11.651129,11.651129	0.023441343,0.015534839,0.015534839,0.015534839	122.58091735839844,128.335205078125,128.335205078125,128.335205078125	0,533,1879,2200	0,0,0,1	0,1,0,2	0,29,0,2	2045.json
4071	27,25,25,25,25,23,26,26,29,23,23,16	6.069547962397337E-4,6.378679536283016E-4,6.378679536283016E-4,5.728667601943016E-4,5.670952959917486E-4,5.740763153880835E-4,7.284696330316365E-4,3.027411294169724E-4,5.669830134138465E-4,0.04957515373826027,0.05675080791115761,0.2821558713912964	8,8,8,8,8,8,8,8,8,5,5,3	6,6,6,6,6,6,6,6,6,4,4,3	14,14,14,14,14,14,14,14,14,9,9,6	6,6,6,6,6,6,6,6,6,5,5,4	8.52,8.63,8.63,8.63,8.63,8.82,2.48,2.48,6.36,4.95,4.95,4.99	2,1,1,1,1,1,1,1,4,3,3,3	12,12,12,12,12,12,12,12,12,8,8,5	26.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,25.0,22.0,21.0,19.0	9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0	92.0,90.0,90.0,90.0,90.0,91.0,98.0,98.0,100.0,75.0,75.0,54.0	31.0,31.0,31.0,31.0,30.0,30.0,32.0,32.0,36.0,31.0,30.0,23.0	35.0,34.0,34.0,34.0,34.0,35.0,34.0,34.0,35.0,31.0,30.0,27.0	123.0,121.0,121.0,121.0,120.0,121.0,130.0,130.0,136.0,106.0,105.0,77.0	630.9018,615.583,615.583,615.583,610.49554,620.64325,661.3702,661.3702,697.58246,525.14484,515.2235,366.12634	44.77778,43.055553,43.055553,43.055553,41.666664,43.333332,44.444447,44.444447,45.0,37.88889,35.0,27.3125	28250.38,26504.268,26504.268,26504.268,25437.312,26894.54,29394.232,29394.232,31391.21,19897.154,18032.822,9999.826	1569.4656,1472.4594,1472.4594,1472.4594,1413.1841,1494.1411,1633.013,1633.013,1743.9562,1105.3975,1001.8235,555.5459	0.2103006,0.20519434,0.20519434,0.20519434,0.20349851,0.20688108,0.22045672,0.22045672,0.23252748,0.17504828,0.17174117,0.12204211	82.70226287841797,84.07685089111328,84.07685089111328,84.07685089111328,84.12000274658203,85.38506317138672,83.06840515136719,83.06840515136719,81.02217864990234,86.48388671875,86.58306884765625,94.46857452392578	0,49,1822,2143,2192,2321,2351,2362,2362,2364,3571,3588	0,7,0,4,2,1,9,10,28,2,3,3	0,16,0,8,4,2,12,20,51,11,6,15	0,57,0,12,2,19,113,65,427,384,76,357	1419.json
2515	9,9,9,9,8	0.042624346911907196,0.042624346911907196,0.04236437380313873,0.030209582298994064,0.026501722633838654	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2.51,2.51,2.51,2.51,2.4	1,1,1,1,1	6,6,6,6,6	24.0,24.0,24.0,24.0,24.0	6.0,6.0,6.0,8.0,8.0	46.0,46.0,46.0,47.0,47.0	14.0,14.0,14.0,16.0,16.0	30.0,30.0,30.0,32.0,32.0	60.0,60.0,60.0,63.0,63.0	294.41342,294.41342,294.41342,315.0,315.0	28.0,28.0,28.0,24.0,24.0	8243.576,8243.576,8243.576,7560.0,7560.0	457.97644,457.97644,457.97644,420.0,420.0	0.09813781,0.09813781,0.09813781,0.105,0.105	105.38304138183594,105.38304138183594,105.38304138183594,105.03158569335938,106.93966674804688	0,265,586,680,1411	0,0,5,1,1	0,0,10,2,2	0,0,10,14,132	1317.json
1728	13,11	0.12324749678373337,0.24962776899337769	1,1	2,2	3,3	4,4	4.44,4.45	2,2	4,3	25.0,24.0	9.0,9.0	47.0,42.0	15.0,14.0	34.0,33.0	62.0,56.0	315.4227,282.48605	20.833332,18.666668	6571.3057,5273.073	365.07254,292.94852	0.1051409,0.09416202	98.60746765136719,101.88722229003906	0,296	0,1	0,4	0,80	2795.json
1099	11	0.03513646498322487	2	2	4	2	3.85	1	7	21.0	9.0	52.0	18.0	30.0	70.0	343.48233	21.0	7213.129	400.72937	0.11449411	101.3305892944336	0	0	0	0	1043.json
6217	4,4,4	0.5906170606613159,0.5809642672538757,0.5810632109642029	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	1,2,2	10.0,11.0,11.0	5.0,4.0,4.0	13.0,15.0,15.0	5.0,4.0,4.0	15.0,15.0,15.0	18.0,19.0,19.0	70.32403,74.23092,74.23092	5.0,5.5,5.5	351.62015,408.27005,408.27005	19.534452,22.68167,22.68167	0.023441343,0.024743639,0.024743639	126.19583892822266,125.91468811035156,125.91468811035156	0,17,3967	0,4,0	0,8,0	0,28,1	2716.json
5436	4,4,3,3,4	0.9785414338111877,0.9785414338111877,0.989841639995575,0.757023274898529,0.38172075152397156	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.73,1.73,1.89,1.89,3.32	0,0,0,0,0	3,3,1,1,3	13.0,13.0,11.0,13.0,15.0	3.0,3.0,5.0,7.0,6.0	21.0,21.0,17.0,19.0,25.0	7.0,7.0,9.0,13.0,13.0	16.0,16.0,16.0,20.0,21.0	28.0,28.0,26.0,32.0,38.0	112.0,112.0,104.0,138.3017,166.90805	15.166666,15.166666,9.9,12.071428,16.25	1698.6666,1698.6666,1029.6,1669.499,2712.2559	94.37037,94.37037,57.199997,92.74995,150.68088	0.037333332,0.037333332,0.034666665,0.046100564,0.05563602	123.77584075927734,123.77584075927734,128.8216552734375,127.33940887451172,121.70132446289062	0,3186,3726,4423,4864	0,0,1,1,2	0,0,2,2,3	0,0,16,20,43	3669.json
6578	12,12,16,18,30,4,4,4,3,3	0.23469454050064087,0.23356664180755615,0.06232670694589615,0.05957828834652901,0.0073762028478085995,0.8656457662582397,0.8656457662582397,0.8702503442764282,0.9170950651168823,0.9229394197463989	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,2,3,3,5,1,1,1,1,1	3.59,3.59,3.67,4.06,5.5,1.73,1.73,1.73,1.89,1.89	1,1,1,1,1,0,0,0,0,0	1,1,1,3,6,0,0,0,0,0	23.0,23.0,24.0,25.0,28.0,10.0,10.0,10.0,10.0,10.0	10.0,10.0,15.0,14.0,23.0,3.0,3.0,3.0,3.0,3.0	48.0,48.0,65.0,69.0,109.0,11.0,11.0,11.0,11.0,11.0	16.0,16.0,28.0,26.0,51.0,4.0,4.0,4.0,4.0,4.0	33.0,33.0,39.0,39.0,51.0,13.0,13.0,13.0,13.0,13.0	64.0,64.0,93.0,95.0,160.0,15.0,15.0,15.0,15.0,15.0	322.84122,322.84122,491.54242,502.11322,907.588,55.506596,55.506596,55.506596,55.506596,55.506596	18.4,18.4,22.4,23.214285,31.043478,6.666667,6.666667,6.666667,6.666667,6.666667	5940.2783,5940.2783,11010.55,11656.199,28174.69,370.04398,370.04398,370.04398,370.04398,370.04398	330.01547,330.01547,611.6972,647.56665,1565.2605,20.557999,20.557999,20.557999,20.557999,20.557999	0.10761374,0.10761374,0.16384748,0.16737108,0.30252934,0.018502198,0.018502198,0.018502198,0.018502198,0.018502198	100.24327850341797,100.24327850341797,93.16680908203125,91.14808654785156,79.33448791503906,127.42622375488281,127.42622375488281,127.42622375488281,132.086669921875,132.086669921875	0,0,65,107,129,131,4328,4649,4788,4864	0,3,5,4,20,1,0,2,0,1	0,6,6,6,27,29,0,4,0,2	0,6,173,44,502,982,0,6,4,4	777.json
701	2	0.9986050724983215	0	0	0	1	0.0	0	0	8.0	2.0	9.0	2.0	10.0	11.0	36.541206	4.0	146.16483	8.120268	0.012180402	140.82913208007812	0	0	0	0	102.json
6402	4,4,4,3,3	0.2259366363286972,0.2259366363286972,0.2259366363286972,0.3562808632850647,0.41723111271858215	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.73,1.73,1.73,1.89,1.89	0,0,0,0,0	0,0,0,1,1	13.0,13.0,13.0,11.0,11.0	4.0,4.0,4.0,1.0,1.0	18.0,18.0,18.0,13.0,13.0	5.0,5.0,5.0,1.0,1.0	17.0,17.0,17.0,12.0,12.0	23.0,23.0,23.0,14.0,14.0	94.01165,94.01165,94.01165,50.189476,50.189476	8.125,8.125,8.125,5.5,5.5	763.84467,763.84467,763.84467,276.0421,276.0421	42.435814,42.435814,42.435814,15.335673,15.335673	0.031337216,0.031337216,0.031337216,0.016729826,0.016729826	124.6862564086914,124.6862564086914,124.6862564086914,132.61029052734375,132.61029052734375	0,237,4152,4694,5503	0,0,0,1,1	0,0,0,2,2	0,0,0,55,9	1492.json
1117	4,4,3	0.007394410204142332,0.07978375256061554,0.08782310038805008	0,0,0	0,0,0	0,0,0	1,1,1	2.0,2.0,1.89	0,0,0	1,1,1	17.0,16.0,14.0	6.0,6.0,5.0	27.0,23.0,19.0	10.0,9.0,7.0	23.0,22.0,19.0	37.0,32.0,26.0	167.3718,142.70181,110.44612	14.166666,12.0,9.8	2371.1003,1712.4218,1082.372	131.7278,95.134544,60.131775	0.0557906,0.04756727,0.036815375	121.68689727783203,122.5160903930664,128.50894165039062	0,579,722	0,2,3	0,4,7	0,36,67	1113.json
1755	9,8,8,8,8	0.4055326282978058,0.4564308822154999,0.4564308822154999,0.4564308822154999,0.4564308822154999	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	4.62,2.83,2.83,2.83,2.83	1,1,1,1,1	1,1,1,1,1	24.0,22.0,22.0,22.0,22.0	6.0,4.0,4.0,4.0,4.0	34.0,31.0,31.0,31.0,31.0	9.0,7.0,7.0,7.0,7.0	30.0,26.0,26.0,26.0,26.0	43.0,38.0,38.0,38.0,38.0	210.99629,178.61671,178.61671,178.61671,178.61671	18.0,19.25,19.25,19.25,19.25	3797.9333,3438.3718,3438.3718,3438.3718,3438.3718	210.99629,191.02066,191.02066,191.02066,191.02066	0.070332095,0.059538905,0.059538905,0.059538905,0.059538905	107.11539459228516,109.88978576660156,109.88978576660156,109.88978576660156,109.88978576660156	0,1,46,46,1057	0,4,0,0,0	0,9,0,0,0	0,123,0,0,0	3434.json
1643	3	0.27338528633117676	0	0	0	1	1.89	0	3	15.0	4.0	22.0	5.0	19.0	27.0	114.694046	9.375	1075.2567	59.736485	0.03823135	128.31268310546875	0	0	0	0	1951.json
1737	7,7,7	0.04044611006975174,0.03902463614940643,0.038871850818395615	2,2,2	1,1,1	3,3,3	2,2,2	2.56,2.56,2.56	1,1,1	2,2,2	18.0,18.0,18.0	9.0,9.0,9.0	39.0,39.0,39.0	19.0,19.0,19.0	27.0,27.0,27.0	58.0,58.0,58.0	275.78348,275.78348,275.78348	19.0,19.0,19.0	5239.886,5239.886,5239.886	291.1048,291.1048,291.1048	0.09192783,0.09192783,0.09192783	109.79425048828125,109.79425048828125,109.79425048828125	0,28,1039	0,1,1	0,2,2	0,5,1	1916.json
401	8	0.17859002947807312	2	1	3	2	4.8	1	2	16.0	7.0	30.0	11.0	23.0	41.0	185.46603	12.571428	2331.573	129.53183	0.061822012	109.6941146850586	0	0	0	0	541.json
1644	11,11	0.0025037575978785753,0.001682800124399364	3,3	3,3	6,6	3,3	3.33,3.33	1,1	8,7	19.0,19.0	4.0,4.0	52.0,49.0	14.0,16.0	23.0,23.0	66.0,65.0	298.55508,294.03152	33.25,38.0	9926.957,11173.198	551.4976,620.7332	0.09951836,0.09801051	101.82953643798828,101.90892791748047	0,1559	0,1	0,2	0,50	2821.json
1231	6	0.061419691890478134	0	0	0	1	4.0	0	6	26.0	7.0	44.0	10.0	33.0	54.0	272.39728	18.571428	5058.8066	281.0448	0.09079909	112.58573913574219	0	0	0	0	820.json
977	20	9.91680077277124E-4	2	2	4	3	3.68	1	20	15.0	7.0	38.0	31.0	22.0	69.0	307.70078	33.214283	10220.061	567.7811	0.10256693	91.9876708984375	0	0	0	0	3560.json
996	3	0.752953827381134	0	0	0	1	1.89	0	0	10.0	3.0	11.0	3.0	13.0	14.0	51.806156	5.0	259.0308	14.390599	0.01726872	132.4454345703125	0	0	0	0	604.json
1277	16	0.031652748584747314	4	2	6	4	9.04	3	8	32.0	13.0	70.0	23.0	45.0	93.0	510.74234	28.307692	14457.937	803.2187	0.17024745	92.73756408691406	0	0	0	0	3138.json
5963	4,4,4	0.8338840007781982,0.8338840007781982,0.8552970886230469	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	0,0,0	9.0,9.0,9.0	2.0,2.0,2.0	10.0,10.0,10.0	2.0,2.0,2.0	11.0,11.0,11.0	12.0,12.0,12.0	41.51318,41.51318,41.51318	4.5,4.5,4.5	186.80931,186.80931,186.80931	10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727	128.936767578125,128.936767578125,128.936767578125	0,3714,4035	0,0,1	0,0,2	0,0,2	1069.json
6399	4,4,4,4,3	0.8244721293449402,0.8244721293449402,0.8244721293449402,0.8312004208564758,0.7432991862297058	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.73,1.73,1.73,1.73,1.89	0,0,0,0,0	1,1,1,1,0	12.0,12.0,12.0,12.0,12.0	4.0,4.0,4.0,4.0,2.0	14.0,14.0,14.0,14.0,13.0	5.0,5.0,5.0,5.0,4.0	16.0,16.0,16.0,16.0,14.0	19.0,19.0,19.0,19.0,17.0	76.0,76.0,76.0,76.0,64.72504	7.5,7.5,7.5,7.5,12.0	570.0,570.0,570.0,570.0,776.70044	31.666666,31.666666,31.666666,31.666666,43.150024	0.025333334,0.025333334,0.025333334,0.025333334,0.021575011	125.79222106933594,125.79222106933594,125.79222106933594,125.79222106933594,131.28770446777344	0,222,4149,4470,5151	0,0,0,2,2	0,0,0,4,4	0,0,0,6,37	3276.json
701	4	0.9176225066184998	0	0	0	1	3.32	1	0	14.0	3.0	21.0	3.0	17.0	24.0	98.099106	7.0	686.6937	38.14965	0.0326997	124.4649429321289	0	0	0	0	138.json
1720	3,3	0.31042516231536865,0.14446033537387848	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,0	11.0,13.0	1.0,4.0	13.0,18.0	1.0,5.0	12.0,17.0	14.0,23.0	50.189476,94.01165	5.5,8.125	276.0421,763.84467	15.335673,42.435814	0.016729826,0.031337216	132.61029052734375,129.34671020507812	0,821	0,1	0,2	0,52	2010.json
1639	3	0.16293756663799286	0	0	0	1	1.89	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	131.28770446777344	0	0	0	0	1359.json
1908	4,3	0.5249670743942261,0.31042516231536865	0,0	0,0	0,0	1,1	1.73,1.89	0,0	0,1	12.0,11.0	3.0,1.0	16.0,13.0	3.0,1.0	15.0,12.0	19.0,14.0	74.23092,50.189476	6.0,5.5	445.3855,276.0421	24.743639,15.335673	0.024743639,0.016729826	125.91468811035156,132.61029052734375	0,1010	0,1	0,2	0,36	2564.json
4147	4,4,4	0.8044964671134949,0.8044964671134949,0.8289206027984619	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	0,0,0	9.0,9.0,9.0	2.0,2.0,2.0	10.0,10.0,10.0	2.0,2.0,2.0	11.0,11.0,11.0	12.0,12.0,12.0	41.51318,41.51318,41.51318	4.5,4.5,4.5	186.80931,186.80931,186.80931	10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727	128.936767578125,128.936767578125,128.936767578125	0,1898,2219	0,0,1	0,0,2	0,0,1	2072.json
1194	3	0.9189788699150085	0	0	0	1	1.89	0	0	10.0	3.0	11.0	4.0	13.0	15.0	55.506596	6.666667	370.04398	20.557999	0.018502198	132.086669921875	0	0	0	0	2543.json
1881	4	0.02326306514441967	0	0	0	1	1.73	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	126.62725830078125	0	0	0	0	1358.json
6217	7,7,7,7,7,7,6,6	0.7324691414833069,0.7178123593330383,0.7246802449226379,0.708394467830658,0.708394467830658,0.7349768280982971,0.7790719270706177,0.7573268413543701	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2	2.8,2.8,2.8,2.8,2.8,2.8,2.75,2.75	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0	23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0	89.85848,89.85848,96.0,96.0,96.0,96.0,96.0,96.0	13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0	1168.1603,1168.1603,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0	64.8978,64.8978,74.666664,74.666664,74.666664,74.666664,74.666664,74.666664	0.029952828,0.029952828,0.032,0.032,0.032,0.032,0.032,0.032	115.62542724609375,115.62542724609375,115.28164672851562,115.28164672851562,115.28164672851562,115.28164672851562,117.77888488769531,117.77888488769531	0,17,24,110,3967,4288,4438,4619	0,7,1,2,0,3,0,4	0,14,2,4,0,6,0,8	0,28,7,22,0,6,4,25	2745.json
2095	58,58,57,53,40,27,25,25	0.0,0.0,0.0,0.0,1.2922361202072352E-4,0.006558920256793499,0.007758080959320068,0.00803246721625328	13,13,13,13,12,8,8,8	11,11,11,11,10,6,6,6	24,24,24,24,22,14,14,14	12,12,12,12,11,6,6,6	8.72,8.72,9.23,9.18,5.58,7.28,4.59,4.59	6,6,6,6,5,3,3,3	16,16,16,16,16,11,11,11	31.0,31.0,31.0,32.0,32.0,28.0,27.0,27.0	20.0,20.0,20.0,20.0,20.0,16.0,16.0,16.0	155.0,155.0,154.0,155.0,150.0,98.0,98.0,98.0	60.0,60.0,60.0,60.0,59.0,39.0,39.0,39.0	51.0,51.0,51.0,52.0,52.0,44.0,43.0,43.0	215.0,215.0,214.0,215.0,209.0,137.0,137.0,137.0	1219.5714,1219.5714,1213.899,1225.5946,1191.392,747.94214,743.39825,743.39825	46.5,46.5,46.5,48.0,47.2,34.125,32.90625,32.90625	56710.07,56710.07,56446.305,58828.54,56233.703,25523.525,24462.45,24462.45	3150.5596,3150.5596,3135.9058,3268.2522,3124.0947,1417.9736,1359.0249,1359.0249	0.4065238,0.4065238,0.40463302,0.40853155,0.39713067,0.24931404,0.24779941,0.24779941	65.50830078125,65.50830078125,65.81428527832031,66.94313049316406,71.87918853759766,81.81735229492188,83.0958023071289,83.0958023071289	0,166,217,345,369,369,374,394	0,8,1,1,38,11,2,5	0,16,2,2,87,40,6,10	0,18,108,91,644,745,74,30	1755.json
6183	13,13,13,13,13,13,13,10,11,10,10,10,11	0.5265025496482849,0.5411670804023743,0.5411670804023743,0.5411670804023743,0.5408200621604919,0.6294172406196594,0.6221600770950317,0.5416958332061768,0.019600678235292435,0.07332219183444977,0.056137729436159134,0.03791385516524315,0.0452982559800148	4,4,4,4,4,4,4,4,5,5,7,7,8	3,3,3,3,3,3,3,3,5,4,4,4,5	7,7,7,7,7,7,7,7,10,9,11,11,13	3,3,3,3,3,3,3,3,2,2,2,2,2	2.53,2.53,2.53,2.53,2.53,2.53,2.53,3.4,4.6,4.47,4.47,4.47,6.26	1,1,1,1,1,1,1,2,1,1,1,1,1	8,8,8,8,8,8,8,8,12,10,8,7,7	22.0,23.0,23.0,23.0,23.0,23.0,23.0,21.0,21.0,21.0,23.0,22.0,23.0	10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0	53.0,57.0,57.0,57.0,57.0,57.0,55.0,53.0,66.0,58.0,54.0,51.0,52.0	17.0,18.0,18.0,18.0,18.0,17.0,16.0,16.0,15.0,15.0,21.0,21.0,22.0	32.0,33.0,33.0,33.0,33.0,32.0,32.0,30.0,30.0,30.0,33.0,32.0,34.0	70.0,75.0,75.0,75.0,75.0,74.0,71.0,69.0,81.0,73.0,75.0,72.0,74.0	350.0,378.32956,378.32956,378.32956,378.32956,370.0,355.0,338.57544,397.45813,358.203,378.32956,360.0,376.47226	18.7,20.699999,20.699999,20.699999,20.699999,21.722221,20.444445,18.666666,17.5,17.5,24.15,23.099998,23.0	6545.0005,7831.4214,7831.4214,7831.4214,7831.4214,8037.2217,7257.778,6320.0747,6955.517,6268.5527,9136.659,8315.999,8658.862	363.61115,435.07898,435.07898,435.07898,435.07898,446.51233,403.20987,351.11526,386.4176,348.25293,507.59216,461.99994,481.0479	0.11666667,0.12610985,0.12610985,0.12610985,0.12610985,0.123333335,0.11833333,0.11285848,0.13248605,0.119401,0.12610985,0.12,0.12549075	98.29656982421875,97.89183807373047,97.89183807373047,97.89183807373047,97.89183807373047,98.00760650634766,98.22280883789062,102.71943664550781,100.5716323852539,102.65640258789062,102.37213897705078,102.63037872314453,100.85370635986328	0,0,18,3933,4254,4286,4304,4748,5078,5971,6098,6134,6180	0,4,0,0,4,1,2,6,6,1,2,1,3	0,8,0,0,8,2,4,14,13,3,4,2,5	0,16,0,0,4,22,4,67,203,63,76,16,59	1893.json
1720	3,3,3	0.8308093547821045,0.8272775411605835,0.8308093547821045	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	11.0,11.0,11.0	3.0,3.0,3.0	12.0,12.0,12.0	3.0,3.0,3.0	14.0,14.0,14.0	15.0,15.0,15.0	57.110325,57.110325,57.110325	5.5,5.5,5.5	314.10678,314.10678,314.10678	17.450377,17.450377,17.450377	0.019036775,0.019036775,0.019036775	131.9385528564453,131.9385528564453,131.9385528564453	0,214,1022	0,1,1	0,2,2	0,6,1	1188.json
