Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
129	12	0.13495050370693207	0	0	0	2	2.89	1	4	0	0	0	0	7437.json
715	9	0.8894396424293518	0	0	0	1	1.66	0	7	0	0	0	0	5267.json
760	10,11,11,11,12	0.3259578347206116,0.15659965574741364,0.10268011689186096,0.10268011689186096,0.11801459640264511	1,1,1,1,2	5,5,6,6,7	6,6,7,7,9	3,3,3,3,4	3.6,4.63,4.63,4.63,3.4	2,2,2,2,3	2,4,4,4,4	0,405,407,546,667	0,2,1,0,4	0,3,2,0,7	0,124,42,0,207	9411.json
1058	3,3,3	0.877582311630249,0.8343431949615479,0.8343431949615479	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,213,280	0,1,0	0,2,0	0,19,0	7286.json
2493	3,6,6,6,6	0.5161351561546326,0.5593518018722534,0.5593518018722534,0.5593518018722534,0.4330499768257141	0,1,1,1,1	0,1,1,1,1	0,2,2,2,2	1,2,2,2,2	1.89,2.75,2.75,2.75,2.75	0,1,1,1,1	2,2,2,2,3	0,284,320,320,956	0,4,0,0,2	0,5,0,0,4	0,106,0,0,27	11301.json
1557	9,9	0.06565222889184952,0.06565222889184952	2,2	2,2	4,4	3,3	2.95,2.95	2,2	3,3	0,1344	0,0	0,0	0,0	10599.json
2746	3,3,3	0.6170920133590698,0.6170920133590698,0.6170920133590698	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,573,1833	0,0,0	0,0,0	0,0,0	134.json
961	8,8,8	0.010022323578596115,0.010022323578596115,0.010022323578596115	0,0,0	0,0,0	0,0,0	1,1,1	3.97,3.97,3.97	1,1,1	2,2,2	0,749,749	0,0,0	0,0,0	0,0,0	10189.json
1033	11,11	0.0796721950173378,0.0796721950173378	1,1	1,1	2,2	2,2	3.56,3.56	2,2	4,4	0,255	0,0	0,0	0,0	8258.json
1963	9,8,8,13,19,13,16	0.4550815224647522,0.05408516898751259,0.032182712107896805,2.7385246357880533E-4,0.0,5.855138879269361E-4,0.01709003373980522	0,1,1,1,2,3,3	0,1,1,1,2,3,3	0,2,2,2,4,6,6	2,2,2,3,3,4,4	2.27,2.83,4.8,3.37,1.73,2.46,2.22	1,1,1,2,1,1,1	3,4,6,13,13,11,8	0,1,19,42,56,476,1118	0,5,5,10,17,10,12	0,14,10,15,27,27,18	0,214,211,384,512,532,232	5959.json
541	3	0.6329934597015381	0	0	0	1	1.89	0	0	0	0	0	0	6924.json
1487	7,5,6,7,7	0.8941055536270142,0.9363677501678467,0.922217607498169,0.7886139154434204,0.8761082291603088	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	8.83,3.58,3.59,5.42,5.42	0,0,0,0,0	0,0,0,0,0	0,90,90,1097,1415	0,2,3,4,3	0,6,5,7,6	0,122,32,76,46	5744.json
210	6	0.843384325504303	0	0	0	1	2.75	1	1	0	0	0	0	4831.json
800	3,3	0.6518160700798035,0.6518160700798035	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,587	0,0	0,0	0,0	10113.json
2423	11,11,11,11	0.25665271282196045,0.25665271282196045,0.25665271282196045,0.25665271282196045	5,5,5,5	5,5,5,5	10,10,10,10	3,3,3,3	3.45,3.45,3.45,3.45	1,1,1,1	6,6,6,6	0,250,250,414	0,0,0,0	0,0,0,0	0,0,0,0	7116.json
2423	11,11,11,11	0.48743391036987305,0.48743391036987305,0.48743391036987305,0.48743391036987305	2,2,2,2	2,2,2,2	4,4,4,4	4,4,4,4	3.95,3.95,3.95,3.95	1,1,1,1	1,1,1,1	0,250,250,414	0,0,0,0	0,0,0,0	0,0,0,0	7110.json
210	4	0.488751083612442	0	0	0	1	2.0	0	3	0	0	0	0	4619.json
44	9	0.0017016566125676036	0	0	0	1	12.8	0	7	0	0	0	0	7325.json
2041	4,4,4	0.1848829686641693,0.18390390276908875,0.3197523355484009	0,0,0	0,0,0	0,0,0	1,1,1	2.0,2.0,2.0	0,0,0	0,0,0	0,81,1196	0,1,1	0,2,2	0,6,10	5986.json
2690	3,3,3,10,3,10,35	0.5972159504890442,0.5972159504890442,0.5980567336082458,0.7008717656135559,0.5980567336082458,0.7029237151145935,0.10307539999485016	2,2,2,3,2,3,7	1,1,1,2,1,2,6	3,3,3,5,3,5,13	2,2,2,3,2,3,8	1.89,1.89,1.89,2.99,1.89,3.32,2.82	0,0,0,2,0,2,2	2,2,2,2,2,2,4	0,470,795,1208,1208,1211,2247	0,0,1,8,1,8,39	0,0,2,9,9,9,44	0,0,8,183,183,180,993	2456.json
4203	16,16,14,16,16,11,18,11,14,14,14,14,18,13,13,13	0.4086706042289734,0.4086706042289734,0.921100914478302,0.7438267469406128,0.7438267469406128,0.713365375995636,0.1666852980852127,0.6695623397827148,0.6007088422775269,0.6007088422775269,0.6007088422775269,0.5785204768180847,0.5077039003372192,0.507895290851593,0.6217678785324097,0.6695722937583923	5,5,2,3,3,2,3,2,2,2,2,2,2,2,2,2	6,6,4,5,5,3,5,3,3,3,3,3,4,3,4,4	11,11,6,8,8,5,8,5,5,5,5,5,6,5,6,6	7,7,5,6,6,4,6,4,4,4,4,4,5,4,5,5	3.46,3.46,2.56,2.54,2.54,2.67,3.22,2.67,2.37,2.37,2.37,2.37,2.27,3.2,3.2,3.2	1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2	0,0,0,2,2,3,4,3,3,3,3,3,0,3,2,2	0,2,330,336,483,753,786,786,1436,1436,1436,1476,1484,2304,2304,3628	0,0,9,6,0,6,12,1,10,0,0,3,11,7,1,1	0,0,20,10,0,18,15,11,17,0,0,6,17,22,2,2	0,0,138,71,0,154,362,338,39,0,0,9,218,242,29,16	3790.json
213	3	0.24232296645641327	0	0	0	1	1.89	0	3	0	0	0	0	4995.json
1936	7,7,11	0.42787590622901917,0.4488409757614136,0.0693923830986023	0,0,1	0,0,1	0,0,2	2,2,4	3.02,3.02,4.96	1,1,3	2,2,4	0,399,839	0,1,9	0,2,14	0,6,219	9736.json
539	3,3,3	0.3347078859806061,0.4038127064704895,0.4038127064704895	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,66,326	0,1,0	0,2,0	0,25,0	10979.json
1388	7,7,7,7,7,7,7,7,7,8	0.9212649464607239,0.923632800579071,0.8633914589881897,0.8633914589881897,0.21946601569652557,0.21946601569652557,0.12672387063503265,0.017098521813750267,0.01603107526898384,0.005239749327301979	2,2,2,2,1,1,1,1,1,3	1,1,1,1,1,1,1,1,1,3	3,3,3,3,2,2,2,2,2,6	2,2,2,2,2,2,2,2,2,2	2.56,2.56,2.56,2.56,3.96,3.96,3.96,3.96,3.96,3.71	1,1,1,1,1,1,1,1,1,1	4,5,6,6,5,5,6,6,6,8	0,358,372,474,475,488,572,839,998,1237	0,1,1,0,3,0,1,1,2,2	0,2,2,0,6,0,2,3,4,3	0,5,20,0,190,0,18,19,19,161	1453.json
