Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1380	10,9	0.8862597346305847,0.7247381210327148	0,0	0,0	0,0	1,1	3.69,3.92	1,1	2,2	27.0,27.0	3.0,3.0	45.0,45.0	6.0,6.0	30.0,30.0	51.0,51.0	250.2514,250.2514	27.0,27.0	6756.788,6756.788	375.3771,375.3771	0.08341713,0.08341713	104.75129699707031,106.45813751220703	0,1	0,2	0,7	0,22	927.json
476	3	0.0	0	0	0	1	0.94	0	2	16.0	10.0	31.0	19.0	26.0	50.0	235.022	15.2	3572.3345	198.46303	0.078340665	124.58214569091797	0	0	0	0	1370.json
1623	7,4,4	0.15465198457241058,0.014759181067347527,0.004158989060670137	1,2,3	1,1,2	2,3,5	2,2,2	1.28,1.0,1.0	0,0,0	3,5,7	20.0,20.0,21.0	9.0,7.0,7.0	34.0,33.0,41.0	16.0,14.0,15.0	29.0,27.0,28.0	50.0,47.0,56.0	242.89906,223.47972,269.21188	17.777779,20.0,22.5	4318.2056,4469.594,6057.2676	239.90031,248.31079,336.51486	0.08096635,0.07449324,0.089737296	110.45449829101562,119.95356750488281,118.98543548583984	0,5,8	0,2,1	0,7,2	0,74,46	2271.json
1648	7	3.6754098255187273E-4	0	0	0	1	2.1	0	2	25.0	6.0	36.0	10.0	31.0	46.0	227.89304	20.833332	4747.7715	263.76508	0.07596435	111.01609802246094	0	0	0	0	1937.json
1075	3	0.5298125743865967	0	0	0	1	0.94	0	0	10.0	3.0	11.0	3.0	13.0	14.0	51.806156	5.0	259.0308	14.390599	0.01726872	132.4454345703125	0	0	0	0	225.json
1863	3,3,3	0.9747529625892639,0.9668755531311035,0.9669448733329773	0,0,0	0,0,0	0,0,0	1,1,1	0.94,0.94,0.94	0,0,0	0,0,0	8.0,8.0,8.0	3.0,3.0,3.0	9.0,9.0,9.0	3.0,3.0,3.0	11.0,11.0,11.0	12.0,12.0,12.0	41.51318,41.51318,41.51318	4.0,4.0,4.0	166.05272,166.05272,166.05272	9.225151,9.225151,9.225151	0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625	0,7,165	0,1,0	0,2,0	0,5,4	1457.json
1649	4	0.05917994678020477	0	0	0	1	1.66	0	1	15.0	2.0	20.0	2.0	17.0	22.0	89.92419	7.5	674.4314	37.46841	0.029974729	124.91740417480469	0	0	0	0	1538.json
1809	3,3,3	0.8915667533874512,0.8975938558578491,0.8975938558578491	0,0,0	0,0,0	0,0,0	1,1,1	0.94,0.94,0.94	0,0,0	0,0,0	10.0,10.0,10.0	5.0,5.0,5.0	14.0,14.0,14.0	9.0,9.0,9.0	15.0,15.0,15.0	23.0,23.0,23.0	89.85848,89.85848,89.85848	9.0,9.0,9.0	808.7263,808.7263,808.7263	44.92924,44.92924,44.92924	0.029952828,0.029952828,0.029952828	129.58164978027344,129.58164978027344,129.58164978027344	0,32,111	0,1,0	0,2,0	0,5,0	1684.json
1649	4,4	0.4611567258834839,0.20886920392513275	0,0	0,0	0,0	1,1	1.66,1.66	0,0	1,1	15.0,16.0	3.0,3.0	18.0,20.0	4.0,4.0	18.0,19.0	22.0,24.0	91.73836,101.950264	10.0,10.666667	917.38354,1087.4695	50.96575,60.41497	0.030579453,0.03398342	124.81353759765625,124.26470947265625	0,53	0,1	0,2	0,29	1603.json
1413	12,13,13	0.021062012761831284,0.013772712089121342,0.029867077246308327	2,4,4	3,4,4	5,8,8	4,4,4	7.23,7.04,7.04	3,3,3	13,14,14	21.0,23.0,23.0	4.0,6.0,6.0	70.0,77.0,76.0	12.0,14.0,13.0	25.0,29.0,29.0	82.0,91.0,89.0	380.7962,442.0763,432.36032	31.5,26.833332,24.916668	11995.08,11862.38,10772.979	666.3933,659.0211,598.4988	0.12693207,0.14735876,0.14412011	98.92473602294922,96.85211181640625,96.9676742553711	0,97,97	0,3,1	0,5,2	0,112,9	1975.json
1413	3	0.688104510307312	0	0	0	1	3.77	0	1	9.0	2.0	12.0	2.0	11.0	14.0	48.432045	4.5	217.9442	12.108011	0.016144015	132.79563903808594	0	0	0	0	1982.json
1520	6	0.0	0	0	0	1	2.21	0	0	16.0	9.0	42.0	22.0	25.0	64.0	297.2068	19.555555	5812.044	322.89133	0.09906893	112.1324691772461	0	0	0	0	355.json
1685	23,23,28,28,22,22,22,22,22	2.973229275085032E-4,1.3898740871809423E-4,2.7835226501338184E-4,3.919254522770643E-4,0.002588609466329217,0.0025799148716032505,0.0022748687770217657,0.0025799148716032505,0.0022748687770217657	4,4,5,5,4,4,4,4,4	4,4,5,5,4,4,4,4,4	8,8,10,10,8,8,8,8,8	4,4,5,5,4,4,4,4,4	3.99,1.69,1.57,1.57,1.27,1.27,1.27,1.27,1.27	1,1,1,1,1,1,1,1,1	15,18,21,21,16,16,16,16,16	41.0,45.0,48.0,49.0,41.0,41.0,40.0,41.0,40.0	23.0,24.0,23.0,22.0,20.0,20.0,21.0,20.0,21.0	145.0,157.0,169.0,166.0,134.0,134.0,134.0,134.0,134.0	54.0,55.0,56.0,52.0,46.0,46.0,48.0,46.0,48.0	64.0,69.0,71.0,71.0,61.0,61.0,61.0,61.0,61.0	199.0,212.0,225.0,218.0,180.0,180.0,182.0,180.0,182.0	1194.0,1295.0072,1383.693,1340.6448,1067.5327,1067.5327,1079.3942,1067.5327,1079.3942	48.130432,51.5625,58.43478,57.90909,47.149998,47.149998,45.714287,47.149998,45.714287	57467.734,66773.81,80855.8,77635.516,50334.164,50334.164,49343.734,50334.164,49343.734	3192.6519,3709.6562,4491.989,4313.084,2796.3425,2796.3425,2741.3186,2796.3425,2741.3186	0.398,0.43166906,0.461231,0.4468816,0.35584423,0.35584423,0.35979804,0.35584423,0.35979804	82.44265747070312,82.02037811279297,78.25923156738281,78.42357635498047,83.74496459960938,83.74496459960938,83.68750762939453,83.74496459960938,83.68750762939453	0,31,42,44,45,275,417,418,418	0,3,10,3,9,1,1,1,1	0,6,12,6,24,2,2,2,2	0,201,217,15,332,10,9,9,9	47.json
1947	3,3	0.9345443248748779,0.9345443248748779	0,0	0,0	0,0	1,1	0.94,0.94	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,249	0,0	0,0	0,0	2714.json
1315	3	0.2224208116531372	0	0	0	1	0.94	0	0	12.0	3.0	14.0	3.0	15.0	17.0	66.41714	6.0	398.5028	22.139046	0.022139046	131.1535186767578	0	0	0	0	1907.json
1685	31,26,30,10	0.0,0.0,0.0,0.09870399534702301	1,2,2,1	12,13,15,1	13,15,17,2	9,10,12,2	2.09,1.15,1.52,4.36	8,9,11,1	9,11,13,2	31.0,32.0,32.0,23.0	15.0,16.0,18.0,8.0	160.0,172.0,199.0,42.0	33.0,36.0,44.0,13.0	46.0,48.0,50.0,31.0	193.0,208.0,243.0,55.0	1066.0475,1161.6721,1371.457,272.4808	34.100002,36.0,39.11111,18.6875	36352.223,41820.195,53639.207,5091.985	2019.5679,2323.3442,2979.956,282.88806	0.35534915,0.38722405,0.45715234,0.090826936	77.04650115966797,79.21923065185547,75.57772827148438,104.07876586914062	0,17,313,332	0,10,7,6	0,25,14,32	0,226,232,906	70.json
1649	3	0.5939902663230896	0	0	0	1	0.94	0	1	12.0	3.0	15.0	4.0	15.0	19.0	74.23092	8.0	593.84735	32.99152	0.024743639	130.57513427734375	0	0	0	0	1595.json
1520	3	0.8924760818481445	0	0	0	1	0.94	0	1	13.0	4.0	17.0	6.0	17.0	23.0	94.01165	9.75	916.6136	50.922977	0.031337216	129.34671020507812	0	0	0	0	1701.json
1110	3	0.06613538414239883	0	0	0	1	3.77	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	131.28770446777344	0	0	0	0	578.json
1410	22,22	0.058765895664691925,0.05875754728913307	1,1	1,1	2,2	4,4	1.09,1.09	1,1	6,6	34.0,34.0	15.0,15.0	87.0,87.0	26.0,26.0	49.0,49.0	113.0,113.0	634.4622,634.4622	29.466667,29.466667	18695.486,18695.486	1038.6382,1038.6382	0.21148741,0.21148741	86.45066833496094,86.45066833496094	0,52	0,1	0,2	0,6	115.json
1784	3,3,3	0.36977726221084595,0.35724472999572754,0.35724472999572754	0,0,0	0,0,0	0,0,0	1,1,1	0.94,0.94,0.94	0,0,0	2,2,2	12.0,11.0,11.0	4.0,4.0,4.0	17.0,16.0,16.0	6.0,6.0,6.0	16.0,15.0,15.0	23.0,22.0,22.0	92.0,85.95159,85.95159	9.0,8.25,8.25	828.0,709.10065,709.10065	46.0,39.39448,39.39448	0.030666666,0.02865053,0.02865053	129.4591827392578,129.81280517578125,129.81280517578125	0,52,86	0,2,0	0,4,0	0,19,0	1134.json
1790	7,7,6,6	0.0,0.0,0.0,0.0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	4.2,4.2,2.21,2.21	0,0,0,0	1,1,1,1	14.0,14.0,14.0,14.0	12.0,12.0,12.0,12.0	41.0,41.0,41.0,41.0	24.0,24.0,24.0,24.0	26.0,26.0,26.0,26.0	65.0,65.0,65.0,65.0	305.5286,305.5286,305.5286,305.5286	14.0,14.0,14.0,14.0	4277.4004,4277.4004,4277.4004,4277.4004	237.63336,237.63336,237.63336,237.63336	0.101842865,0.101842865,0.101842865,0.101842865	109.49163055419922,109.49163055419922,111.9888687133789,111.9888687133789	0,3,4,92	0,0,6,0	0,0,13,0	0,0,52,36	2044.json
1649	4	0.1870705783367157	0	0	0	1	1.66	0	1	14.0	3.0	17.0	4.0	17.0	21.0	85.83672	9.333334	801.1428	44.507935	0.028612241	125.15930938720703	0	0	0	0	1601.json
1584	5	0.0	0	0	0	1	2.19	0	4	20.0	9.0	44.0	17.0	29.0	61.0	296.33685	18.88889	5597.474	310.9708	0.09877895	115.10132598876953	0	0	0	0	1385.json
1640	4	3.1795172253623605E-4	0	0	0	1	1.0	0	1	15.0	8.0	25.0	13.0	23.0	38.0	171.89536	12.1875	2094.9746	116.38748	0.05729845	121.54822540283203	0	0	0	0	1366.json
1868	3,7,7,7,7,7,7,7,3	0.9929582476615906,0.9908318519592285,0.9905360341072083,0.9588994979858398,0.9581509232521057,0.9581509232521057,0.9581509232521057,0.9581509232521057,0.31557387113571167	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	1.0,1.25,1.25,1.25,1.25,1.25,1.25,1.25,0.94	0,0,0,0,0,0,0,0,0	0,1,1,1,1,1,1,1,1	11.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0	3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0	12.0,18.0,18.0,21.0,21.0,21.0,21.0,21.0,21.0	3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0	14.0,15.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0	15.0,21.0,21.0,26.0,26.0,26.0,26.0,26.0,26.0	57.110325,82.0447,84.0,106.27403,106.27403,106.27403,106.27403,106.27403,106.27403	5.5,9.75,10.5,11.666666,11.666666,11.666666,11.666666,11.666666,11.666666	314.10678,799.93585,882.0,1239.8636,1239.8636,1239.8636,1239.8636,1239.8636,1239.8636	17.450377,44.44088,49.0,68.88132,68.88132,68.88132,68.88132,68.88132,68.88132	0.019036775,0.027348233,0.028,0.035424676,0.035424676,0.035424676,0.035424676,0.035424676,0.035424676	131.9385528564453,116.32848358154297,116.20600891113281,114.98294830322266,114.98294830322266,114.98294830322266,114.98294830322266,114.98294830322266,128.70916748046875	0,0,1,2,8,16,78,170,188	0,6,1,2,2,1,0,0,1	0,8,2,4,4,2,0,0,7	0,168,6,39,14,6,0,0,141	327.json
1556	3	0.18900884687900543	0	0	0	1	0.94	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	2733.json
1590	3,3	0.1424243450164795,0.1424243450164795	0,0	0,0	0,0	1,1	0.94,0.94	0,0	1,1	11.0,11.0	5.0,5.0	16.0,16.0	6.0,6.0	16.0,16.0	22.0,22.0	88.0,88.0	6.6000004,6.6000004	580.80005,580.80005	32.26667,32.26667	0.029333333,0.029333333	129.69032287597656,129.69032287597656	0,0	0,0	0,0	0,0	489.json
1649	3	0.7456008195877075	0	0	0	1	0.94	0	1	12.0	2.0	15.0	2.0	14.0	17.0	64.72504	6.0	388.35022	21.575012	0.021575011	131.28770446777344	0	0	0	0	1524.json
316	3	0.23842230439186096	0	0	0	1	3.77	0	1	11.0	3.0	15.0	4.0	14.0	19.0	72.339745	7.3333335	530.49146	29.471748	0.024113249	130.70933532714844	0	0	0	0	1816.json
1641	3,16	0.466924250125885,0.05177881196141243	0,1	0,1	0,2	1,4	0.94,1.2	0,1	0,4	15.0,35.0	2.0,11.0	16.0,80.0	4.0,20.0	17.0,46.0	20.0,100.0	81.74926,552.3562	15.0,31.818182	1226.2389,17574.97	68.12438,976.38727	0.027249753,0.18411873	130.07347106933594,92.33026123046875	0,1	0,15	0,15	0,520	131.json
1520	3	0.0	0	0	0	1	0.94	0	1	14.0	6.0	27.0	11.0	20.0	38.0	164.23326	12.833334	2107.6604	117.09225	0.05474442	126.44578552246094	0	0	0	0	1702.json
