Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1610	5	0.5398335456848145	2	2	4	2	10.85	0	3	19.0	3.0	27.0	5.0	22.0	32.0	142.70181	15.833333	2259.4453	125.52474	0.04756727	118.6711654663086	0	0	0	0	4909.json
1610	3,18,18	0.6181010603904724,0.032157052308321,0.03735632449388504	0,3,3	0,3,3	0,6,6	1,3,3	3.77,6.61,6.61	0,2,2	1,11,10	15.0,33.0,32.0	3.0,10.0,10.0	17.0,96.0,93.0	3.0,26.0,26.0	18.0,43.0,42.0	20.0,122.0,119.0	83.398506,662.0043,641.6857	7.5,42.899998,41.6	625.4888,28399.982,26694.125	34.749374,1577.7769,1483.007	0.027799502,0.22066809,0.21389525	129.9696044921875,89.71056365966797,89.87266540527344	0,4,833	0,17,1	0,18,2	0,469,17	4910.json
3422	37,38,38,38,39,39,39	0.0015424758894369006,0.0012771363835781813,0.001322640455327928,0.0014674095436930656,7.019052281975746E-4,0.001200500875711441,0.0011884436244145036	8,8,8,8,8,8,8	6,6,6,6,6,6,6	14,14,14,14,14,14,14	10,10,10,10,10,10,10	7.55,7.89,7.89,7.89,7.79,7.79,7.79	2,2,2,2,2,2,2	15,15,15,15,16,16,16	54.0,54.0,54.0,54.0,55.0,55.0,55.0	28.0,28.0,28.0,28.0,28.0,28.0,28.0	186.0,187.0,187.0,181.0,185.0,184.0,182.0	58.0,59.0,59.0,59.0,61.0,61.0,61.0	82.0,82.0,82.0,82.0,83.0,83.0,83.0	244.0,246.0,246.0,240.0,246.0,245.0,243.0	1551.2427,1563.9578,1563.9578,1525.8125,1568.2598,1561.8846,1549.1346	55.92857,56.89286,56.89286,56.89286,59.910717,59.910717,59.910717	86758.78,88978.03,88978.03,86807.836,93955.57,93573.625,92809.766	4819.932,4943.224,4943.224,4822.6577,5219.754,5198.5347,5156.098	0.5170809,0.52131927,0.52131927,0.50860417,0.52275324,0.5206282,0.5163782	71.99971008300781,71.52523803710938,71.52523803710938,71.65363311767578,71.09014892578125,71.111328125,71.1539535522461	0,183,1528,2218,2373,2666,2669	0,2,1,2,1,1,2	0,3,2,4,3,2,4	0,16,14,18,25,6,12	2404.json
3906	4,4,4,4,7	0.9287436008453369,0.9287436008453369,0.9287436008453369,0.9287436008453369,0.8356735706329346	0,0,0,0,1	0,0,0,0,1	0,0,0,0,2	1,1,1,1,2	4.0,4.0,4.0,4.0,5.11	0,0,0,0,1	1,1,1,1,1	11.0,11.0,11.0,11.0,15.0	4.0,4.0,4.0,4.0,5.0	14.0,14.0,14.0,14.0,23.0	4.0,4.0,4.0,4.0,6.0	15.0,15.0,15.0,15.0,20.0	18.0,18.0,18.0,18.0,29.0	70.32403,70.32403,70.32403,70.32403,125.335915	5.5,5.5,5.5,5.5,9.0	386.78217,386.78217,386.78217,386.78217,1128.0232	21.487898,21.487898,21.487898,21.487898,62.667953	0.023441343,0.023441343,0.023441343,0.023441343,0.04177864	126.19583892822266,126.19583892822266,126.19583892822266,126.19583892822266,113.89506530761719	0,228,270,1266,3765	0,0,0,0,6	0,0,0,0,9	0,0,0,0,83	4299.json
3906	5	0.5971164703369141	1	1	2	2	5.99	0	1	17.0	1.0	29.0	1.0	18.0	30.0	125.097755	8.5	1063.3309	59.07394	0.041699253	119.3558120727539	0	0	0	0	9625.json
3604	3	0.3309021294116974	0	0	0	1	3.77	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	6162.json
1295	3	0.7044655680656433	0	0	0	1	3.77	0	2	12.0	2.0	15.0	2.0	14.0	17.0	64.72504	6.0	388.35022	21.575012	0.021575011	131.28770446777344	0	0	0	0	8637.json
2823	2	0.9965668320655823	0	0	0	1	3.77	0	0	8.0	2.0	9.0	2.0	10.0	11.0	36.541206	4.0	146.16483	8.120268	0.012180402	140.82913208007812	0	0	0	0	9026.json
3906	7,7,13,13,9	0.5192580223083496,0.5935549139976501,0.09413275867700577,0.1505289226770401,0.2234840989112854	3,3,3,3,3	2,2,2,2,2	5,5,5,5,5	2,2,2,2,2	6.05,6.05,7.44,7.44,8.43	0,0,1,1,0	3,3,5,5,5	24.0,24.0,35.0,36.0,33.0	4.0,4.0,8.0,8.0,8.0	40.0,40.0,76.0,73.0,59.0	7.0,7.0,14.0,14.0,14.0	28.0,28.0,43.0,44.0,41.0	47.0,47.0,90.0,87.0,73.0	225.94568,225.94568,488.36383,474.97055,391.1013	21.0,21.0,30.625,31.5,28.875	4744.8594,4744.8594,14956.143,14961.572,11293.05	263.6033,263.6033,830.8968,831.1985,627.39166	0.07531523,0.07531523,0.16278794,0.15832351,0.1303671	110.83072662353516,110.83072662353516,96.79430389404297,96.93890380859375,103.90633392333984	0,1185,1977,2701,3515	0,1,12,1,2	0,2,17,2,8	0,28,281,4,97	1813.json
2594	26,26	0.0,0.0	1,1	4,4	5,5	6,6	9.81,9.81	2,2	12,12	37.0,38.0	25.0,25.0	116.0,116.0	45.0,45.0	62.0,63.0	161.0,161.0	958.6256,962.3421	33.3,34.2	31922.232,32912.1	1773.4574,1828.4501	0.31954187,0.3207807	81.13822937011719,81.11811065673828	0,1123	0,1	0,2	0,4	7300.json
3790	3	0.9544888734817505	0	0	0	1	3.77	0	0	10.0	3.0	11.0	3.0	13.0	14.0	51.806156	5.0	259.0308	14.390599	0.01726872	132.4454345703125	0	0	0	0	8534.json
