Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
425	3	0.24643369019031525	0	0	0	1	1.89	0	0	12.0	3.0	13.0	5.0	15.0	18.0	70.32403	10.0	703.2403	39.068905	0.023441343	130.85629272460938	0	0	0	0	3337.json
2378	4,5,5,5,5,6,5,5,66,68,67,67,75,77,52,52,52,57,59,61,67	0.7849166393280029,0.8626547455787659,0.8626547455787659,0.8626547455787659,0.8626547455787659,0.8050022721290588,0.8516496419906616,0.8561994433403015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,0,0,0,0,0,18,18,18,18,21,22,9,9,9,9,9,9,11	0,0,0,0,0,0,0,0,13,13,13,13,16,17,9,9,9,9,9,9,11	0,0,0,0,0,0,0,0,31,31,31,31,37,39,18,18,18,18,18,18,22	1,1,1,1,1,1,1,1,17,18,18,18,21,22,11,11,11,11,11,11,13	1.96,1.96,1.96,1.96,1.96,2.75,1.96,1.96,6.14,6.04,6.06,6.06,7.32,8.18,6.69,6.69,6.69,6.69,6.56,6.1,6.3	0,0,0,0,0,0,0,0,4,4,4,4,6,7,4,4,4,4,4,4,4	2,2,2,2,2,2,2,2,25,27,24,24,26,31,27,30,31,31,35,35,42	18.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,50.0,52.0,50.0,50.0,50.0,52.0,53.0,55.0,55.0,55.0,55.0,56.0,58.0	4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,22.0,23.0,23.0,23.0,27.0,27.0,20.0,18.0,18.0,18.0,19.0,20.0,19.0	24.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,254.0,265.0,256.0,256.0,285.0,303.0,223.0,229.0,232.0,232.0,246.0,253.0,278.0	8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,81.0,83.0,81.0,81.0,90.0,91.0,70.0,67.0,67.0,67.0,69.0,71.0,76.0	22.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,72.0,75.0,73.0,73.0,77.0,79.0,73.0,73.0,73.0,73.0,74.0,76.0,77.0	32.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,335.0,348.0,337.0,337.0,375.0,394.0,293.0,296.0,299.0,299.0,315.0,324.0,354.0	142.70181,188.0176,188.0176,188.0176,188.0176,181.11038,181.11038,181.11038,2066.925,2167.629,2085.971,2085.971,2350.045,2483.6895,1813.6187,1832.1881,1850.7576,1850.7576,1955.9779,2024.3286,2218.4424	18.0,18.9,18.9,18.9,18.9,18.0,18.0,18.0,92.045456,93.82609,88.04348,88.04348,83.33333,87.62963,92.75,102.361115,102.361115,102.361115,99.86842,99.4,116.0	2568.6326,3553.5325,3553.5325,3553.5325,3553.5325,3259.9868,3259.9868,3259.9868,190251.06,203380.14,183656.14,183656.14,195837.06,217644.8,168213.12,187544.81,189445.61,189445.61,195340.44,201218.27,257339.31	142.70181,197.41847,197.41847,197.41847,197.41847,181.11038,181.11038,181.11038,10569.504,11298.896,10203.119,10203.119,10879.837,12091.378,9345.174,10419.156,10524.756,10524.756,10852.246,11178.793,14296.629	0.04756727,0.06267253,0.06267253,0.06267253,0.06267253,0.06037013,0.06037013,0.06037013,0.68897504,0.72254294,0.69532365,0.69532365,0.7833483,0.8278965,0.6045396,0.6107294,0.61691916,0.61691916,0.6519926,0.6747762,0.7394808	122.5160903930664,117.46711730957031,117.46711730957031,117.46711730957031,117.46711730957031,114.70814514160156,117.66175079345703,117.66175079345703,59.52174377441406,58.560752868652344,59.00043487548828,59.00043487548828,55.863304138183594,54.919349670410156,65.44384002685547,65.390869140625,65.33843231201172,63.85114669799805,63.00493621826172,62.286277770996094,59.830265045166016	0,4,346,402,416,906,991,993,1083,1092,1102,1106,1118,1120,1133,1151,1196,1602,1888,2286,2319	0,5,0,0,0,3,2,2,81,8,2,1,20,10,11,3,1,7,5,5,9	0,9,0,0,0,5,5,4,85,13,5,2,32,18,46,6,2,16,7,8,9	0,110,0,0,0,24,20,18,3181,261,80,22,406,141,1340,15,15,193,168,220,599	40.json
1259	5,5,5,5	0.005081483628600836,0.005327367689460516,0.005269777495414019,0.005269777495414019	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.96,1.96,1.96,1.96	0,0,0,0	3,3,3,3	15.0,16.0,16.0,16.0	5.0,5.0,5.0,5.0	27.0,28.0,28.0,28.0	11.0,11.0,11.0,11.0	20.0,21.0,21.0,21.0	38.0,39.0,39.0,39.0	164.23326,171.30037,171.30037,171.30037	16.5,17.6,17.6,17.6	2709.8489,3014.8865,3014.8865,3014.8865	150.54716,167.4937,167.4937,167.4937	0.05474442,0.057100125,0.057100125,0.057100125	118.17041015625,117.95133209228516,117.95133209228516,117.95133209228516	0,0,1,32	0,1,2,0	0,2,4,0	0,6,34,0	3125.json
3099	3,3,4,4,4,4,4,4,4,5	0.46062037348747253,0.46062037348747253,0.09903309494256973,0.10987626016139984,0.10987626016139984,0.10987626016139984,0.10987626016139984,0.09817294031381607,0.09441724419593811,0.089086152613163	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	1.89,1.89,3.32,4.0,4.0,4.0,4.0,2.0,2.0,1.96	0,0,0,0,0,0,0,0,0,0	1,1,3,3,3,3,3,3,3,4	13.0,13.0,15.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0	6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	15.0,15.0,22.0,25.0,25.0,25.0,25.0,24.0,24.0,27.0	6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0	19.0,19.0,21.0,23.0,23.0,23.0,23.0,22.0,22.0,23.0	21.0,21.0,30.0,33.0,33.0,33.0,33.0,32.0,32.0,36.0	89.20648,89.20648,131.76952,149.27754,149.27754,149.27754,149.27754,142.70181,142.70181,162.84824	6.5,6.5,10.0,11.333334,11.333334,11.333334,11.333334,10.666667,10.666667,12.75	579.84216,579.84216,1317.6952,1691.8123,1691.8123,1691.8123,1691.8123,1522.1527,1522.1527,2076.315	32.213455,32.213455,73.20529,93.98957,93.98957,93.98957,93.98957,84.56404,84.56404,115.35083	0.029735494,0.029735494,0.043923173,0.04975918,0.04975918,0.04975918,0.04975918,0.04756727,0.04756727,0.054282747	129.61952209472656,129.61952209472656,122.93054962158203,122.28182983398438,122.28182983398438,122.28182983398438,122.28182983398438,122.5160903930664,122.5160903930664,118.21444702148438	0,0,0,1,1067,1123,1137,1830,2198,2852	0,0,1,4,0,0,0,4,1,1	0,0,1,8,0,0,0,8,2,1	0,0,44,38,0,0,0,36,4,51	473.json
1136	3,3	0.7169037461280823,0.3545847535133362	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,2	11.0,12.0	3.0,4.0	13.0,16.0	3.0,4.0	14.0,16.0	16.0,20.0	60.91768,80.0	5.5,6.0	335.04724,480.0	18.613735,26.666666	0.020305892,0.026666667	131.60296630859375,130.18594360351562	0,5	0,1	0,2	0,32	4528.json
947	9	0.0901472344994545	2	2	4	3	2.67	1	4	17.0	4.0	35.0	5.0	21.0	40.0	175.69269	10.625	1866.7349	103.70749	0.05856423	107.83753204345703	0	0	0	0	4544.json
1283	6,6,6,6,6	0.005956657696515322,0.005956657696515322,0.0017783858347684145,0.0017783858347684145,0.040713440626859665	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	5,5,7,7,5	22.0,22.0,23.0,23.0,23.0	6.0,6.0,6.0,6.0,5.0	44.0,44.0,50.0,50.0,41.0	11.0,11.0,11.0,11.0,9.0	28.0,28.0,29.0,29.0,28.0	55.0,55.0,61.0,61.0,50.0	264.4045,264.4045,296.33685,296.33685,240.36775	20.166668,20.166668,21.083334,21.083334,20.699999	5332.158,5332.158,6247.769,6247.769,4975.6123	296.23102,296.23102,347.09827,347.09827,276.4229	0.08813484,0.08813484,0.09877895,0.09877895,0.08012258	112.7406005859375,112.7406005859375,112.14771270751953,112.14771270751953,113.23621368408203	0,0,55,448,835	0,0,1,0,3	0,0,2,0,6	0,0,12,0,63	6504.json
947	5,2	0.541682243347168,0.6860646605491638	1,0	1,0	2,0	2,1	2.99,0.0	1,0	3,0	17.0,11.0	2.0,2.0	24.0,12.0	3.0,2.0	19.0,13.0	27.0,14.0	114.694046,51.806156	12.75,5.5	1462.3491,284.93387	81.241615,15.829659	0.03823135,0.01726872	119.80731201171875,139.0139617919922	0,1	0,0	0,3	0,79	3914.json
1074	9,9,10,11,3,3,3,3,3,3	0.12299010902643204,0.12299010902643204,0.058517936617136,0.025355523452162743,0.4005303382873535,0.4005303382873535,0.8834394812583923,0.8871617317199707,0.8871617317199707,0.8838447332382202	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,2,2,2,1,1,1,1,1,1	3.82,3.82,3.69,3.56,1.89,1.89,1.89,1.89,1.89,1.89	2,2,2,2,0,0,0,0,0,0	5,5,8,9,1,1,1,1,1,1	29.0,29.0,31.0,32.0,12.0,12.0,10.0,11.0,11.0,9.0	7.0,7.0,7.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0	55.0,55.0,65.0,71.0,15.0,15.0,13.0,14.0,14.0,12.0	12.0,12.0,13.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0	36.0,36.0,38.0,43.0,14.0,14.0,12.0,13.0,13.0,11.0	67.0,67.0,78.0,89.0,17.0,17.0,15.0,16.0,16.0,14.0	346.38498,346.38498,409.33835,482.93756,64.72504,64.72504,53.77444,59.207035,59.207035,48.432045	24.857143,24.857143,28.785713,26.181818,6.0,6.0,5.0,5.5,5.5,4.5	8610.141,8610.141,11783.097,12644.184,388.35022,388.35022,268.8722,325.6387,325.6387,217.9442	478.34116,478.34116,654.61646,702.45465,21.575012,21.575012,14.937344,18.09104,18.09104,12.108011	0.11546166,0.11546166,0.13644612,0.16097918,0.021575011,0.021575011,0.017924814,0.019735679,0.019735679,0.016144015	104.5376968383789,104.5376968383789,101.9625015258789,99.55868530273438,131.28770446777344,131.28770446777344,132.25152587890625,131.75106811523438,131.75106811523438,132.79563903808594	0,-123,-121,-117,-104,-94,-77,-32,0,57	0,0,1,1,1,0,1,2,3,1	0,0,1,1,10,0,2,4,3,2	0,0,52,54,403,0,42,16,0,19	5062.json
946	3	0.8633283376693726	0	0	0	1	1.89	0	0	10.0	1.0	11.0	1.0	11.0	12.0	41.51318	5.0	207.5659	11.531439	0.013837727	133.59722900390625	0	0	0	0	4101.json
