Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1023	3	0.9206726551055908	0	0	0	1	1.89	0	0	15.0	4.0	18.0	4.0	19.0	22.0	93.45441	7.5	700.9081	38.93934	0.03115147	129.37762451171875	0	0	0	0	4925.json
1023	3	0.9525805115699768	0	0	0	1	1.89	0	0	10.0	3.0	11.0	3.0	13.0	14.0	51.806156	5.0	259.0308	14.390599	0.01726872	132.4454345703125	0	0	0	0	4913.json
92	4	0.6678951382637024	0	0	0	1	1.73	0	1	12.0	3.0	15.0	4.0	15.0	19.0	74.23092	8.0	593.84735	32.99152	0.024743639	125.91468811035156	0	0	0	0	148.json
1083	5,5	0.2834603786468506,0.2834603786468506	2,2	2,2	4,4	3,3	1.96,1.96	0,0	2,2	19.0,19.0	7.0,7.0	37.0,37.0	15.0,15.0	26.0,26.0	52.0,52.0	244.42288,244.42288	20.357141,20.357141	4975.751,4975.751	276.4306,276.4306	0.0814743,0.0814743	115.64282989501953,115.64282989501953	0,20	0,0	0,0	0,0	5081.json
370	10	0.0012465545441955328	1	1	2	3	4.08	2	5	30.0	8.0	66.0	17.0	38.0	83.0	435.578	31.875	13884.049	771.33606	0.14519267	101.40941619873047	0	0	0	0	3721.json
673	4	0.9391267895698547	0	0	0	1	2.0	0	0	12.0	3.0	14.0	4.0	15.0	18.0	70.32403	8.0	562.5922	31.255123	0.023441343	126.19583892822266	0	0	0	0	731.json
433	17	3.326337318867445E-4	4	5	9	5	4.65	3	10	22.0	17.0	80.0	37.0	39.0	117.0	618.3921	23.941175	14805.033	822.50183	0.2061307	90.5309066772461	0	0	0	0	183.json
817	3,9,55	0.8040055632591248,0.49389970302581787,0.0	0,0,5	0,2,19	0,2,24	1,3,20	1.89,2.95,7.17	0,1,5	0,3,14	10.0,23.0,48.0	3.0,7.0,39.0	11.0,46.0,257.0	3.0,12.0,98.0	13.0,30.0,87.0	14.0,58.0,355.0	51.806156,284.59964,2287.2449	5.0,19.714287,60.307693	259.0308,5610.6787,137938.47	14.390599,311.70438,7663.248	0.01726872,0.094866544,0.76241493	132.4454345703125,105.32933044433594,61.2586669921875	0,0,220	0,7,53	0,8,59	0,170,2136	1808.json
1148	4,4,4	0.007177149411290884,0.011952393688261509,0.011972584761679173	1,1,1	1,1,1	2,2,2	2,2,2	2.0,2.0,2.0	0,0,0	1,1,1	21.0,21.0,22.0	7.0,7.0,7.0	28.0,28.0,29.0	11.0,11.0,11.0	28.0,28.0,29.0	39.0,39.0,40.0	187.48685,187.48685,194.31924	16.5,16.5,17.285713	3093.533,3093.533,3358.9468	171.86295,171.86295,186.60815	0.062495615,0.062495615,0.06477308	120.86674499511719,120.86674499511719,120.68061828613281	0,85,299	0,2,1	0,4,2	0,12,6	1926.json
1171	2,2,2,2,2,2,2,2,2,3,3,3	0.9760151505470276,0.9602776765823364,0.9639990329742432,0.9639990329742432,0.9983713030815125,0.9983713030815125,0.9983713030815125,0.9983713030815125,0.9983713030815125,0.7751151323318481,0.7751151323318481,0.7751151323318481	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,1.89	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,1,1	13.0,13.0,13.0,13.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0	3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0	15.0,16.0,16.0,16.0,8.0,8.0,8.0,8.0,8.0,12.0,12.0,12.0	3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0	16.0,16.0,16.0,16.0,8.0,8.0,8.0,8.0,8.0,11.0,11.0,11.0	18.0,19.0,19.0,19.0,9.0,9.0,9.0,9.0,9.0,14.0,14.0,14.0	72.0,76.0,76.0,76.0,27.0,27.0,27.0,27.0,27.0,48.432045,48.432045,48.432045	6.5,6.5,6.5,6.5,3.5,3.5,3.5,3.5,3.5,4.5,4.5,4.5	468.0,494.0,494.0,494.0,94.5,94.5,94.5,94.5,94.5,217.9442,217.9442,217.9442	26.0,27.444445,27.444445,27.444445,5.25,5.25,5.25,5.25,5.25,12.108011,12.108011,12.108011	0.024,0.025333334,0.025333334,0.025333334,0.009,0.009,0.009,0.009,0.009,0.016144015,0.016144015,0.016144015	137.30235290527344,137.02120971679688,137.02120971679688,137.02120971679688,142.4026641845703,142.4026641845703,142.4026641845703,142.4026641845703,142.4026641845703,132.79563903808594,132.79563903808594,132.79563903808594	0,4,203,587,590,590,632,632,646,651,691,784	0,1,1,0,1,0,0,0,0,1,0,0	0,2,2,0,2,0,0,0,0,2,0,0	0,6,5,0,77,0,0,0,0,22,0,0	5530.json
364	13,5	0.0018710282165557146,6.391250062733889E-4	0,0	0,0	0,0	1,1	1.9,15.88	0,0	8,1	33.0,19.0	16.0,5.0	84.0,34.0	29.0,9.0	49.0,24.0	113.0,43.0	634.4622,197.15338	29.90625,17.1	18974.387,3371.323	1054.1326,187.29572	0.21148741,0.065717794	95.66337585449219,117.22039794921875	0,276	0,3	0,14	0,527	5586.json
1360	3,3,3,3,3,3,3	0.45191845297813416,0.4848769009113312,0.6239923238754272,0.6343901753425598,0.6323772072792053,0.7861859798431396,0.7784229516983032	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,1.89,1.89,1.89	0,0,0,0,0,0,0	0,0,0,0,0,0,0	14.0,14.0,12.0,12.0,12.0,10.0,10.0	5.0,5.0,4.0,4.0,4.0,3.0,3.0	17.0,17.0,13.0,13.0,13.0,11.0,11.0	5.0,5.0,4.0,4.0,4.0,3.0,3.0	19.0,19.0,16.0,16.0,16.0,13.0,13.0	22.0,22.0,17.0,17.0,17.0,14.0,14.0	93.45441,93.45441,68.0,68.0,68.0,51.806156,51.806156	7.0,7.0,6.0,6.0,6.0,5.0,5.0	654.18085,654.18085,408.0,408.0,408.0,259.0308,259.0308	36.34338,36.34338,22.666666,22.666666,22.666666,14.390599,14.390599	0.03115147,0.03115147,0.022666667,0.022666667,0.022666667,0.01726872,0.01726872	129.37762451171875,129.37762451171875,131.03103637695312,131.03103637695312,131.03103637695312,132.4454345703125,132.4454345703125	0,65,76,76,297,344,517	0,1,1,1,3,2,1	0,2,2,2,6,4,2	0,26,74,4,16,60,3	3198.json
527	3,3	0.7887205481529236,0.7887205481529236	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	12.0,12.0	2.0,2.0	15.0,15.0	3.0,3.0	14.0,14.0	18.0,18.0	68.53239,68.53239	9.0,9.0	616.7915,616.7915	34.266193,34.266193	0.022844128,0.022844128	130.99049377441406,130.99049377441406	0,8	0,0	0,0	0,0	3663.json
722	7	0.0	0	0	0	1	1.81	0	8	20.0	9.0	50.0	22.0	29.0	72.0	349.77466	24.444445	8550.047	475.0026	0.11659155	108.7883529663086	0	0	0	0	415.json
1016	3,5,6,6	0.14549767971038818,0.0024007409811019897,0.0,0.0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.96,1.89,1.89	0,0,0,0	1,2,7,7	13.0,17.0,22.0,22.0	3.0,7.0,10.0,10.0	18.0,30.0,49.0,49.0	5.0,12.0,17.0,17.0	16.0,24.0,32.0,32.0	23.0,42.0,66.0,66.0	92.0,192.56842,330.0,330.0	10.833333,14.571428,18.7,18.7	996.6666,2805.9968,6171.0005,6171.0005	55.37037,155.88872,342.83337,342.83337	0.030666666,0.06418947,0.11,0.11	129.4591827392578,117.34275817871094,111.58821105957031,111.58821105957031	0,603,611,615	0,4,3,1	0,6,5,2	0,113,148,8	4040.json
1360	3,3,3,3	0.5494120121002197,0.5494120121002197,0.8003925085067749,0.8003925085067749	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,1.89,1.89	0,0,0,0	1,1,0,0	10.0,10.0,9.0,9.0	2.0,2.0,2.0,2.0	13.0,13.0,10.0,10.0	2.0,2.0,2.0,2.0	12.0,12.0,11.0,11.0	15.0,15.0,12.0,12.0	53.77444,53.77444,41.51318,41.51318	5.0,5.0,4.5,4.5	268.8722,268.8722,186.80931,186.80931	14.937344,14.937344,10.378295,10.378295	0.017924814,0.017924814,0.013837727,0.013837727	132.25152587890625,132.25152587890625,133.59722900390625,133.59722900390625	0,76,297,344	0,0,3,0	0,0,6,0	0,0,32,0	3421.json
1016	3,3,3	0.9550763964653015,0.9550763964653015,0.9411341547966003	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	9.0,9.0,9.0	3.0,3.0,3.0	10.0,10.0,10.0	3.0,3.0,3.0	12.0,12.0,12.0	13.0,13.0,13.0	46.604515,46.604515,46.604515	4.5,4.5,4.5	209.72032,209.72032,209.72032	11.651129,11.651129,11.651129	0.015534839,0.015534839,0.015534839	132.9956512451172,132.9956512451172,132.9956512451172	0,5,172	0,0,1	0,0,2	0,0,2	4374.json
716	3,6	0.005201417487114668,0.008418352343142033	0,1	0,1	0,2	1,2	1.89,3.27	0,0	2,5	13.0,17.0	5.0,5.0	21.0,36.0	7.0,10.0	18.0,22.0	28.0,46.0	116.757904,205.13385	9.099999,17.0	1062.4968,3487.2754	59.027603,193.73752	0.0389193,0.06837795	128.21994018554688,113.83045196533203	0,116	0,4	0,5	0,129	431.json
197	3	0.20696792006492615	0	0	0	1	1.89	0	1	13.0	2.0	16.0	4.0	15.0	20.0	78.13781	13.0	1015.7915	56.43286	0.026045937	130.30841064453125	0	0	0	0	3796.json
1360	3,3,3,3,3,3	0.541132926940918,0.7633258700370789,0.7735993266105652,0.7720774412155151,0.761756181716919,0.761756181716919	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3.77,3.77,3.77,1.89,1.89,1.89	0,0,0,0,0,0	0,0,0,0,0,0	10.0,10.0,10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0,11.0,11.0	2.0,2.0,2.0,2.0,2.0,2.0	12.0,12.0,12.0,12.0,12.0,12.0	13.0,13.0,13.0,13.0,13.0,13.0	46.604515,46.604515,46.604515,46.604515,46.604515,46.604515	5.0,5.0,5.0,5.0,5.0,5.0	233.02258,233.02258,233.02258,233.02258,233.02258,233.02258	12.945699,12.945699,12.945699,12.945699,12.945699,12.945699	0.015534839,0.015534839,0.015534839,0.015534839,0.015534839,0.015534839	132.9956512451172,132.9956512451172,132.9956512451172,132.9956512451172,132.9956512451172,132.9956512451172	0,65,76,297,344,792	0,1,1,3,1,0	0,2,2,6,2,0	0,11,4,16,4,0	3575.json
1189	3,3	0.41325435042381287,0.26002225279808044	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	15.0,14.0	3.0,4.0	19.0,20.0	3.0,5.0	18.0,18.0	22.0,25.0	91.73836,104.24813	7.5,8.75	688.03766,912.17114	38.224316,50.676174	0.030579453,0.034749378	129.47398376464844,128.8092498779297	0,126	0,2	0,4	0,29	4044.json
682	6	0.08850422501564026	1	1	2	2	3.27	1	2	26.0	8.0	40.0	13.0	34.0	53.0	269.63553	21.125	5696.051	316.44727	0.08987851	112.40872955322266	0	0	0	0	1490.json
565	3,3	0.17569252848625183,0.17569252848625183	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	13.0,13.0	3.0,3.0	16.0,16.0	5.0,5.0	16.0,16.0	21.0,21.0	84.0,84.0	10.833333,10.833333	910.0,910.0	50.555557,50.555557	0.028,0.028	129.93223571777344,129.93223571777344	0,54	0,0	0,0	0,0	3018.json
646	3,4,4	0.0038419857155531645,0.02855510637164116,0.02855510637164116	0,0,0	0,0,0	0,0,0	1,1,1	1.89,2.0,2.0	0,0,0	1,1,1	14.0,15.0,15.0	6.0,8.0,8.0	20.0,22.0,22.0	8.0,10.0,10.0	20.0,23.0,23.0	28.0,32.0,32.0	121.013985,144.75398,144.75398	9.333334,9.375,9.375	1129.464,1357.0686,1357.0686	62.748,75.3927,75.3927	0.040337995,0.048251327,0.048251327	128.0337677001953,122.44184875488281,122.44184875488281	0,126,130	0,1,1	0,1,2	0,29,7	1044.json
98	4	0.2247762531042099	0	0	0	1	1.73	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	128.936767578125	0	0	0	0	4080.json
638	4	0.4811058044433594	0	0	0	1	2.0	0	2	10.0	3.0	16.0	3.0	13.0	19.0	70.30836	5.0	351.54178	19.530098	0.02343612	126.1969985961914	0	0	0	0	333.json
1360	4,4,4,4,4,5	0.9523590803146362,0.9428732991218567,0.9428732991218567,0.9416351914405823,0.9416351914405823,0.8983800411224365	0,0,0,0,0,1	0,0,0,0,0,1	0,0,0,0,0,2	1,1,1,1,1,2	4.0,4.0,4.0,2.0,2.0,1.96	0,0,0,0,0,0	1,1,1,1,1,2	11.0,11.0,11.0,11.0,11.0,17.0	2.0,2.0,2.0,2.0,2.0,2.0	14.0,14.0,14.0,14.0,14.0,26.0	3.0,3.0,3.0,3.0,3.0,3.0	13.0,13.0,13.0,13.0,13.0,19.0	17.0,17.0,17.0,17.0,17.0,29.0	62.907475,62.907475,62.907475,62.907475,62.907475,123.1899	8.25,8.25,8.25,8.25,8.25,12.75	518.9867,518.9867,518.9867,518.9867,518.9867,1570.6713	28.832594,28.832594,28.832594,28.832594,28.832594,87.259514	0.020969158,0.020969158,0.020969158,0.020969158,0.020969158,0.0410633	126.77537536621094,126.77537536621094,126.77537536621094,126.77537536621094,126.77537536621094,119.43572235107422	0,65,76,297,714,986	0,1,0,4,0,1	0,2,0,8,0,1	0,10,0,56,0,68	2978.json
239	8	0.11874152719974518	1	3	4	5	3.32	2	0	19.0	16.0	41.0	18.0	35.0	59.0	302.6277	10.6875	3234.3335	179.6852	0.10087589	106.4580307006836	0	0	0	0	4512.json
644	3	0.7643724679946899	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	2514.json
321	5,5	0.09952156990766525,0.0799708217382431	0,0	0,0	0,0	1,1	1.96,1.96	0,0	1,1	17.0,15.0	5.0,5.0	31.0,29.0	10.0,10.0	22.0,20.0	41.0,39.0	182.8367,168.55519	17.0,15.0	3108.2239,2528.328	172.67911,140.46266	0.060945567,0.056185063	117.61241912841797,118.03533935546875	0,80	0,1	0,2	0,34	4160.json
467	3	0.9662951231002808	0	0	0	1	1.89	0	0	12.0	4.0	15.0	4.0	16.0	19.0	76.0	6.0	456.0	25.333334	0.025333334	130.45266723632812	0	0	0	0	5395.json
1154	2,2,2,2,3,2,2	0.8633230924606323,0.8633230924606323,0.8768807053565979,0.8324474692344666,0.8146490454673767,0.8324474692344666,0.8403374552726746	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0.0,0.0,0.0,0.0,1.89,0.0,0.0	0,0,0,0,0,0,0	0,0,0,0,1,0,0	9.0,9.0,9.0,9.0,11.0,9.0,9.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0	10.0,10.0,10.0,10.0,13.0,10.0,10.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0	10.0,10.0,10.0,10.0,12.0,10.0,10.0	11.0,11.0,11.0,11.0,14.0,11.0,11.0	36.541206,36.541206,36.541206,36.541206,50.189476,36.541206,36.541206	4.5,4.5,4.5,4.5,5.5,4.5,4.5	164.43542,164.43542,164.43542,164.43542,276.0421,164.43542,164.43542	9.135302,9.135302,9.135302,9.135302,15.335673,9.135302,9.135302	0.012180402,0.012180402,0.012180402,0.012180402,0.016729826,0.012180402,0.012180402	140.82913208007812,140.82913208007812,140.82913208007812,140.82913208007812,132.61029052734375,140.82913208007812,140.82913208007812	0,4,91,143,359,360,639	0,0,1,1,1,0,1	0,0,2,2,1,1,2	0,0,5,7,24,24,7	220.json
1189	6,6,6	0.8590272665023804,0.8501967787742615,0.8501967787742615	1,1,1	1,1,1	2,2,2	2,2,2	1.89,1.89,1.89	0,0,0	1,1,1	16.0,16.0,16.0	3.0,3.0,3.0	26.0,27.0,27.0	5.0,6.0,6.0	19.0,19.0,19.0	31.0,33.0,33.0	131.68576,140.18161,140.18161	13.333333,16.0,16.0	1755.81,2242.9058,2242.9058	97.545006,124.60587,124.60587	0.043895252,0.046727203,0.046727203	116.13532257080078,115.81021118164062,115.81021118164062	0,126,619	0,6,0	0,12,0	0,58,0	3965.json
754	4,4,4	0.1579085886478424,0.1579085886478424,0.08051308989524841	0,0,0	0,0,0	0,0,0	1,1,1	2.0,2.0,2.0	0,0,0	3,3,4	19.0,19.0,18.0	7.0,7.0,8.0	28.0,28.0,27.0	9.0,9.0,10.0	26.0,26.0,26.0	37.0,37.0,37.0	173.91628,173.91628,173.91628	12.214286,12.214286,11.25	2124.2632,2124.2632,1956.5581	118.01462,118.01462,108.69767	0.057972092,0.057972092,0.057972092	121.4874496459961,121.4874496459961,121.4874496459961	0,32,72	0,0,1	0,0,2	0,0,12	307.json
1360	9,9,9,9,9,9,9,9,5	0.0578821562230587,0.14065948128700256,0.13383229076862335,0.06950061768293381,0.06940723955631256,0.2550489604473114,0.3669722378253937,0.32336288690567017,0.12129632383584976	3,1,1,1,1,2,2,2,0	3,1,1,2,2,2,2,2,0	6,2,2,3,3,4,4,4,0	4,3,3,3,3,3,3,3,1	5.96,6.29,6.29,1.89,2.95,2.95,2.95,2.95,1.96	2,1,1,1,1,2,2,2,0	6,4,4,6,6,5,5,5,3	28.0,30.0,30.0,30.0,30.0,27.0,25.0,25.0,20.0	6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0	63.0,54.0,54.0,61.0,61.0,50.0,49.0,49.0,29.0	15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,10.0	34.0,38.0,38.0,37.0,37.0,33.0,31.0,31.0,26.0	78.0,68.0,68.0,74.0,74.0,62.0,61.0,61.0,39.0	396.8221,356.85907,356.85907,385.49957,385.49957,312.75244,302.206,302.206,183.31715	35.0,26.25,26.25,27.857141,27.857141,27.0,25.0,25.0,16.666666	13888.774,9367.551,9367.551,10738.916,10738.916,8444.316,7555.15,7555.15,3055.286	771.5986,520.4195,520.4195,596.60645,596.60645,469.1287,419.73056,419.73056,169.7381	0.13227403,0.11895303,0.11895303,0.12849985,0.12849985,0.10425081,0.10073533,0.10073533,0.061105717	103.3708267211914,104.15278625488281,104.15278625488281,103.75135040283203,103.75135040283203,104.83882141113281,105.01719665527344,105.01719665527344,117.59877014160156	0,65,160,169,297,344,573,792,928	0,8,1,7,2,9,1,4,3	0,17,2,14,4,17,2,8,11	0,361,6,183,8,287,12,53,226	2631.json
765	3,2,3	0.5615657567977905,0.9965888857841492,0.7986206412315369	0,0,0	0,0,0	0,0,0	1,1,1	1.89,2.0,1.89	0,0,0	0,0,0	10.0,7.0,9.0	3.0,1.0,2.0	11.0,8.0,10.0	3.0,1.0,2.0	13.0,8.0,11.0	14.0,9.0,12.0	51.806156,27.0,41.51318	5.0,3.5,4.5	259.0308,94.5,186.80931	14.390599,5.25,10.378295	0.01726872,0.009,0.013837727	132.4454345703125,142.4026641845703,133.59722900390625	0,8,24	0,2,1	0,3,2	0,55,63	5160.json
655	3	0.8983124494552612	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	2311.json
1360	4,3,3,3	0.5884899497032166,0.8490442633628845,0.8864707946777344,0.9277659058570862	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	4.0,3.77,1.89,1.89	0,0,0,0	2,2,2,2	19.0,17.0,17.0,17.0	5.0,4.0,4.0,4.0	29.0,26.0,26.0,26.0	7.0,5.0,5.0,5.0	24.0,21.0,21.0,21.0	36.0,31.0,31.0,31.0	165.05864,136.16183,136.16183,136.16183	13.3,10.625,10.625,10.625	2195.28,1446.7195,1446.7195,1446.7195	121.96,80.37331,80.37331,80.37331	0.055019546,0.04538728,0.04538728,0.04538728	121.75926971435547,127.42049407958984,127.42049407958984,127.42049407958984	0,59,297,705	0,0,3,1	0,1,6,2	0,16,34,5	2326.json
765	3	0.23583969473838806	0	0	0	1	1.89	0	1	14.0	2.0	17.0	2.0	16.0	19.0	76.0	7.0	532.0	29.555555	0.025333334	130.45266723632812	0	0	0	0	2826.json
646	3,3,4,4,4	0.28103601932525635,0.28103601932525635,0.0736314132809639,0.0736314132809639,0.07846502214670181	1,1,2,2,2	1,1,2,2,2	2,2,4,4,4	2,2,3,3,3	1.89,1.89,2.0,2.0,2.0	0,0,0,0,0	1,1,1,1,1	15.0,15.0,19.0,19.0,19.0	4.0,4.0,6.0,6.0,6.0	21.0,21.0,29.0,29.0,29.0	5.0,5.0,9.0,9.0,9.0	19.0,19.0,25.0,25.0,25.0	26.0,26.0,38.0,38.0,38.0	110.44612,110.44612,176.46652,176.46652,176.46652	9.375,9.375,14.25,14.25,14.25	1035.4324,1035.4324,2514.648,2514.648,2514.648	57.52402,57.52402,139.70267,139.70267,139.70267	0.036815375,0.036815375,0.058822174,0.058822174,0.058822174	128.2789306640625,128.2789306640625,120.95175170898438,120.95175170898438,120.95175170898438	0,52,58,58,244	0,1,3,1,3	0,2,5,2,6	0,2,111,1,32	1947.json
791	20,20	1.489044225309044E-4,1.4723009371664375E-4	7,7	5,5	12,12	6,6	4.47,4.47	2,2	14,14	43.0,42.0	23.0,23.0	142.0,141.0	55.0,55.0	66.0,65.0	197.0,196.0	1190.7456,1180.3842	51.41304,50.21739	61219.85,59275.81	3401.1028,3293.1006	0.3969152,0.39346138	84.26099395751953,84.30644226074219	0,264	0,1	0,2	0,6	5052.json
755	3,3,3	0.980193018913269,0.7701294422149658,0.7701294422149658	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,1,1	8.0,12.0,12.0	6.0,6.0,6.0	12.0,15.0,15.0	10.0,6.0,6.0	14.0,18.0,18.0	22.0,21.0,21.0	83.76181,87.56843,87.56843	6.6666665,6.0,6.0	558.41205,525.4106,525.4106	31.022892,29.189476,29.189476	0.027920604,0.029189477,0.029189477	129.94700622558594,129.7158966064453,129.7158966064453	0,16,192	0,1,0	0,2,0	0,22,0	4638.json
741	3	0.2447788119316101	0	0	0	1	1.89	0	6	20.0	2.0	32.0	3.0	22.0	35.0	156.08011	15.0	2341.2017	130.06676	0.052026704	126.71056365966797	0	0	0	0	4983.json
315	4	0.6041161417961121	0	0	0	1	2.0	0	1	13.0	3.0	16.0	5.0	16.0	21.0	84.0	10.833333	910.0	50.555557	0.028	125.27178192138672	0	0	0	0	2063.json
374	3	0.7708965539932251	0	0	0	1	1.89	0	0	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	131.9385528564453	0	0	0	0	1182.json
796	7,6,7,6	0.18674030900001526,0.15973861515522003,0.16042976081371307,0.09975103288888931	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.81,1.89,1.81,1.89	0,0,0,0	1,0,0,2	12.0,11.0,11.0,13.0	5.0,5.0,7.0,4.0	20.0,17.0,19.0,19.0	7.0,7.0,9.0,5.0	17.0,16.0,18.0,17.0	27.0,24.0,28.0,24.0	110.361496,96.0,116.757904,98.099106	8.4,7.7,7.0714283,8.125	927.0365,739.19995,825.64514,797.05524	51.50203,41.066666,45.869175,44.280846	0.036787163,0.032,0.0389193,0.0326997	114.78669738769531,118.0088882446289,114.49372100830078,117.89640808105469	0,123,150,362	0,0,1,2	0,1,1,5	0,22,39,59	2483.json
514	3,4,4,4,4,4	0.7340008616447449,0.10878592729568481,0.11005167663097382,0.0398678258061409,0.010746731422841549,0.0038917905185371637	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,4.9,4.9,4.9,4.9,4.9	0,0,0,0,0,0	0,1,1,1,2,2	10.0,13.0,13.0,13.0,13.0,13.0	2.0,5.0,5.0,6.0,7.0,8.0	14.0,19.0,19.0,20.0,24.0,25.0	2.0,5.0,5.0,6.0,8.0,9.0	12.0,18.0,18.0,19.0,20.0,21.0	16.0,24.0,24.0,26.0,32.0,34.0	57.3594,100.0782,100.0782,110.44612,138.3017,149.33879	5.0,6.5,6.5,6.5,7.4285717,7.3125	286.797,650.5083,650.5083,717.8998,1027.384,1092.0399	15.9331665,36.13935,36.13935,39.88332,57.07689,60.668884	0.019119801,0.0333594,0.0333594,0.036815375,0.046100564,0.049779598	131.91592407226562,124.361083984375,124.361083984375,123.8484878540039,122.678955078125,122.27970123291016	0,78,80,241,289,303	0,2,1,1,1,1	0,3,2,2,2,2	0,75,7,15,46,21	530.json
