Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3536	22,22,22,23,24,28,28,28,28	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	3,3,3,6,6,6,6,6,6	3,3,3,4,4,4,4,4,4	6,6,6,10,10,10,10,10,10	5,5,5,5,5,6,6,6,6	3.84,3.84,3.84,4.15,3.65,3.47,3.47,3.47,3.47	2,2,2,2,2,2,2,2,2	13,13,13,16,16,17,18,18,18	0,2,347,553,628,818,897,898,1482	0,0,2,4,9,5,2,3,4	0,0,4,6,17,6,4,6,8	0,0,69,276,103,103,33,39,35	27315.json
3068	18,18,18,18,3	0.4365594685077667,0.4438711106777191,0.4438711106777191,0.44400954246520996,0.7019529342651367	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.95,1.95,1.95,3.04,1.41	0,0,0,0,0	0,0,0,0,2	0,0,5,28,232	0,1,0,3,1	0,2,0,6,17	0,8,0,52,581	14296.json
3063	22,22,22,23,23,18,18,18,18,19	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	3,3,3,5,5,3,4,4,4,5	6,6,6,7,7,6,6,6,6,6	9,9,9,12,12,9,10,10,10,11	5,5,5,6,6,5,5,5,5,5	3.12,3.12,3.12,3.86,3.86,3.21,3.21,3.21,3.21,3.19	2,2,2,2,2,2,2,2,2,2	33,33,34,23,23,21,22,22,22,24	0,0,8,13,13,13,188,362,594,1231	0,0,1,10,2,3,2,1,2,4	0,0,2,17,4,13,4,2,4,7	0,0,18,677,95,472,15,2,10,65	15430.json
817	3	0.37277916073799133	0	0	0	1	1.41	0	1	0	0	0	0	28152.json
864	3,3	0.4776628911495209,0.6467504501342773	0,0	0,0	0,0	1,1	1.41,1.41	0,0	1,0	0,10	0,1	0,2	0,15	4016.json
2981	3	0.001466154120862484	0	0	0	1	1.41	0	1	0	0	0	0	24929.json
3046	4,4,4	0.6069281101226807,0.5946589708328247,0.6645990610122681	0,0,0	0,0,0	0,0,0	1,1,1	2.0,2.0,1.5	0,0,0	0,0,1	0,171,210	0,1,4	0,2,8	0,4,23	14235.json
2841	3,3	0.39897751808166504,0.39897751808166504	0,0	0,0	0,0	1,1	1.41,1.41	0,0	1,1	0,84	0,0	0,0	0,0	5586.json
2938	3,3,3	0.9364921450614929,0.9364921450614929,0.9364921450614929	0,0,0	0,0,0	0,0,0	1,1,1	1.41,1.41,1.41	0,0,0	1,1,1	0,3,81	0,0,0	0,0,0	0,0,0	20894.json
3262	4	0.012796488590538502	0	0	0	1	1.5	0	2	0	0	0	0	10416.json
2046	4	0.24794702231884003	0	0	0	1	1.5	0	1	0	0	0	0	6428.json
2537	3	0.7019529342651367	0	0	0	1	1.41	0	2	0	0	0	0	19772.json
2615	4,4	0.4194047749042511,0.4194047749042511	0,0	0,0	0,0	1,1	1.5,1.5	0,0	0,0	0,32	0,0	0,0	0,0	6262.json
3006	4,4	0.5694537162780762,0.6516249179840088	0,0	0,0	0,0	1,1	1.5,1.5	0,0	0,1	0,170	0,2	0,4	0,13	14915.json
2174	16	0.09093917906284332	1	1	2	2	3.66	2	3	0	0	0	0	10921.json
2981	4,4,4	0.1886167675256729,0.1886167675256729,0.641864001750946	0,0,0	0,0,0	0,0,0	1,1,1	1.5,1.5,1.5	0,0,0	1,1,1	0,122,149	0,0,3	0,0,6	0,0,40	20315.json
2907	3,3,3	0.7255340218544006,0.7255340218544006,0.8819283843040466	0,0,0	0,0,0	0,0,0	1,1,1	1.41,1.41,1.41	0,0,0	0,0,0	0,50,287	0,0,2	0,0,4	0,0,12	21296.json
2600	8,20,16,16	0.0013500803615897894,0.0010878746397793293,0.0012689931318163872,0.0012102246982976794	0,0,0,0	0,0,0,0	0,0,0,0	1,2,1,1	2.98,6.38,6.71,6.71	1,2,2,2	2,10,9,9	0,63,64,260	0,20,2,1	0,27,8,2	0,593,115,6	18574.json
2411	3,3	0.9310653209686279,0.9310653209686279	0,0	0,0	0,0	1,1	1.41,1.41	0,0	0,0	0,792	0,0	0,0	0,0	18357.json
3337	3	0.3530968725681305	0	0	0	1	1.41	0	2	0	0	0	0	10794.json
2405	4	0.004826716147363186	0	0	0	1	1.5	0	3	0	0	0	0	18211.json
2836	5	0.23817896842956543	0	0	0	1	5.5	0	4	0	0	0	0	14814.json
3176	3	3.66762193152681E-4	0	0	0	1	1.41	0	1	0	0	0	0	26314.json
2585	3,3,3	0.9395173192024231,0.9395173192024231,0.9395173192024231	0,0,0	0,0,0	0,0,0	1,1,1	1.41,1.41,1.41	0,0,0	0,0,0	0,1,2	0,0,0	0,0,0	0,0,0	9518.json
3056	3	0.3961792290210724	0	0	0	1	1.41	0	1	0	0	0	0	12222.json
1989	4,4	0.04454399272799492,0.13912883400917053	0,0	0,0	0,0	1,1	1.5,1.5	0,0	2,1	0,273	0,1	0,2	0,37	9358.json
2011	3	0.7881145477294922	0	0	0	1	1.41	0	0	0	0	0	0	22655.json
2902	4,4	0.5909115076065063,0.5909115076065063	0,0	0,0	0,0	1,1	1.5,1.5	0,0	1,1	0,45	0,0	0,0	0,0	21243.json
3727	3,3	0.49513664841651917,0.49513664841651917	0,0	0,0	0,0	1,1	1.41,1.41	0,0	1,1	0,362	0,0	0,0	0,0	7397.json
2832	3	0.13224942982196808	0	0	0	1	1.41	0	2	0	0	0	0	20873.json
2991	4,4	0.6865412592887878,0.7099642157554626	0,0	0,0	0,0	1,1	1.5,1.5	0,0	0,1	0,155	0,2	0,4	0,13	13560.json
2925	3,3,3,3	0.9579371213912964,0.9382758140563965,0.959852933883667,0.970472514629364	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.41,1.41,1.41,1.41	0,0,0,0	0,0,0,0	0,10,15,22	0,1,1,1	0,2,2,2	0,26,17,11	27469.json
1868	13,7	0.0,0.0379134863615036	1,1	2,1	3,2	3,2	4.47,1.92	2,1	8,1	0,301	0,3	0,12	0,532	17567.json
3042	14,4	0.0,2.1886141621507704E-4	4,0	4,0	8,0	5,1	1.05,11.66	0,0	4,1	0,164	0,2	0,14	0,550	13428.json
3303	4	0.3581610918045044	0	0	0	1	1.5	0	0	0	0	0	0	11338.json
