Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1299	4	0.7619723081588745	0	0	0	1	3.46	0	0	0	0	0	0	2456.json
3601	10,10,21	0.3419816493988037,0.3419816493988037,0.005929122678935528	1,1,3	1,1,3	2,2,6	2,2,4	9.7,9.7,7.03	1,1,2	0,0,4	0,147,752	0,0,16	0,0,19	0,0,302	3790.json
1173	6,6,5	0.9660722017288208,0.9635336995124817,0.9115758538246155	0,0,0	0,0,0	0,0,0	1,1,1	4.0,4.0,3.92	0,0,0	0,0,0	0,0,0	0,1,0	0,2,2	0,2,21	4995.json
5651	13,19,19,19,19,19,13,13,13,13,13,12,12	0.502650797367096,0.4962354302406311,0.4645833671092987,0.4645833671092987,0.4645833671092987,0.4645833671092987,0.5746139883995056,0.5746139883995056,0.5774080753326416,0.5473788976669312,0.5417038202285767,0.6040679216384888,0.5154131650924683	2,2,2,2,2,2,3,3,3,3,3,1,1	2,2,2,2,2,2,2,2,2,2,2,1,1	4,4,4,4,4,4,5,5,5,5,5,2,2	3,4,4,4,4,4,3,3,3,3,3,3,2	3.64,9.8,9.8,9.8,9.8,9.8,7.28,7.28,7.28,7.28,7.28,7.39,5.12	2,3,3,3,3,3,2,2,2,2,2,2,1	4,5,6,6,6,6,3,3,3,3,3,1,1	0,166,167,659,812,812,825,841,1208,1233,1912,2165,2752	0,9,1,0,0,0,4,0,0,2,0,1,8	0,11,2,0,0,0,15,0,0,4,0,3,17	0,182,8,0,0,0,190,0,3,13,2,52,53	9736.json
3460	51,56,51,39,39,39,39	0.0,0.0,0.0,0.0,0.0,0.0,0.0	4,4,4,4,4,4,4	3,3,3,3,3,3,3	7,7,7,7,7,7,7	6,6,6,6,6,6,6	9.66,10.28,9.66,9.64,9.64,9.64,9.64	4,4,4,3,3,3,3	24,29,24,18,18,18,18	0,192,192,361,3044,3044,3047	0,8,0,34,1,1,1	0,8,8,74,2,2,2	0,276,276,1080,7,7,7	1453.json
3087	4	0.3863309621810913	0	0	0	1	3.46	0	0	0	0	0	0	4586.json
5232	5,5,5,5,5,5,5,5,5,5,5,8	1.5497204731218517E-4,1.5497204731218517E-4,1.5497204731218517E-4,1.5497204731218517E-4,1.5497204731218517E-4,1.5251102740876377E-4,1.5251102740876377E-4,1.5251102740876377E-4,1.5251102740876377E-4,0.7280797958374023,0.7280797958374023,0.29461705684661865	0,0,0,0,0,0,0,0,0,1,1,1	0,0,0,0,0,0,0,0,0,1,1,1	0,0,0,0,0,0,0,0,0,2,2,2	1,1,1,1,1,1,1,1,1,2,2,2	6.4,6.4,6.4,6.4,6.4,3.92,3.92,3.92,3.92,3.92,3.92,9.33	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,240,393,393,422,789,1743,1743,1779,2682,2847,2914	0,0,0,0,0,0,0,0,0,2,0,5	0,0,0,0,0,0,0,0,0,4,0,7	0,0,0,0,0,1,0,0,0,106,0,40	1589.json
3325	12	0.360770046710968	2	2	4	3	5.12	1	1	0	0	0	0	8900.json
5651	5,5,5,5,5,5,5,5,5	0.7980412840843201,0.4251016676425934,0.4273276627063751,0.4273276627063751,0.4273276627063751,0.4273276627063751,0.4273276627063751,0.4273276627063751,0.4389900863170624	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	1.96,1.96,3.92,3.92,3.92,3.92,3.92,3.92,3.92	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,47,659,812,812,841,1208,1912,2176	0,2,0,0,0,0,0,0,1	0,4,0,0,0,0,0,0,2	0,21,28,0,0,0,0,0,6	9947.json
2678	4	0.0636802539229393	0	0	0	1	3.46	0	0	0	0	0	0	10939.json
2218	3	0.7551968097686768	0	0	0	1	0.0	0	0	0	0	0	0	2789.json
401	4	0.613396942615509	0	0	0	1	3.46	0	1	0	0	0	0	10030.json
3896	7,7,7,10,13,13,13,15,15,15,12,12	1.6479117039125413E-4,1.653993094805628E-4,0.0,2.27379088755697E-4,2.1762876713182777E-4,2.1762876713182777E-4,2.5153826572932303E-4,0.009276804514229298,0.00773081136867404,0.00773081136867404,0.005862612742930651,0.005764562636613846	0,0,0,2,3,3,3,3,3,3,1,1	0,0,0,1,2,2,2,2,2,2,1,1	0,0,0,3,5,5,5,5,5,5,2,2	1,1,1,2,3,3,3,3,3,3,2,2	5.6,5.6,5.6,5.6,8.02,8.02,8.02,6.83,6.83,6.83,5.66,5.66	0,0,0,1,2,2,2,2,2,2,1,1	7,7,8,9,10,10,10,5,6,6,7,7	0,0,32,101,101,156,322,323,323,442,641,830	0,1,1,5,9,0,1,7,1,0,2,1	0,2,2,6,14,0,2,12,2,0,8,2	0,1,26,47,50,0,13,198,14,0,95,6	2721.json
3922	4,4	0.0014747024979442358,0.0014747024979442358	0,0	0,0	0,0	1,1	3.46,3.46	0,0	3,3	0,468	0,0	0,0	0,0	7671.json
1813	7,8,8	5.009377491660416E-4,0.0010324186878278852,0.0010022490750998259	0,0,0	0,0,0	0,0,0	1,1,1	5.6,5.29,5.29	0,0,0	3,3,3	0,453,461	0,2,1	0,3,2	0,14,6	3770.json
5188	14,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,15	0.5119035243988037,0.5060887932777405,0.5060887932777405,0.49208566546440125,0.49208566546440125,0.49208566546440125,0.5023879408836365,0.5023879408836365,0.5315513014793396,0.5315513014793396,0.5315513014793396,0.5350285768508911,0.5350285768508911,0.5125455260276794,0.5720665454864502,0.4584066569805145,0.43269219994544983	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	10.35,10.03,10.03,10.03,10.03,10.03,10.03,10.03,8.7,8.7,8.7,8.7,8.7,8.26,8.26,8.26,6.91	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4	0,35,196,326,349,349,356,378,742,745,1735,2167,3164,3349,3350,3350,3639	0,2,0,3,0,0,1,0,2,0,0,1,1,5,3,1,1	0,3,0,6,0,0,2,0,4,0,0,2,2,7,6,2,3	0,55,0,21,0,0,19,0,11,0,0,6,40,130,39,17,72	4755.json
449	6	0.2393733412027359	0	0	0	1	4.0	0	3	0	0	0	0	10241.json
5720	3,4,4,4,4,4,4,4,4	0.9080740213394165,0.8841153979301453,0.8849455118179321,0.8849455118179321,0.8849455118179321,0.8849455118179321,0.8849455118179321,0.8849455118179321,0.8849455118179321	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	1.89,1.73,3.46,3.46,3.46,3.46,3.46,3.46,3.46	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,68,728,881,881,910,1277,1798,2266	0,2,0,0,0,0,0,0,0	0,3,0,0,0,0,0,0,0	0,4,20,0,0,0,0,0,0	7654.json
2910	4,4,3	0.1376093327999115,0.15324315428733826,0.7582812905311584	0,0,0	0,0,0	0,0,0	1,1,1	3.46,3.46,0.0	0,0,0	2,2,0	0,4,1457	0,2,3	0,4,7	0,22,64	2589.json
5651	22,23,13,13,13,14,17,18,19,15,16,16,16,16,21,21,13,13,13,13	0.007510119117796421,0.0038356445729732513,0.4738645553588867,0.5050771236419678,0.6149304509162903,0.1833910197019577,0.1308811455965042,0.052782442420721054,0.020255383104085922,0.10690813511610031,0.04436355084180832,0.04436355084180832,0.04436355084180832,0.04436355084180832,0.009218716993927956,0.009218716993927956,0.5471453666687012,0.5471453666687012,0.5471453666687012,0.542614758014679	1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1	1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1	2,2,2,2,2,2,4,4,4,2,2,2,2,2,4,4,2,2,2,2	2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2	2.89,2.86,2.92,5.84,5.84,5.94,6.69,6.61,6.52,5.99,6.0,6.0,6.0,6.0,6.81,6.81,5.84,5.84,5.84,5.84	1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1	0,0,2,2,2,4,4,5,6,4,5,5,5,5,7,7,3,3,3,3	0,15,34,85,85,180,336,458,462,462,465,659,812,812,831,841,845,1208,2198,2280	0,1,13,1,1,1,4,1,1,0,1,0,0,0,5,0,1,0,0,1	0,1,38,2,2,1,5,1,1,4,1,0,0,0,5,0,10,0,0,2	0,39,342,117,20,69,53,41,45,121,27,0,0,0,126,0,234,0,0,6	7044.json
5740	4,4,4,4,4,4,4,4	0.7592228055000305,0.7592228055000305,0.7607053518295288,0.7607053518295288,0.7607053518295288,0.7607053518295288,0.7607053518295288,0.7607053518295288	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1.73,1.73,3.46,3.46,3.46,3.46,3.46,3.46	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,88,748,901,901,906,930,1297	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,20,0,0,0,0,0	1291.json
5154	10,10,10,10,10,9,9,9,9	0.40304267406463623,0.40304267406463623,0.40304267406463623,0.40304267406463623,0.40304267406463623,0.6633846759796143,0.6633846759796143,0.7836654782295227,0.7952134013175964	3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3	6,6,6,6,6,6,6,6,6	2,2,2,2,2,2,2,2,2	4.8,4.8,4.8,4.8,4.8,5.03,5.03,5.03,5.03	1,1,1,1,1,1,1,1,1	2,2,2,2,2,2,2,2,2	0,162,315,315,344,408,711,736,1728	0,0,0,0,0,1,0,2,2	0,0,0,0,0,2,0,4,4	0,0,0,0,0,36,0,10,10	10627.json
5526	22,26,26,26,26,26,26,26,26,26,26	0.06382627785205841,0.0788191556930542,0.0788191556930542,0.0788191556930542,0.0788191556930542,0.0788191556930542,0.0788191556930542,0.02151438221335411,0.02151438221335411,0.034057922661304474,0.058049529790878296	1,2,2,2,2,2,2,2,2,3,3	2,3,3,3,3,3,3,3,3,4,4	3,5,5,5,5,5,5,5,5,7,7	3,4,4,4,4,4,4,4,4,4,4	7.14,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74	2,2,2,2,2,2,2,2,2,2,2	7,7,7,7,7,7,7,7,7,8,8	0,126,534,687,687,716,1083,1095,1787,2565,2980	0,4,0,0,0,0,0,1,0,2,1	0,4,0,0,0,0,0,2,0,4,2	0,50,0,0,0,0,0,16,0,31,6	8926.json
3754	5,5,5	0.6206519603729248,0.8431195616722107,0.8431195616722107	0,0,0	0,0,0	0,0,0	1,1,1	3.92,3.92,3.92	0,0,0	0,0,0	0,1,301	0,1,0	0,2,0	0,8,0	3504.json
967	4	0.6861087083816528	0	0	0	1	3.46	0	2	0	0	0	0	1210.json
5560	4,4,4,4,4,4,4,4,4,4,4,4,4	0.7321584224700928,0.6696182489395142,0.6696182489395142,0.6696182489395142,0.6696182489395142,0.6696182489395142,0.5476059317588806,0.5476059317588806,0.5915073752403259,0.6213610768318176,0.6213610768318176,0.7098133563995361,0.6112157106399536	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1	1.73,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46	0,0,0,0,0,0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2,2,1,1,1,1	0,1,568,721,721,750,1114,1117,1195,2074,2107,2433,2444	0,2,0,0,0,0,1,0,1,1,0,2,2	0,4,0,0,0,0,2,0,2,2,0,4,4	0,19,0,0,0,0,9,0,16,14,0,10,9	6279.json
3156	4,4	0.4953276813030243,0.2058010697364807	0,0	0,0	0,0	1,1	3.46,3.46	0,0	1,1	0,116	0,1	0,2	0,13	7720.json
3095	7,7,22	0.03271741420030594,0.018027646467089653,0.12639199197292328	0,0,0	0,0,0	0,0,0	1,1,1	3.96,3.96,6.99	0,0,1	7,7,3	0,14,15	0,3,20	0,6,23	0,95,365	833.json
4365	4,4	0.6797110438346863,0.6797110438346863	0,0	0,0	0,0	1,1	3.46,3.46	0,0	1,1	0,911	0,0	0,0	0,0	6333.json
2795	13,13	0.6669541597366333,0.6733578443527222	2,2	2,2	4,4	3,3	7.12,7.12	2,2	4,4	0,1617	0,1	0,2	0,28	10159.json
3896	4,4,4	0.6490912437438965,0.6490912437438965,0.6490912437438965	0,0,0	0,0,0	0,0,0	1,1,1	3.46,3.46,3.46	0,0,0	0,0,0	0,156,442	0,0,0	0,0,0	0,1,0	4132.json
3268	13,13	0.2881774604320526,0.2885066866874695	1,1	1,1	2,2	3,3	4.92,4.92	1,1	6,6	0,722	0,1	0,2	0,6	68.json
1550	4,4,4,4	0.6993170380592346,0.683906614780426,0.683906614780426,0.6993170380592346	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.46,3.46,3.46,3.46	0,0,0,0	1,1,1,1	0,0,0,20	0,2,0,2	0,4,0,4	0,12,0,12	2346.json
1724	4	0.3229939043521881	0	0	0	1	3.46	0	1	0	0	0	0	7632.json
3883	4,4	0.7938856482505798,0.7938856482505798	0,0	0,0	0,0	1,1	3.46,3.46	0,0	1,1	0,429	0,0	0,0	0,0	7147.json
