Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
5841	3,3,7,7,7	0.5058926343917847,0.7739538550376892,0.824539840221405,0.824539840221405,0.8293945789337158	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,2,2,2	1.89,1.89,3.02,3.02,3.02	0,0,1,1,1	1,1,2,2,2	0,420,1874,2471,3260	0,1,5,0,1	0,2,6,0,2	0,9,96,0,6	943.json
3375	3,3,3	0.37128764390945435,0.37128764390945435,0.3899485170841217	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,6,794	0,0,1	0,0,2	0,0,6	302.json
5044	3,3,3,3	0.08815250545740128,0.0024728192947804928,0.0024728192947804928,0.0028958264738321304	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,1669,1674,2463	0,2,0,1	0,4,0,2	0,23,0,12	486.json
2826	4,4,5	0.0030743989627808332,0.001112698344513774,0.003642593277618289	1,1,1	1,1,1	2,2,2	2,2,2	2.0,2.0,2.99	0,0,0	2,2,2	0,245,2823	0,2,2	0,4,4	0,30,28	1158.json
5223	16,15,16,16,15,15,15	0.09443192183971405,0.07223442941904068,0.09443192183971405,0.06716440618038177,0.10819864273071289,0.10819864273071289,0.09667067229747772	4,4,4,4,3,3,3	4,4,4,4,3,3,3	8,8,8,8,6,6,6	5,5,5,5,5,5,5	3.15,3.2,3.15,3.15,3.2,3.2,3.2	2,2,2,2,2,2,2	6,6,6,6,3,3,3	0,886,912,912,1234,1854,2642	0,3,4,2,1,0,3	0,7,7,4,3,0,6	0,31,31,6,74,0,18	758.json
516	11	0.5185856819152832	3	2	5	3	4.82	1	0	0	0	0	0	387.json
4370	16,16,16,16,16,9	0.010347951203584671,0.009206014685332775,0.010130554437637329,0.010130554437637329,0.010587000288069248,0.0046967691741883755	4,4,4,4,4,1	4,4,4,4,4,1	8,8,8,8,8,2	5,5,5,5,5,2	2.54,2.54,2.54,2.54,2.54,2.95	1,1,1,1,1,1	4,4,4,4,4,4	0,0,3,1000,1789,3715	0,2,2,0,1,1	0,4,4,0,2,10	0,24,26,0,18,306	1125.json
6067	3,3,13,11,11,11,11	0.0020857902709394693,0.0017808969132602215,0.05213463678956032,0.11380957067012787,0.11380957067012787,0.11151092499494553,0.11366809159517288	0,0,5,4,4,4,4	0,0,3,2,2,2,2	0,0,8,6,6,6,6	1,1,4,4,4,4,4	1.89,1.89,1.78,3.45,3.45,3.45,3.45	0,0,2,2,2,2,2	2,2,5,2,2,2,2	0,227,527,1727,2698,3099,3486	0,1,13,1,0,1,1	0,2,16,3,0,2,2	0,12,246,125,0,10,6	81.json
2	4	0.7645440697669983	0	0	0	1	2.0	0	0	0	0	0	0	334.json
5612	4,5,4,4	0.4584737718105316,0.4881017506122589,0.04423922672867775,0.049541033804416656	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	2.0,2.99,3.32,3.32	0,0,0,0	1,1,2,2	0,2243,2786,3031	0,0,1,1	0,0,3,2	0,12,65,12	647.json
4826	3,3,3,3	0.5815023183822632,0.9872944951057434,0.9872944951057434,0.9872944951057434	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,2.0,2.0,2.0	0,0,0,0	0,0,0,0	0,3,4,1457	0,1,0,0	0,1,0,0	0,48,0,0	331.json
5612	5,6,4,4	0.2680012881755829,0.30398812890052795,0.04081429913640022,0.04572528228163719	1,1,0,0	1,1,0,0	2,2,0,0	2,2,1,1	2.99,3.27,3.32,3.32	1,1,0,0	2,2,2,2	0,2243,2786,3031	0,0,1,1	0,0,4,2	0,12,64,12	738.json
138	3	0.888870120048523	0	0	0	1	1.89	0	0	0	0	0	0	379.json
30	10,10	0.7256802916526794,0.7541465163230896	1,1	2,2	3,3	3,3	2.53,2.53	1,1	0,1	0,0	0,3	0,6	0,17	986.json
4371	4,4,4	0.007480870932340622,0.007480870932340622,0.004385657608509064	0,0,0	0,0,0	0,0,0	1,1,1	3.32,3.32,3.32	0,0,0	1,1,1	0,1001,1790	0,0,2	0,0,4	0,0,18	1073.json
3375	11,11,11,11,10	0.6241723895072937,0.6241723895072937,0.6320974230766296,0.6059261560440063,0.6681992411613464	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4	3,3,3,3,3	2.86,2.86,2.86,2.86,2.8	1,1,1,1,1	4,4,4,4,4	0,6,794,1016,2716	0,0,2,1,1	0,0,4,2,3	0,0,12,38,21	1138.json
2359	7,7,6	0.19383776187896729,0.1923271119594574,0.183140829205513	1,1,1	1,1,1	2,2,2	2,2,2	3.02,3.02,2.75	1,1,1	4,4,4	0,0,1700	0,1,1	0,2,3	0,1,21	1141.json
1128	3,3,3	0.024789385497570038,0.01574569195508957,0.013293465599417686	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	2,2,2	0,308,1125	0,1,2	0,2,4	0,6,16	689.json
