Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1776	8,9,9,9,10,10,10,11	0.9033319354057312,0.839346170425415,0.839346170425415,0.839346170425415,0.7763401865959167,0.7692381143569946,0.7692381143569946,0.8194615244865417	2,3,3,3,3,3,3,1	2,3,3,3,3,3,3,2	4,6,6,6,6,6,6,3	3,3,3,3,3,3,3,3	3.97,3.82,3.82,3.82,4.08,4.08,4.08,3.95	2,2,2,2,2,2,2,2	2,2,2,2,3,3,3,3	0,30,206,300,311,1075,1451,1479	0,3,0,0,1,2,0,5	0,5,0,0,1,4,0,9	0,83,0,0,43,17,0,61	1956.json
1456	3,3	0.9496013522148132,0.9496013522148132	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,1131	0,0	0,0	0,0	5701.json
1418	3,3	0.6628872752189636,0.6628872752189636	0,0	0,0	0,0	1,1	1.89,1.89	0,0	2,2	0,1093	0,0	0,0	0,0	7755.json
1774	15,15,15,15,15,13,13,13,13	0.5075539350509644,0.4009993374347687,0.4009993374347687,0.4009993374347687,0.4330795407295227,0.29306113719940186,0.2747303545475006,0.2509593069553375,0.2509593069553375	2,2,2,2,2,2,2,2,2	3,3,3,3,3,2,2,2,2	5,5,5,5,5,4,4,4,4	4,4,4,4,4,3,3,3,3	4.62,4.62,4.62,4.62,4.62,4.2,4.2,4.2,4.2	3,3,3,3,3,2,2,2,2	5,6,6,6,6,6,6,6,6	0,160,204,298,412,423,495,1073,1449	0,2,0,0,1,1,1,2,0	0,4,0,0,2,4,2,4,0	0,19,0,0,16,90,11,16,0	2777.json
1393	3,3	0.4377536475658417,0.40194088220596313	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,1068	0,3	0,6	0,24	6134.json
1774	14,13,13,7,7,3,20,20,20,6	0.3631924092769623,0.42460325360298157,0.31126028299331665,0.5855928063392639,0.5855928063392639,0.39193880558013916,0.09364111721515656,0.042118147015571594,0.042118147015571594,0.149411141872406	5,5,5,2,2,0,3,3,3,3	3,3,3,1,1,0,4,4,4,1	8,8,8,3,3,0,7,7,7,4	4,4,4,2,2,1,5,5,5,2	4.65,4.83,4.83,3.02,3.02,1.89,5.1,5.1,5.1,3.27	3,3,3,1,1,0,3,3,3,1	6,5,5,2,2,1,3,3,3,2	0,204,299,299,306,415,930,980,1073,1449	0,3,1,1,0,1,20,1,4,0	0,7,2,8,0,6,21,2,8,0	0,64,23,236,0,110,707,27,4,651	4493.json
1393	3,3	0.8025031685829163,0.688930332660675	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,1068	0,1	0,2	0,18	2417.json
1749	9,9,9,3,3,3	0.7870825529098511,0.8272629976272583,0.8272629976272583,0.6813215613365173,0.6813215613365173,0.6813215613365173	1,1,1,0,0,0	3,3,3,0,0,0	4,4,4,0,0,0	3,3,3,1,1,1	3.77,3.77,3.77,1.89,1.89,1.89	2,2,2,0,0,0	2,3,3,1,1,1	0,135,179,272,281,1424	0,2,0,1,0,0	0,4,0,8,0,0	0,17,0,200,0,0	4803.json
199	5	0.8297548890113831	2	1	3	2	2.99	1	2	0	0	0	0	6278.json
1402	3,3	0.9353092312812805,0.9317260980606079	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,1077	0,1	0,2	0,4	1635.json
1403	11,11,11	0.7340678572654724,0.6752984523773193,0.6334472298622131	0,0,0	0,0,0	0,0,0	2,2,2	2.86,2.86,2.86	1,1,1	4,4,4	0,702,1078	0,3,3	0,6,6	0,34,30	3393.json
1360	3,3,3	0.7494271993637085,0.7453994154930115,0.7453994154930115	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,659,1035	0,1,1	0,2,2	0,8,1	2280.json
1396	3,3,3	0.07807117700576782,0.07807117700576782,0.07362129539251328	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,1071,1204	0,0,1	0,0,2	0,0,1	3292.json
1749	31,31,35,33,33,30,30,31,31,38	0.017168067395687103,0.017168067395687103,0.09413813054561615,0.11037418246269226,0.09078240394592285,0.18978828191757202,0.20135676860809326,0.14458560943603516,0.14458560943603516,0.033319372683763504	4,4,6,6,6,5,5,5,5,6	5,5,8,8,8,6,6,6,6,9	9,9,14,14,14,11,11,11,11,15	7,7,9,9,9,8,8,8,8,10	4.36,4.36,4.59,4.56,4.56,4.73,4.73,4.65,4.65,4.35	3,3,4,4,4,4,4,4,4,4	16,16,8,8,8,8,8,9,9,12	0,179,300,337,339,396,398,493,1424,1429	0,0,30,2,2,1,27,1,0,8	0,0,56,6,4,5,54,1,0,9	0,0,591,80,30,87,120,56,0,267	2798.json
