Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3106	3,3,3,3,3,3	0.2313121259212494,0.2313121259212494,0.2313121259212494,0.2313121259212494,0.2313121259212494,0.09841496497392654	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	1,1,1,1,1,1	13.0,13.0,13.0,13.0,13.0,16.0	3.0,3.0,3.0,3.0,3.0,3.0	15.0,15.0,15.0,15.0,15.0,18.0	5.0,5.0,5.0,5.0,5.0,5.0	16.0,16.0,16.0,16.0,16.0,19.0	20.0,20.0,20.0,20.0,20.0,23.0	80.0,80.0,80.0,80.0,80.0,97.70234	10.833333,10.833333,10.833333,10.833333,10.833333,13.333333	866.6666,866.6666,866.6666,866.6666,866.6666,1302.6979	48.148148,48.148148,48.148148,48.148148,48.148148,72.3721	0.026666667,0.026666667,0.026666667,0.026666667,0.026666667,0.032567445	130.18594360351562,130.18594360351562,130.18594360351562,130.18594360351562,130.18594360351562,129.14646911621094	0,297,2442,2722,2722,2839	0,0,0,0,0,1	0,0,0,0,0,2	0,0,0,0,0,9	69.json
3979	3,3,3,3,3,3,3,3,3,3,3	0.49719807505607605,0.49719807505607605,0.2386687844991684,0.2386687844991684,0.2386687844991684,0.2386687844991684,0.2386687844991684,0.23652753233909607,0.23652753233909607,0.23652753233909607,0.23652753233909607	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	14.0,14.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0	3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0	4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0	17.0,17.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0	21.0,21.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0	85.83672,85.83672,96.0,96.0,96.0,96.0,96.0,98.099106,98.099106,98.099106,98.099106	9.333334,9.333334,10.5,10.5,10.5,10.5,10.5,11.375,11.375,11.375,11.375	801.1428,801.1428,1008.0,1008.0,1008.0,1008.0,1008.0,1115.8773,1115.8773,1115.8773,1115.8773	44.507935,44.507935,56.0,56.0,56.0,56.0,56.0,61.993183,61.993183,61.993183,61.993183	0.028612241,0.028612241,0.032,0.032,0.032,0.032,0.032,0.0326997,0.0326997,0.0326997,0.0326997	129.81976318359375,129.81976318359375,129.2378692626953,129.2378692626953,129.2378692626953,129.2378692626953,129.2378692626953,129.12539672851562,129.12539672851562,129.12539672851562,129.12539672851562	0,32,239,422,422,425,492,493,684,3306,3595	0,0,1,0,0,0,0,1,0,0,0	0,0,2,0,0,0,0,2,0,0,0	0,0,7,0,0,0,0,8,0,0,0	1446.json
1134	5,5,5,5,5	0.4274199604988098,0.4274199604988098,0.4274199604988098,0.4274199604988098,0.4274199604988098	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	2.99,2.99,2.99,2.99,2.99	1,1,1,1,1	2,2,2,2,2	15.0,15.0,15.0,15.0,15.0	3.0,3.0,3.0,3.0,3.0	21.0,21.0,21.0,21.0,21.0	5.0,5.0,5.0,5.0,5.0	18.0,18.0,18.0,18.0,18.0	26.0,26.0,26.0,26.0,26.0	108.41805,108.41805,108.41805,108.41805,108.41805	12.5,12.5,12.5,12.5,12.5	1355.2257,1355.2257,1355.2257,1355.2257,1355.2257	75.29031,75.29031,75.29031,75.29031,75.29031	0.03613935,0.03613935,0.03613935,0.03613935,0.03613935	120.09993743896484,120.09993743896484,120.09993743896484,120.09993743896484,120.09993743896484	0,461,470,750,750	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	64.json
229	3	0.3955477178096771	0	0	0	1	1.89	0	1	12.0	2.0	15.0	2.0	14.0	17.0	64.72504	6.0	388.35022	21.575012	0.021575011	131.28770446777344	0	0	0	0	699.json
203	3,3	0.6345934867858887,0.6810244917869568	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	9.0,9.0	3.0,3.0	12.0,12.0	3.0,3.0	12.0,12.0	15.0,15.0	53.77444,53.77444	4.5,4.5	241.98499,241.98499	13.44361,13.44361	0.017924814,0.017924814	132.25152587890625,132.25152587890625	0,131	0,1	0,2	0,6	741.json
729	4,4,4,4,4,4,4	0.0362074188888073,0.0362074188888073,0.06453122198581696,0.032399557530879974,0.03376634418964386,0.030571820214390755,0.01640941947698593	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	2.0,2.0,2.0,2.0,2.0,2.0,2.0	0,0,0,0,0,0,0	4,4,3,4,5,5,6	17.0,17.0,16.0,18.0,19.0,18.0,19.0	6.0,6.0,5.0,5.0,4.0,4.0,4.0	31.0,31.0,28.0,31.0,33.0,32.0,35.0	8.0,8.0,7.0,7.0,6.0,6.0,6.0	23.0,23.0,21.0,23.0,23.0,22.0,23.0	39.0,39.0,35.0,38.0,39.0,38.0,41.0	176.41891,176.41891,153.73111,171.89536,176.41891,169.4584,185.46603	11.333334,11.333334,11.2,12.599999,14.25,13.5,14.25	1999.4144,1999.4144,1721.7885,2165.8813,2513.9695,2287.6885,2642.8909	111.07858,111.07858,95.654915,120.326744,139.66498,127.0938,146.82727	0.058806304,0.058806304,0.051243704,0.05729845,0.058806304,0.056486133,0.061822012	121.41315460205078,121.41315460205078,122.12896728515625,121.54822540283203,121.41315460205078,121.62247467041016,121.1530990600586	0,56,328,358,358,401,432	0,0,1,1,1,1,1	0,0,2,2,2,2,2	0,0,29,15,6,7,15	972.json
306	3,3	0.7177345156669617,0.6199424862861633	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	11.0,10.0	3.0,2.0	14.0,13.0	4.0,2.0	14.0,12.0	18.0,15.0	68.53239,53.77444	7.3333335,5.0	502.57086,268.8722	27.920603,14.937344	0.022844128,0.017924814	130.99049377441406,132.25152587890625	0,11	0,2	0,4	0,20	1090.json
107	12	0.08829433470964432	1	1	2	3	3.46	2	5	23.0	7.0	46.0	13.0	30.0	59.0	289.50653	21.357141	6183.0317	343.50177	0.09650218	100.57998657226562	0	0	0	0	1047.json
1118	3,3,3	0.7528867721557617,0.7935107946395874,0.8053022623062134	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	2,2,2	11.0,12.0,12.0	1.0,1.0,1.0	14.0,14.0,14.0	1.0,1.0,1.0	12.0,13.0,13.0	15.0,15.0,15.0	53.77444,55.506596,55.506596	5.5,6.0,6.0	295.75943,333.03958,333.03958	16.43108,18.5022,18.5022	0.017924814,0.018502198,0.018502198	132.25152587890625,132.086669921875,132.086669921875	0,493,734	0,1,3	0,2,6	0,4,12	53.json
1134	3,3,3,3,3,3,3	0.9748580455780029,0.9748580455780029,0.9748580455780029,0.9748580455780029,0.9748580455780029,0.9762963652610779,0.971647322177887	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0	0,0,0,0,0,0,0	12.0,12.0,12.0,12.0,12.0,12.0,12.0	4.0,4.0,4.0,4.0,4.0,4.0,4.0	15.0,15.0,15.0,15.0,15.0,15.0,15.0	4.0,4.0,4.0,4.0,4.0,4.0,4.0	16.0,16.0,16.0,16.0,16.0,16.0,16.0	19.0,19.0,19.0,19.0,19.0,19.0,19.0	76.0,76.0,76.0,76.0,76.0,76.0,76.0	6.0,6.0,6.0,6.0,6.0,6.0,6.0	456.0,456.0,456.0,456.0,456.0,456.0,456.0	25.333334,25.333334,25.333334,25.333334,25.333334,25.333334,25.333334	0.025333334,0.025333334,0.025333334,0.025333334,0.025333334,0.025333334,0.025333334	130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812,130.45266723632812	0,461,470,750,750,812,930	0,0,0,0,0,1,1	0,0,0,0,0,2,2	0,0,0,0,0,6,8	124.json
225	3	0.21371330320835114	1	1	2	2	1.89	0	2	19.0	5.0	26.0	11.0	24.0	37.0	169.6436	20.9	3545.5513	196.97507	0.056547865	126.0472412109375	0	0	0	0	488.json
306	8	0.07364397495985031	2	1	3	2	2.4	1	5	24.0	7.0	46.0	18.0	31.0	64.0	317.06857	30.857143	9783.83	543.54614	0.105689526	106.90563201904297	0	0	0	0	1147.json
782	4,4,8,8,8,8	0.046347957104444504,0.047917645424604416,0.1527727097272873,0.1475214809179306,0.306306391954422,0.4968917965888977	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,2,2,2,2	2.0,2.0,3.12,3.12,3.12,3.14	0,0,1,1,1,1	3,3,3,3,3,3	20.0,20.0,24.0,25.0,25.0,25.0	7.0,7.0,8.0,8.0,7.0,7.0	29.0,29.0,40.0,41.0,40.0,40.0	10.0,10.0,12.0,12.0,11.0,11.0	27.0,27.0,32.0,33.0,32.0,32.0	39.0,39.0,52.0,53.0,51.0,51.0	185.44061,185.44061,260.0,267.35287,255.0,255.0	14.285715,14.285715,18.0,18.75,19.642857,19.642857	2649.1519,2649.1519,4680.0,5012.866,5008.928,5008.928	147.17511,147.17511,260.0,278.49255,278.2738,278.2738	0.061813537,0.061813537,0.086666666,0.089117624,0.085,0.085	121.15380859375,121.15380859375,107.9375,107.79248809814453,108.0384750366211,108.0384750366211	0,109,405,442,450,578	0,1,7,2,1,2	0,2,10,4,2,3	0,7,108,19,3,54	1495.json
134	7,6	0.671732485294342,0.6706434488296509	0,0	0,0	0,0	1,1	4.71,8.54	0,0	3,3	16.0,14.0	4.0,5.0	23.0,19.0	4.0,5.0	20.0,19.0	27.0,24.0	116.692055,101.950264	8.0,7.0	933.53644,713.65186	51.863136,39.647324	0.03889735,0.03398342	114.49665832519531,117.69617462158203	0,111	0,1	0,2	0,38	529.json
2644	3,3,3,3	0.11012627184391022,0.11012627184391022,0.11012627184391022,0.04879533872008324	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	2,2,2,1	18.0,18.0,18.0,16.0	2.0,2.0,2.0,3.0	26.0,26.0,26.0,22.0	3.0,3.0,3.0,3.0	20.0,20.0,20.0,19.0	29.0,29.0,29.0,25.0	125.335915,125.335915,125.335915,106.19819	13.5,13.5,13.5,8.0	1692.0348,1692.0348,1692.0348,849.5855	94.00193,94.00193,94.00193,47.199196	0.04177864,0.04177864,0.04177864,0.035399396	127.8512954711914,127.8512954711914,127.8512954711914,128.712890625	0,1971,1981,2260	0,0,0,2	0,0,0,4	0,0,0,32	621.json
