Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2870	125,123,123,123,123,123,123	0.0,0.0,0.0,0.0,0.0,0.0,0.0	7,7,7,7,7,7,7	58,58,58,58,58,58,58	65,65,65,65,65,65,65	58,58,58,58,58,58,58	4.95,5.0,5.0,5.0,5.0,5.0,5.0	6,6,6,6,6,6,6	51,50,51,51,51,51,51	0,14,22,27,49,111,1037	0,7,1,3,1,1,0	0,17,2,6,2,2,0	0,350,17,49,64,94,0	20894.json
3213	65,85,75,77,67,85,85,90	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	5,5,5,6,6,7,6,6	15,15,15,17,17,19,19,20	20,20,20,23,23,26,25,26	17,17,17,19,19,21,21,22	6.3,5.98,6.15,6.08,6.12,5.75,5.75,5.64	5,5,5,5,5,5,5,5	43,43,33,33,22,34,34,36	0,0,95,99,408,708,1037,1578	0,48,10,4,5,20,2,5	0,74,30,4,20,23,4,5	0,1853,830,246,844,1089,19,246	10416.json
3367	6,6	0.0965534970164299,0.0965534970164299	1,1	1,1	2,2	2,2	2.75,2.75	0,0	3,3	0,686	0,0	0,0	0,0	6428.json
167	3	0.16715089976787567	0	0	0	1	1.89	0	0	0	0	0	0	19772.json
3443	11,11,11,14,13,12,14,14,9,4	0.016385065391659737,0.00636504590511322,0.007598002441227436,0.008364571258425713,0.006716501899063587,0.0033312086015939713,0.00520607503131032,0.00520607503131032,0.006829028949141502,0.004716718569397926	1,1,1,2,2,2,2,2,1,0	1,1,1,2,2,2,2,2,1,0	2,2,2,4,4,4,4,4,2,0	3,3,3,4,3,3,4,4,3,1	3.82,3.82,3.82,14.56,2.37,2.46,3.09,3.09,3.49,2.0	2,2,2,2,1,1,2,2,2,0	7,7,8,9,9,11,11,11,6,4	0,13,28,820,917,1025,2057,2120,2221,2569	0,2,4,7,13,4,3,0,1,2	0,4,8,10,27,9,4,0,8,10	0,39,92,287,387,155,106,0,409,308	6262.json
2913	6,6,6	0.0010450846748426557,6.236237240955234E-4,6.236237240955234E-4	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	11,8,8	0,192,274	0,1,0	0,3,0	0,82,0	14915.json
1258	12,12,12	0.05265382304787636,0.05669327825307846,0.020736517384648323	2,2,2	2,2,2	4,4,4	3,3,3	5.16,5.16,5.16	3,3,3	8,8,9	0,0,294	0,3,1	0,6,2	0,26,74	10921.json
2241	7,7	0.44637760519981384,0.4425916373729706	1,1	1,1	2,2	2,2	2.56,2.56	1,1	10,10	0,1	0,1	0,2	0,26	20315.json
3532	4,4	0.5632217526435852,0.5632217526435852	1,1	1,1	2,2	2,2	2.0,2.0	0,0	1,1	0,1014	0,0	0,0	0,0	21296.json
288	13	0.0015084388433024287	1	1	2	2	1.9	1	13	0	0	0	0	18574.json
