Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
4462	3,3,3,3,3	0.01829412393271923,0.01829412393271923,0.01829412393271923,0.02136559784412384,0.020427724346518517	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	1,1,1,1,1	0,679,702,1817,2233	0,0,0,1,1	0,0,0,2,2	0,0,0,12,8	2872.json
4462	32,32,32,32,32,32,32,34,35,34,34,34	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	2,2,2,2,2,2,2,2,3,3,3,3	11,11,11,11,11,11,11,11,12,12,12,12	13,13,13,13,13,13,13,13,15,15,15,15	13,13,13,13,13,13,13,14,15,15,15,15	3.55,3.61,3.61,3.61,3.61,3.61,3.61,3.58,3.59,3.58,3.58,3.58	2,2,2,2,2,2,2,2,2,2,2,2	7,7,7,7,7,7,7,7,7,12,12,13	0,631,679,702,1817,1817,2181,2198,2232,2233,2338,4232	0,3,0,0,1,1,2,2,4,9,1,1	0,3,0,0,2,2,4,2,6,18,2,2	0,99,0,0,18,6,10,44,84,325,6,65	2883.json
6337	5,5,5,5,5,6,9,9,9,9,7	0.5471296310424805,0.5471296310424805,0.5471296310424805,0.4761764705181122,0.5471296310424805,0.3698437511920929,0.0034445200581103563,0.0034445200581103563,0.0034445200581103563,0.0037272425834089518,1.6755532124079764E-4	2,2,2,2,2,2,2,2,2,2,1	2,2,2,1,2,2,2,2,2,2,1	4,4,4,3,4,4,4,4,4,4,2	2,2,2,2,2,2,3,3,3,3,2	2.99,2.99,2.99,2.99,2.99,2.75,2.67,2.67,2.67,2.67,2.56	1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,3,3,3,3,4	0,16,247,433,535,2514,2542,2554,2577,3692,6221	0,0,0,1,1,2,7,0,0,1,1	0,0,0,2,2,3,11,0,0,2,4	0,0,0,28,28,54,159,0,0,18,64	1370.json
5798	3,3,3,3,3	0.015775462612509727,0.015121525153517723,0.015121525153517723,0.015121525153517723,0.015775462612509727	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	1,1,1,1,1	0,70,2014,2037,3152	0,1,0,0,1	0,2,0,0,2	0,12,0,0,12	2228.json
5798	12,12,12,12,12,12	4.557966603897512E-4,4.4059791252948344E-4,4.4059791252948344E-4,4.4059791252948344E-4,4.557966603897512E-4,4.7151948092505336E-4	2,2,2,2,2,2	3,3,3,3,3,3	5,5,5,5,5,5	3,3,3,3,3,3	2.31,2.31,2.31,2.31,2.31,2.31	1,1,1,1,1,1	6,6,6,6,6,6	0,70,2014,2037,3152,3152	0,1,0,0,1,2	0,2,0,0,2,4	0,12,16,0,12,12	2271.json
174	15,15	0.21392206847667694,0.21592572331428528	3,3	3,3	6,6	4,4	3.2,3.2	2,2	2,2	0,108	0,1	0,2	0,6	2140.json
4927	14,14,14,10,10,10	0.5085021257400513,0.5085021257400513,0.5085021257400513,0.837231457233429,0.831608235836029,0.7063823342323303	4,4,4,3,3,3	4,4,4,2,2,2	8,8,8,5,5,5	5,5,5,3,3,3	3.0,3.0,3.0,3.2,3.2,3.2	2,2,2,2,2,2	0,0,0,1,1,1	0,1143,1166,2212,2281,2752	0,0,0,1,1,1	0,0,0,6,2,2	0,0,0,204,6,3	1937.json
5766	4,4,4,4,4	0.4575638473033905,0.4682304263114929,0.4682304263114929,0.4518732726573944,0.4522964060306549	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	2.0,2.0,2.0,2.0,2.0	0,0,0,0,0	1,1,1,1,1	0,1982,2005,2681,3120	0,0,0,1,1	0,0,0,2,2	0,1,0,2,6	225.json
6399	8,8,8,8,8,8,3	0.1395978480577469,0.1468832939863205,0.1395978480577469,0.1395978480577469,0.1395978480577469,0.1468832939863205,0.8484856486320496	4,4,4,4,4,4,0	9,9,9,9,9,9,0	13,13,13,13,13,13,0	2,2,2,2,2,2,1	3.87,3.87,3.87,3.87,3.87,3.87,1.89	1,1,1,1,1,1,0	0,0,0,0,0,0,2	0,255,671,2615,2638,3753,4558	0,1,1,0,0,1,1	0,2,2,0,0,2,7	0,12,12,0,0,12,243	2212.json
1413	3	0.34936273097991943	0	0	0	1	1.89	0	0	0	0	0	0	1457.json
6388	55,55,69,69,69,69,69,69,69	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	13,13,14,14,14,14,14,14,14	13,13,20,20,20,20,20,20,20	26,26,34,34,34,34,34,34,34	14,14,19,19,19,19,19,19,19	4.47,4.47,4.35,4.35,4.35,4.35,4.35,4.35,4.35	2,2,3,3,3,3,3,3,3	32,32,38,38,38,38,38,38,38	0,280,2021,2334,2604,2627,3303,3742,5375	0,1,16,1,0,0,1,1,1	0,2,17,2,0,0,2,2,2	0,56,513,6,0,0,2,12,10	774.json
2406	3	0.668098509311676	0	0	0	1	1.89	0	2	0	0	0	0	719.json
3468	10,10,10,10	0.37049445509910583,0.375544011592865,0.3806208372116089,0.4056398570537567	1,1,1,1	2,2,2,2	3,3,3,3	3,3,3,3	2.53,2.53,2.53,2.53	1,1,1,1	3,3,3,3	0,822,822,2198	0,1,1,1	0,2,2,2	0,6,6,4	1538.json
2717	17,17,17,17,16	0.11733186990022659,0.10040520131587982,0.033419642597436905,0.03768858313560486,0.028640836477279663	5,5,5,5,4	4,4,4,4,3	9,9,9,9,7	5,5,5,5,4	2.99,2.99,2.99,2.99,2.4	2,2,2,2,1	3,3,3,4,5	0,72,72,2018,2472	0,1,2,1,3	0,2,4,2,7	0,24,12,6,76	1684.json
4542	13,13,12,12,12,12,12,12,12	0.13906411826610565,0.10703489184379578,0.06410322338342667,0.06410322338342667,0.06410322338342667,0.04460844770073891,0.01977713778614998,0.019056076183915138,0.018360815942287445	3,3,3,3,3,3,3,3,3	3,3,3,3,3,4,4,4,4	6,6,6,6,6,7,7,7,7	4,4,4,4,4,5,5,5,5	2.72,2.72,2.56,2.56,2.56,2.56,2.56,2.56,2.56	2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1	0,1,488,759,782,816,1237,1897,1897	0,1,2,0,0,1,1,1,1	0,2,4,0,0,2,2,2,2	0,11,10,0,0,26,3,6,6	786.json
1659	3	0.04160277545452118	0	0	0	1	1.89	0	1	0	0	0	0	1603.json
6328	3,3,3	0.8045808672904968,0.8045808672904968,0.8045808672904968	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,2545,2568	0,0,0	0,0,0	0,0,0	1975.json
6328	6,13,13,13,12	0.5904055237770081,0.05440796911716461,0.05440796911716461,0.05440796911716461,0.05065887048840523	1,1,1,1,1	1,3,3,3,3	2,4,4,4,4	2,4,4,4,4	2.75,2.65,2.65,2.65,2.56	1,1,1,1,1	1,0,0,0,0	0,566,2545,2568,4204	0,9,0,0,1	0,11,0,0,3	0,232,0,0,21	1982.json
5144	3,3,3,3	0.6744489073753357,0.6744489073753357,0.6744489073753357,0.6791518330574036	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,1361,1384,2499	0,0,0,1	0,0,0,2	0,0,0,6	355.json
1418	5,5	0.8205085396766663,0.8190063834190369	0,0	0,0	0,0	1,1	1.96,1.96	0,0	1,1	0,143	0,1	0,2	0,6	359.json
3569	42,42,42	0.0,0.0,0.0	5,5,5	10,10,10	15,15,15	13,13,13	3.72,3.72,3.72	3,3,3	11,11,11	0,923,923	0,2,4	0,4,8	0,18,24	47.json
1099	3	0.5494260191917419	0	0	0	1	1.89	0	2	0	0	0	0	2714.json
3007	3	0.9190999865531921	0	0	0	1	1.89	0	0	0	0	0	0	3029.json
6072	10,10,10,10,10,10	0.45727309584617615,0.44228652119636536,0.44228652119636536,0.44228652119636536,0.4540335237979889,0.45992714166641235	1,1,1,1,1,1	1,1,1,1,1,1	2,2,2,2,2,2	3,3,3,3,3,3	2.23,2.23,2.23,2.23,2.23,2.23	1,1,1,1,1,1	1,1,1,1,1,1	0,18,2288,2311,3426,3426	0,3,0,0,1,1	0,6,0,0,2,2	0,44,0,0,12,6	1907.json
2451	13	0.020132003352046013	3	2	5	3	3.72	2	2	0	0	0	0	70.json
4855	3,3,3,3	0.7576116323471069,0.7576116323471069,0.7576116323471069,0.7615379691123962	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	2,2,2,2	0,1072,1095,2210	0,0,0,1	0,0,0,2	0,0,0,6	564.json
3729	8,8,8,8	0.8261958360671997,0.8175547122955322,0.8219412565231323,0.7810774445533752	1,1,1,1	1,1,1,1	2,2,2,2	2,2,2,2	2.4,2.4,2.4,2.4	1,1,1,1	2,2,2,2	0,1,1084,2795	0,1,1,1	0,2,2,2	0,7,6,10	2630.json
1418	4	0.8303518295288086	0	0	0	1	2.0	0	0	0	0	0	0	296.json
3287	6,6,3	0.45854124426841736,0.47825151681900024,0.33657073974609375	1,1,1	1,1,1	2,2,2	2,2,2	2.75,2.75,1.89	1,1,0	2,2,2	0,641,2377	0,1,1	0,2,5	0,12,70	753.json
3303	3,3	0.03618185967206955,0.04212771728634834	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,657	0,1	0,2	0,12	1595.json
2717	6,6	0.02226344309747219,0.02405351959168911	1,1	1,1	2,2	2,2	2.75,2.75	1,1	1,1	0,72	0,1	0,2	0,12	1701.json
1775	14,15,15,15,15	0.0,0.0,0.0,0.0,0.0	5,2,2,2,2	2,1,1,1,1	7,3,3,3,3	4,4,4,4,4	4.44,3.09,3.09,3.09,3.09	3,2,2,2,2	10,9,9,9,9	0,317,500,500,500	0,12,2,1,6	0,24,4,2,12	0,375,21,24,36	3040.json
4855	3,3,3,3	0.7108280658721924,0.7108280658721924,0.7108280658721924,0.7268258333206177	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	2,2,2,2	0,1072,1095,2210	0,0,0,1	0,0,0,2	0,0,0,6	578.json
2596	22,22,4,4,4,4	0.006700617726892233,0.007121558766812086,0.22672685980796814,0.22702649235725403,0.27231109142303467,0.36196833848953247	2,2,0,0,0,0	2,2,0,0,0,0	4,4,0,0,0,0	5,5,1,1,1,1	2.8,2.8,2.0,2.0,2.0,2.0	2,2,0,0,0,0	3,3,3,3,2,2	0,1,1,472,2480,2480	0,1,2,1,1,1	0,2,22,2,2,2	0,7,672,6,20,27	115.json
2277	3	0.9602164030075073	0	0	0	1	1.89	0	0	0	0	0	0	1134.json
6486	31,3,3,3,3,3,3	0.02157008834183216,0.0,0.0,0.0,0.0,0.0,0.0	10,0,0,0,0,0,0	15,0,0,0,0,0,0	25,0,0,0,0,0,0	6,1,1,1,1,1,1	3.53,1.89,1.89,1.89,1.89,1.89,1.89	2,0,0,0,0,0,0	7,1,1,1,1,1,1	0,198,378,2702,2725,3181,3840	0,1,2,0,0,1,1	0,32,4,0,0,2,2	0,884,16,0,0,3,36	2044.json
1659	3	0.03403900936245918	0	0	0	1	1.89	0	1	0	0	0	0	1601.json
6337	5,5,5,5,5,5,5,5,5,5,5	0.5151136517524719,0.5151136517524719,0.5151136517524719,0.2263379693031311,0.5151136517524719,0.054681845009326935,0.054681845009326935,0.054681845009326935,0.0077330367639660835,0.0051981727592647076,0.0033314998727291822	1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1	2,2,2,2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2,2,2,2	2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99	1,1,1,1,1,1,1,1,1,1,1	0,0,0,1,0,1,1,1,1,1,1	0,16,247,2458,2458,2542,2554,2577,2577,3692,5324	0,0,0,1,1,1,0,0,2,1,1	0,0,0,2,2,2,0,0,4,2,2	0,0,0,14,14,17,0,0,20,18,10	1385.json
4476	33,32,32,32,32,32,31,30,30	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	7,7,7,7,7,7,7,7,7	7,7,7,7,7,7,7,7,7	14,14,14,14,14,14,14,14,14	8,8,8,8,8,8,8,8,8	6.38,6.09,6.09,6.09,6.09,6.09,5.12,3.95,3.95	4,4,4,4,4,4,3,2,2	13,13,13,13,13,13,13,13,13	0,422,640,693,716,1831,2352,2352,3806	0,1,1,0,0,1,21,16,1	0,3,2,0,0,2,43,33,2	0,43,6,0,0,6,117,81,11	797.json
6337	5,5,5,5,6,9,9,9,9,9,7	0.5094531178474426,0.5094531178474426,0.5094531178474426,0.36474522948265076,0.24050773680210114,0.002283693989738822,0.002283693989738822,0.002283693989738822,0.0023196740075945854,0.002510302932932973,1.1382458615116775E-4	2,2,2,2,2,2,2,2,2,2,1	2,2,2,2,2,2,2,2,2,2,1	4,4,4,4,4,4,4,4,4,4,2	2,2,2,2,2,3,3,3,3,3,2	2.99,2.99,2.99,2.99,2.75,2.67,2.67,2.67,2.67,2.67,2.56	1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,3,3,3,3,3,4	0,16,247,2330,2514,2542,2554,2577,3253,3692,6221	0,0,0,1,2,6,0,0,1,1,1	0,0,0,2,3,9,0,0,2,2,4	0,0,0,3,53,141,0,0,10,18,69	1366.json
