Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3710	3	0.9190999865531921	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	2569.json
2606	3	0.9648269414901733	0	0	0	1	1.89	0	0	12.0	4.0	13.0	4.0	16.0	17.0	68.0	6.0	408.0	22.666666	0.022666667	131.03103637695312	0	0	0	0	2748.json
2822	3	0.4733589291572571	0	0	0	1	1.89	0	1	12.0	3.0	16.0	4.0	15.0	20.0	78.13781	8.0	625.1025	34.727917	0.026045937	130.30841064453125	0	0	0	0	2786.json
3665	9,7,7,7,7,7	0.24361327290534973,0.4709226191043854,0.4913104474544525,0.32551953196525574,0.34626665711402893,0.5116153359413147	2,2,2,3,3,3	3,2,2,3,3,3	5,4,4,6,6,6	3,2,2,2,2,2	2.67,2.56,2.56,2.56,2.56,2.56	2,1,1,1,1,1	3,2,2,3,3,3	20.0,18.0,20.0,22.0,22.0,20.0	8.0,7.0,5.0,5.0,5.0,5.0	40.0,29.0,29.0,33.0,33.0,31.0	17.0,12.0,8.0,9.0,9.0,8.0	28.0,25.0,25.0,27.0,27.0,25.0	57.0,41.0,37.0,42.0,42.0,39.0	274.01923,190.3981,171.82268,199.70528,199.70528,181.11038	21.25,15.428572,16.0,19.8,19.8,16.0	5822.9087,2937.5708,2749.1628,3954.1643,3954.1643,2897.766	323.49493,163.19838,152.73126,219.6758,219.6758,160.987	0.091339745,0.063466035,0.057274226,0.06656843,0.06656843,0.06037013	105.52632904052734,111.7208480834961,112.25464630126953,111.47267150878906,111.47267150878906,111.98090362548828	0,0,486,535,536,556	0,2,2,1,1,2	0,6,4,2,2,4	0,94,45,29,10,39	44.json
2674	2,3,3	0.947577178478241,0.6637849807739258,0.7980374693870544	0,0,1	0,0,1	0,0,2	1,1,2	0.0,1.89,1.89	0,0,0	0,1,1	7.0,9.0,11.0	1.0,2.0,2.0	8.0,12.0,16.0	1.0,2.0,3.0	8.0,11.0,13.0	9.0,14.0,19.0	27.0,48.432045,70.30836	3.5,4.5,8.25	94.5,217.9442,580.04395	5.25,12.108011,32.224663	0.009,0.016144015,0.02343612	142.4026641845703,132.79563903808594,130.62745666503906	0,68,203	0,3,1	0,5,2	0,44,34	1285.json
2406	5,7	0.16701002418994904,0.052299853414297104	0,2	0,1	0,3	1,2	1.96,3.33	0,1	3,5	15.0,18.0	9.0,10.0	24.0,34.0	10.0,12.0	24.0,28.0	34.0,46.0	155.88872,221.13832	8.333334,10.8	1299.0728,2388.294	72.17071,132.683	0.051962905,0.07371277	118.44156646728516,110.94255828857422	0,115	0,5	0,8	0,136	250.json
3109	9,10	0.729800820350647,0.5475547313690186	1,1	1,1	2,2	3,3	3.77,4.1	2,2	2,3	20.0,22.0	7.0,10.0	34.0,39.0	9.0,13.0	27.0,32.0	43.0,52.0	204.46016,260.0	12.857142,14.299999	2628.7734,3717.9998	146.04297,206.55554	0.06815339,0.086666666	107.04901885986328,104.09257507324219	0,3082	0,1	0,1	0,53	2872.json
2163	12	0.46112844347953796	1	1	2	3	3.46	2	5	20.0	8.0	39.0	10.0	28.0	49.0	235.5604	12.5	2944.505	163.5836	0.078520134	101.65228271484375	0	0	0	0	1370.json
2830	2	0.9190396666526794	0	0	0	1	0.0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	139.56419372558594	0	0	0	0	2228.json
3710	3	0.15327487885951996	0	0	0	1	1.89	0	3	15.0	5.0	22.0	7.0	20.0	29.0	125.335915	10.5	1316.0271	73.11262	0.04177864	127.8512954711914	0	0	0	0	2271.json
1863	3	0.7117292284965515	0	0	0	1	1.89	0	1	15.0	3.0	22.0	5.0	18.0	27.0	112.58798	12.5	1407.3497	78.1861	0.037529327	128.4090576171875	0	0	0	0	2140.json
2221	7,12	0.019925592467188835,0.05095204710960388	1,1	1,1	2,2	2,3	2.56,3.83	1,2	6,8	21.0,26.0	10.0,13.0	44.0,60.0	14.0,21.0	31.0,39.0	58.0,81.0	287.34338,428.11758	14.7,21.0	4223.9478,8990.47	234.66376,499.47055	0.095781125,0.14270586	109.58072662353516,98.54564666748047	0,400	0,7	0,7	0,156	1937.json
3710	7,7,10,10,10,7	0.5832958221435547,0.5487757325172424,0.14888249337673187,0.1640966683626175,0.16170474886894226,0.5630115270614624	2,2,3,3,3,2	2,2,3,3,3,2	4,4,6,6,6,4	2,2,3,3,3,2	3.02,3.02,3.67,3.67,3.67,3.02	1,1,2,2,2,1	1,1,3,3,3,1	20.0,20.0,25.0,25.0,25.0,20.0	3.0,3.0,4.0,4.0,4.0,3.0	32.0,32.0,48.0,48.0,48.0,32.0	5.0,5.0,7.0,7.0,7.0,5.0	23.0,23.0,29.0,29.0,29.0,23.0	37.0,37.0,55.0,55.0,55.0,37.0	167.3718,167.3718,267.18896,267.18896,267.18896,167.3718	16.666666,16.666666,21.875,21.875,21.875,16.666666	2789.5298,2789.5298,5844.759,5844.759,5844.759,2789.5298	154.97388,154.97388,324.70883,324.70883,324.70883,154.97388	0.0557906,0.0557906,0.08906299,0.08906299,0.08906299,0.0557906	112.39112091064453,112.39112091064453,103.95075225830078,103.95075225830078,103.95075225830078,112.39112091064453	0,517,517,701,792,792	0,1,3,2,1,0	0,2,3,4,2,3	0,5,140,10,5,145	225.json
2838	14,15,15	0.05830204859375954,0.03260745480656624,0.033623795956373215	2,2,2	1,1,1	3,3,3	3,3,3	4.46,4.35,4.35	3,3,3	7,8,8	28.0,30.0,31.0	7.0,10.0,10.0	65.0,70.0,67.0	13.0,17.0,17.0	35.0,40.0,41.0	78.0,87.0,84.0	400.08408,463.00775,450.03436	26.0,25.5,26.35	10402.186,11806.697,11858.405	577.8992,655.9276,658.8003	0.13336135,0.15433592,0.15001145	96.40056610107422,94.5233154296875,94.67110443115234	0,18,2808	0,2,1	0,2,2	0,56,6	2212.json
2059	7,7	0.6809367537498474,0.6794039011001587	1,1	1,1	2,2	2,2	2.56,2.56	1,1	2,2	16.0,16.0	5.0,5.0	28.0,28.0	9.0,9.0	21.0,21.0	37.0,37.0	162.51575,162.51575	14.4,14.4	2340.2268,2340.2268	130.0126,130.0126	0.054171916,0.054171916	112.54422760009766,112.54422760009766	0,2032	0,1	0,2	0,6	774.json
1136	3	0.3513079881668091	0	0	0	1	1.89	0	0	8.0	2.0	9.0	2.0	10.0	11.0	36.541206	4.0	146.16483	8.120268	0.012180402	134.26058959960938	0	0	0	0	3079.json
1505	7,13	0.9723284840583801,0.7756226062774658	0,2	0,2	0,4	2,4	2.83,4.49	1,3	1,2	13.0,17.0	5.0,6.0	20.0,35.0	5.0,8.0	18.0,23.0	25.0,43.0	104.24813,194.51317	6.5,11.333334	677.61285,2204.4827	37.645157,122.47126	0.034749378,0.064837724	114.85302734375,101.12122344970703	0,84	0,12	0,17	0,261	719.json
2690	12,12,13,12	0.10142842680215836,0.1294449120759964,0.10574141144752502,0.01690160296857357	1,1,1,1	1,1,1,1	2,2,2,2	3,3,3,3	5.53,5.53,5.4,4.15	2,2,2,2	6,6,7,7	24.0,24.0,25.0,29.0	11.0,11.0,12.0,13.0	53.0,52.0,56.0,63.0	19.0,19.0,21.0,22.0	35.0,35.0,37.0,42.0	72.0,71.0,77.0,85.0	369.30838,364.17908,401.12793,458.347	20.727272,20.727272,21.875,24.538462	7654.7554,7548.439,8774.674,11247.13	425.2642,419.35773,487.48187,624.8406	0.12310279,0.121393025,0.13370931,0.15278232	99.31402587890625,99.38675689697266,97.58756256103516,98.19085693359375	0,219,289,332	0,2,1,1	0,4,1,3	0,30,42,80	1538.json
2223	3	0.2679091989994049	0	0	0	1	1.89	0	1	12.0	5.0	14.0	6.0	17.0	20.0	81.74926	7.2000003	588.59467	32.699703	0.027249753	130.07347106933594	0	0	0	0	1684.json
