Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
423	3	0.9413757920265198	0	0	0	1	3.77	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	1989.json
1697	6,9	0.7500640749931335,0.07525032758712769	1,3	1,3	2,6	2,4	5.5,5.9	1,2	1,4	15.0,22.0	6.0,9.0	26.0,56.0	8.0,16.0	21.0,31.0	34.0,72.0	149.33879,356.70215	10.0,19.555555	1493.388,6975.509	82.965996,387.52826	0.049779598,0.11890072	115.48116302490234,103.92507934570312	0,1162	0,3	0,3	0,237	174.json
955	1	0.9927506446838379	0	0	0	1	0.0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	150.7931671142578	0	0	0	0	36.json
2361	3,3,3	4.415710282046348E-4,3.135944134555757E-4,4.327336500864476E-4	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	2,2,2	21.0,21.0,21.0	7.0,7.0,7.0	29.0,29.0,29.0	11.0,11.0,11.0	28.0,28.0,28.0	40.0,40.0,40.0	192.29419,192.29419,192.29419	16.5,16.5,16.5	3172.854,3172.854,3172.854	176.26967,176.26967,176.26967	0.06409806,0.06409806,0.06409806	125.62554168701172,125.62554168701172,125.62554168701172	0,2190,2190	0,1,1	0,2,2	0,18,13	1918.json
17	28,29	0.0,0.0	3,4	2,3	5,7	7,8	9.88,9.84	3,3	18,19	42.0,44.0	51.0,49.0	288.0,295.0	165.0,166.0	93.0,93.0	453.0,461.0	2962.239,3014.5522	67.94118,74.53062	201258.0,224676.44	11181.0,12482.024	0.987413,1.0048507	73.8410415649414,72.95153045654297	0,9	0,3	0,4	0,79	363.json
3630	3	0.4854678511619568	0	0	0	1	3.77	0	1	10.0	2.0	13.0	2.0	12.0	15.0	53.77444	5.0	268.8722	14.937344	0.017924814	132.25152587890625	0	0	0	0	1649.json
2111	3	0.8331523537635803	0	0	0	1	3.77	0	1	11.0	2.0	13.0	2.0	13.0	15.0	55.506596	5.5	305.2863	16.96035	0.018502198	132.086669921875	0	0	0	0	2075.json
3136	5,5,4	0.005915807094424963,0.04869730398058891,0.05052069202065468	0,0,0	0,0,0	0,0,0	1,1,1	3.92,3.92,4.0	0,0,0	3,3,3	17.0,17.0,17.0	6.0,4.0,4.0	28.0,26.0,25.0	10.0,8.0,7.0	23.0,21.0,21.0	38.0,34.0,32.0	171.89536,149.33879,140.55415	14.166666,17.0,14.875	2435.184,2538.7595,2090.743	135.28801,141.04219,116.15238	0.05729845,0.049779598,0.046851385	117.93329620361328,118.6647720336914,122.5949478149414	0,11,1133	0,1,1	0,2,3	0,30,33	2647.json
4027	14,14,14,14,14	0.0,0.0,0.0,0.0,0.0	4,4,4,4,4	7,7,7,7,7	11,11,11,11,11	8,8,8,8,8	8.4,8.4,8.4,8.4,8.4	2,2,2,2,2	7,7,7,7,7	25.0,25.0,25.0,25.0,25.0	15.0,15.0,15.0,15.0,15.0	100.0,100.0,100.0,100.0,100.0	40.0,40.0,40.0,40.0,40.0	40.0,40.0,40.0,40.0,40.0	140.0,140.0,140.0,140.0,140.0	745.06995,745.06995,745.06995,745.06995,745.06995	33.333336,33.333336,33.333336,33.333336,33.333336	24835.666,24835.666,24835.666,24835.666,24835.666	1379.7593,1379.7593,1379.7593,1379.7593,1379.7593	0.24835666,0.24835666,0.24835666,0.24835666,0.24835666	92.01718139648438,92.01718139648438,92.01718139648438,92.01718139648438,92.01718139648438	0,0,107,146,1659	0,1,9,0,1	0,2,18,0,2	0,11,24,0,6	1481.json
535	4	0.14322109520435333	0	0	0	1	4.0	0	2	16.0	6.0	21.0	7.0	22.0	28.0	124.86409	9.333333	1165.3982	64.74435	0.041621365	123.21045684814453	0	0	0	0	1057.json
