Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1797	3,4,3	0.18724435567855835,0.00844974722713232,0.005649674218147993	0,0,0	0,0,0	0,0,0	1,1,1	3.77,9.8,3.77	0,0,0	2,2,1	14.0,18.0,17.0	4.0,5.0,5.0	19.0,25.0,21.0	5.0,7.0,7.0	18.0,23.0,22.0	24.0,32.0,28.0	100.0782,144.75398,124.86409	8.75,12.599999,11.9	875.68427,1823.9001,1485.8826	48.649124,101.32779,82.549034	0.0333594,0.048251327,0.041621365	129.0215301513672,122.44184875488281,127.87090301513672	0,3,6	0,3,1	0,5,3	0,52,30	689.json
1546	3,3,3,3	0.02506371960043907,0.012974862940609455,0.013735591433942318,0.014542547054588795	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	0,0,0,0	9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,1,1,1	0,1,1,1	0,2,2,2	0,17,4,7	410.json
1849	6,5,5,6,6	0.0323772206902504,0.025670126080513,0.005964110139757395,2.902075939346105E-4,3.7132331635802984E-4	2,0,0,0,0	1,0,0,0,0	3,0,0,0,0	2,1,1,1,1	6.7,3.92,3.92,3.77,3.77	1,0,0,0,0	4,4,5,8,8	22.0,22.0,23.0,24.0,24.0	7.0,9.0,10.0,11.0,11.0	43.0,44.0,49.0,61.0,61.0	13.0,15.0,16.0,21.0,21.0	29.0,31.0,33.0,35.0,35.0	56.0,59.0,65.0,82.0,82.0	272.04694,292.29758,327.88562,420.6012,420.6012	20.428572,18.333332,18.4,22.90909,22.90909	5557.5303,5358.7886,6033.095,9635.591,9635.591	308.75168,297.71048,335.17197,535.3106,535.3106	0.09068231,0.097432524,0.109295204,0.14020039,0.14020039	112.3624267578125,115.17269134521484,114.57524871826172,110.32673645019531,110.32673645019531	0,23,30,437,438	0,4,1,1,1	0,8,2,1,2	0,119,28,86,9	1039.json
1849	13	0.29702189564704895	1	2	3	3	9.33	3	3	20.0	5.0	41.0	9.0	25.0	50.0	232.19281	18.0	4179.4707	232.19281	0.0773976	100.43046569824219	0	0	0	0	736.json
1477	3,3	0.04005980119109154,0.5467144250869751	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	11.0,11.0	5.0,3.0	17.0,15.0	5.0,3.0	16.0,14.0	22.0,18.0	88.0,68.53239	5.5,5.5	484.0,376.92813	26.88889,20.940453	0.029333333,0.022844128	129.69032287597656,130.99049377441406	0,11	0,2	0,4	0,46	788.json
1849	3	0.7224549055099487	0	0	0	1	3.77	0	0	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	131.9385528564453	0	0	0	0	292.json
1849	6,7,7,7,7,7,5,5	0.024491233751177788,0.18413865566253662,0.09129776805639267,0.07140550017356873,0.15883633494377136,0.16363196074962616,0.007962819188833237,0.014642435126006603	2,2,2,2,2,2,0,0	1,1,1,1,1,1,0,0	3,3,3,3,3,3,0,0	2,2,2,2,2,2,2,2	3.85,5.11,5.11,5.11,5.11,5.11,5.99,5.99	1,1,1,1,1,1,1,1	5,5,7,8,6,6,5,4	23.0,24.0,28.0,29.0,25.0,25.0,18.0,17.0	8.0,9.0,8.0,8.0,9.0,9.0,4.0,4.0	42.0,46.0,52.0,55.0,49.0,49.0,31.0,28.0	14.0,15.0,15.0,15.0,15.0,15.0,6.0,6.0	31.0,33.0,36.0,37.0,34.0,34.0,22.0,21.0	56.0,61.0,67.0,70.0,64.0,64.0,37.0,34.0	277.435,307.70804,346.38498,364.66174,325.59763,325.59763,164.99898,149.33879	20.125,20.0,26.25,27.1875,20.833332,20.833332,13.5,12.75	5583.3794,6154.1606,9092.605,9914.241,6783.2837,6783.2837,2227.486,1904.0696	310.18774,341.89783,505.14474,550.7912,376.8491,376.8491,123.74923,105.78165	0.092478335,0.10256935,0.11546166,0.12155391,0.10853254,0.10853254,0.05499966,0.049779598	112.26044464111328,109.22467041015625,108.60899353027344,108.34161376953125,108.9308090209961,108.9308090209961,117.91622161865234,118.43477630615234	0,47,48,49,59,116,116,117	0,5,4,3,3,2,2,1	0,8,8,6,6,4,7,2	0,113,33,38,19,8,158,15	957.json
1849	3	0.48133203387260437	0	0	0	1	3.77	0	2	13.0	3.0	18.0	6.0	16.0	24.0	96.0	13.0	1248.0	69.333336	0.032	129.2378692626953	0	0	0	0	940.json
1490	6	0.013552059419453144	2	1	3	2	5.5	1	7	18.0	4.0	39.0	8.0	22.0	47.0	209.59329	18.0	3772.6792	209.59329	0.06986443	113.71862030029297	0	0	0	0	252.json
1763	3,3,3	0.6218708753585815,0.6218708753585815,0.506269633769989	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,2	10.0,10.0,11.0	2.0,2.0,1.0	12.0,12.0,14.0	2.0,2.0,1.0	12.0,12.0,12.0	14.0,14.0,15.0	50.189476,50.189476,53.77444	5.0,5.0,5.5	250.94739,250.94739,295.75943	13.941522,13.941522,16.43108	0.016729826,0.016729826,0.017924814	132.61029052734375,132.61029052734375,132.25152587890625	0,47,332	0,0,1	0,0,2	0,0,10	601.json
