Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1582	5,5	0.048065826296806335,0.014936881139874458	0,0	0,0	0,0	1,1	0.98,0.98	0,0	3,4	0,193	0,2	0,4	0,31	2445.json
1520	3	0.10873722285032272	0	0	0	1	0.94	0	0	0	0	0	0	2656.json
1578	3	0.7443586587905884	0	0	0	1	0.94	0	1	0	0	0	0	2570.json
1991	4,4,5,11,11,11,11,12,12,12,12,12,12,12	0.0,1.1825704132206738E-4,7.276406977325678E-4,0.0446118526160717,0.0446118526160717,0.04197988659143448,0.03298246115446091,0.10595936328172684,0.10595936328172684,0.09089542925357819,0.11127222329378128,0.11887634545564651,0.1551520675420761,0.13215544819831848	0,0,0,1,1,1,1,1,1,1,1,0,0,0	0,0,0,1,1,1,1,1,1,1,1,0,0,0	0,0,0,2,2,2,2,2,2,2,2,0,0,0	1,1,1,3,3,3,3,4,4,4,4,3,3,3	1.66,1.66,1.5,1.43,1.43,1.43,1.43,1.37,1.37,1.37,1.37,1.37,1.37,1.37	0,0,0,1,1,1,1,1,1,1,1,1,1,1	1,1,1,3,3,3,3,5,5,6,6,5,5,6	0,0,0,1,1,7,35,120,218,269,294,405,407,424	0,4,2,9,0,1,1,4,0,1,0,12,1,4	0,8,3,12,0,2,2,7,0,2,0,24,2,8	0,34,22,200,0,4,10,160,0,38,14,125,43,59	2340.json
1592	8,4	0.0,0.0	0,0	0,0	0,0	1,1	1.2,1.66	0,0	4,1	0,9	0,1	0,6	0,174	2544.json
1583	6	0.02338138222694397	0	0	0	1	0.94	0	3	0	0	0	0	1632.json
1591	3,9,10,10	0.6756972670555115,0.0023285795468837023,0.0013296740362420678,0.0011349284322932363	0,1,1,1	0,1,1,1	0,2,2,2	1,2,2,2	0.94,1.57,2.24,2.24	0,1,1,1	1,9,10,10	0,0,13,167	0,7,2,1	0,8,3,2	0,255,33,11	1249.json
1520	3	0.0	0	0	0	1	0.94	0	1	0	0	0	0	1488.json
1708	7,7,7	0.13686680793762207,0.13686680793762207,0.08437402546405792	0,0,0	0,0,0	0,0,0	2,2,2	1.28,1.28,1.28	1,1,1	2,2,3	0,11,44	0,0,1	0,0,2	0,0,11	1125.json
1785	4,4	0.3660513162612915,0.3660513162612915	0,0	0,0	0,0	1,1	1.0,1.0	0,0	0,0	0,87	0,0	0,0	0,0	1327.json
806	4	0.0016747796908020973	0	0	0	1	1.0	0	1	0	0	0	0	1634.json
1280	14,14	4.232623032294214E-4,2.858499065041542E-4	0,0	0,0	0,0	1,1	3.74,3.74	1,1	8,8	0,964	0,1	0,2	0,13	1708.json
1520	3	0.16393950581550598	0	0	0	1	0.94	0	1	0	0	0	0	1783.json
1868	3,3,3,4,4,4,4,4,5,5	0.9689236879348755,0.1980045586824417,0.20714353024959564,0.02824828028678894,0.027290934696793556,0.02681763842701912,0.02636081725358963,0.01503572054207325,0.01495486218482256,0.014959651976823807	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	1.0,0.94,0.94,3.28,3.28,1.66,1.66,1.66,2.33,2.33	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1,1	0,2,8,8,12,78,95,119,145,170	0,1,1,3,1,0,2,1,2,0	0,3,2,5,2,0,4,2,3,0	0,44,16,82,4,5,32,23,75,1	334.json
1701	3,3,3,8,13,14	0.0013682495336979628,0.0013682495336979628,7.247233297675848E-4,0.017075760290026665,0.018027132377028465,0.009082742966711521	0,0,2,2,1,1	0,0,1,1,1,1	0,0,3,3,2,2	1,1,2,2,2,2	0.94,0.94,0.94,2.45,2.2,2.2	0,0,0,1,2,2	0,0,2,2,2,3	0,4,22,53,392,404	0,0,1,4,7,1	0,0,2,6,9,1	0,0,68,56,104,29	331.json
1315	3	0.36292341351509094	0	0	0	1	0.94	0	0	0	0	0	0	1904.json
1990	3,3	0.35337692499160767,0.35337692499160767	0,0	0,0	0,0	1,1	0.94,0.94	0,0	2,2	0,293	0,0	0,0	0,0	1948.json
1585	4,3,4	0.04991614446043968,0.09875746816396713,0.04991614446043968	0,0,0	0,0,0	0,0,0	1,1,1	1.0,0.94,1.0	0,0,0	2,1,2	0,38,84	0,1,2	0,3,3	0,54,54	379.json
1776	3,3	3.574634902179241E-4,0.0	0,0	0,0	0,0	1,1	0.94,0.94	0,0	1,1	0,78	0,0	0,0	0,6	1696.json
1863	3,3,3,4,4,3,3,3	0.02298104390501976,0.024202847853302956,0.024202847853302956,0.0,0.0,0.9132062196731567,0.9132062196731567,0.9132062196731567	0,0,0,1,1,0,0,0	0,0,0,1,1,0,0,0	0,0,0,2,2,0,0,0	1,1,1,2,2,1,1,1	0.94,0.94,0.94,1.66,1.66,0.94,0.94,0.94	0,0,0,0,0,0,0,0	2,2,2,5,5,0,0,0	0,59,88,131,165,247,274,274	0,1,0,2,0,1,0,0	0,2,0,4,0,3,0,0	0,16,0,131,0,203,0,0	1303.json
1990	3,7,4,3,3	0.20087721943855286,0.4161379933357239,0.7628980875015259,0.30043143033981323,0.30043143033981323	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,2,1,1,1	0.94,1.28,0.98,0.94,0.94	0,1,0,0,0	1,1,0,2,2	0,3,241,275,293	0,5,1,1,0	0,6,4,4,0	0,83,80,42,0	1958.json
1197	2	0.8119608759880066	0	0	0	1	0.0	0	0	0	0	0	0	986.json
1582	3	0.295672744512558	0	0	0	1	0.94	0	3	0	0	0	0	1073.json
1597	3,3,3	0.9629769921302795,0.8348525166511536,0.8348525166511536	0,0,0	0,0,0	0,0,0	1,1,1	0.94,0.94,0.94	0,0,0	0,1,1	0,5,15	0,2,0	0,4,0	0,20,0	2451.json
1595	6	0.5760771036148071	1	1	2	2	1.37	1	2	0	0	0	0	1138.json
1629	8	0.4969218373298645	0	0	0	2	2.83	1	2	0	0	0	0	1141.json
1849	3,3,3,3,3	0.579445481300354,0.5682979822158813,0.5221419930458069,0.5221419930458069,0.5221419930458069	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0.94,0.94,0.94,0.94,0.94	0,0,0,0,0	0,0,0,0,0	0,45,45,74,151	0,1,2,0,0	0,2,4,0,0	0,8,16,0,0	1282.json
1723	10,14,14,16,16,17	0.07400302588939667,0.06890065968036652,0.06890065968036652,0.030550366267561913,0.03292570635676384,0.03153236582875252	0,2,2,3,3,3	0,2,2,3,3,3	0,4,4,6,6,6	3,5,5,6,6,6	2.05,1.81,1.81,1.73,1.73,1.7	2,2,2,2,2,2	5,7,7,8,8,10	0,4,26,104,112,1286	0,6,0,2,1,3	0,7,0,2,2,4	0,193,0,73,10,69	1039.json
1520	3	0.2548368573188782	0	0	0	1	0.94	0	0	0	0	0	0	2660.json
1745	10,13,13	0.22312958538532257,0.21993865072727203,0.23194213211536407	4,4,4	2,3,3	6,7,7	3,4,4	1.8,1.64,1.64	2,2,2	3,3,3	0,9,47	0,4,0	0,4,0	0,63,20	736.json
1586	3	0.9322162866592407	0	0	0	1	0.94	0	0	0	0	0	0	1799.json
693	4	0.5294724702835083	1	1	2	2	1.0	0	2	0	0	0	0	957.json
1075	3	0.620224118232727	0	0	0	1	0.94	0	0	0	0	0	0	252.json
1654	12,12,6	0.0022774951066821814,0.007922022603452206,0.6689327359199524	1,1,1	2,2,1	3,3,2	3,3,2	3.06,3.06,2.98	2,2,1	10,10,4	0,13,244	0,2,8	0,4,15	0,9,32	190.json
1820	5,5,5	0.033732663840055466,0.03486949950456619,0.010520321317017078	0,0,0	0,0,0	0,0,0	1,1,1	0.98,0.98,0.98	0,0,0	1,1,1	0,44,122	0,1,0	0,2,0	0,3,5	1732.json
1722	3,3	0.5546475052833557,0.5546475052833557	0,0	0,0	0,0	1,1	0.94,0.94	0,0	0,0	0,25	0,0	0,0	0,0	1412.json
1582	6	0.8914563655853271	1	1	2	2	5.5	1	1	0	0	0	0	1088.json
1654	12,12,12	0.0033559503499418497,0.007011824287474155,0.0031581202056258917	4,4,5	3,3,4	7,7,9	4,4,5	3.21,3.21,3.21	2,2,3	7,7,8	0,13,244	0,1,3	0,2,6	0,6,79	176.json
1581	3	0.7397571802139282	0	0	0	1	0.94	0	0	0	0	0	0	1165.json
1597	4,4,4,4,3	6.943825865164399E-4,0.001552991452626884,2.091273054247722E-4,4.252927319612354E-4,0.002887147245928645	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	2.45,2.45,2.45,2.45,0.94	0,0,0,0,0	5,4,5,4,2	0,15,21,315,560	0,3,1,1,1	0,6,2,2,3	0,67,30,23,80	2418.json
1410	3	0.9138857126235962	0	0	0	1	0.94	0	0	0	0	0	0	119.json
1603	3	0.9576136469841003	0	0	0	1	1.89	0	0	0	0	0	0	2190.json
