Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
5121	38,35,36,35,35,36,36,38,35,49,49	8.862440008670092E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	4,5,5,5,5,5,5,4,4,7,7	5,5,5,5,5,5,5,4,4,8,8	9,10,10,10,10,10,10,8,8,15,15	8,7,7,7,7,7,7,6,6,10,10	8.29,10.25,10.9,9.11,9.11,9.26,9.26,10.95,8.94,11.48,11.02	3,3,3,3,3,4,4,4,4,6,6	11,21,21,21,21,21,22,22,25,34,34	0,302,683,1067,1497,2764,3139,3628,3814,3912,4026	0,37,16,2,0,2,1,13,3,22,1	0,59,35,5,0,3,2,26,9,28,13	0,676,120,113,0,9,12,577,268,617,418	2870.json
4049	3,27,27,27,28,28,28	0.8438577651977539,1.5951960813254118E-4,2.1843958529643714E-4,2.1843958529643714E-4,2.0870828302577138E-4,2.545414608903229E-4,2.292789431521669E-4	0,3,3,3,3,3,3	0,2,2,2,2,2,2	0,5,5,5,5,5,5	1,5,5,5,5,5,5	36.66,15.03,14.78,14.78,7.55,7.55,7.55	0,3,3,3,3,3,3	0,10,10,10,10,10,10	0,225,247,425,1692,3094,3983	0,30,4,0,2,1,3	0,34,6,0,3,2,6	0,1042,92,0,86,14,30	220.json
5191	9,9,9,10,10,10	0.41166386008262634,0.4299865663051605,0.4299865663051605,0.4886731207370758,0.4883498251438141,0.5894747972488403	3,3,3,3,3,2	3,3,3,3,3,2	6,6,6,6,6,4	3,3,3,3,3,3	5.33,5.33,5.33,5.06,5.06,5.06	1,1,1,1,1,1	2,2,2,2,2,2	0,981,1567,2834,3944,4237	0,1,0,2,1,2	0,2,0,3,2,4	0,10,0,6,6,27	7448.json
4441	3,3	0.949019193649292,0.949019193649292	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,817	0,0	0,0	0,0	307.json
3704	19,19,25,28,30	0.2496742308139801,0.2496742308139801,0.09821750968694687,0.0749010294675827,0.07224885374307632	1,1,2,2,2	2,2,4,4,4	3,3,6,6,6	4,4,7,7,7	6.06,6.06,9.55,9.17,9.0	1,1,3,3,3	7,7,12,15,15	0,80,158,1334,1347	0,0,32,3,4	0,0,55,6,6	0,0,542,38,16	2631.json
4819	3,3	0.36625394225120544,0.36625394225120544	0,0	0,0	0,0	1,1	3.77,3.77	0,0	2,2	0,1195	0,0	0,0	0,0	5160.json
5191	3,3	0.5604162812232971,0.5604162812232971	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,1567	0,0	0,0	0,0	2311.json
5191	3,3,3	0.9238973259925842,0.919742226600647,0.919742226600647	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,744,1567	0,1,0	0,2,0	0,6,0	2326.json
2306	3	0.7651124596595764	0	0	0	1	3.77	0	1	0	0	0	0	6139.json
3218	5,5	0.9672367572784424,0.9672625660896301	1,1	1,1	2,2	2,2	3.92,3.92	0,0	1,1	0,134	0,1	0,2	0,4	1947.json
4090	3,3	0.4820482134819031,0.4820482134819031	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,466	0,0	0,0	0,0	5971.json
4128	3,3,3	0.21144647896289825,0.20953041315078735,0.20953041315078735	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	0,422,504	0,1,0	0,2,0	0,23,0	7090.json
1289	4	0.9012066125869751	0	0	0	1	4.0	0	0	0	0	0	0	5052.json
4128	3,3,3	0.5429602265357971,0.7551723718643188,0.7551723718643188	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,282,504	0,1,0	0,2,0	0,40,0	4638.json
2354	10	0.2771792411804199	0	0	0	2	5.6	1	3	0	0	0	0	7578.json
4444	3,3	0.7838477492332458,0.7838477492332458	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,820	0,0	0,0	0,0	2063.json
5191	3,3	0.6612982153892517,0.6612982153892517	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,1567	0,0	0,0	0,0	1182.json
3378	3	0.13840177655220032	0	0	0	1	3.77	0	1	0	0	0	0	7149.json
1183	13,13	0.014429595321416855,0.0031667978037148714	1,1	3,3	4,4	4,4	5.29,5.29	3,3	5,5	0,0	0,1	0,4	0,12	6677.json
1898	3	0.6841562390327454	0	0	0	1	3.77	0	2	0	0	0	0	4788.json
2697	11,11,11	0.00809392612427473,0.00809392612427473,0.007686982396990061	2,2,2	2,2,2	4,4,4	3,3,3	8.07,8.07,8.07	2,2,2	9,9,9	0,0,1472	0,13,1	0,13,2	0,0,3	6592.json
4050	30,30,31,31,31,30	0.004738525953143835,0.004738525953143835,0.00462330924347043,0.004625593312084675,0.002548366319388151,0.002683342434465885	1,1,1,1,1,1	4,4,4,4,4,4	5,5,5,5,5,5	5,5,5,5,5,5	3.22,3.22,3.17,3.17,3.17,3.22	1,1,1,1,1,1	22,22,22,22,22,22	0,426,1693,2803,3112,3127	0,0,2,1,2,2	0,0,3,2,4,5	0,0,6,3,48,25	7603.json
2314	4,4	0.29576343297958374,0.7790372967720032	0,0	0,0	0,0	1,1	4.0,4.0	0,0	2,2	0,84	0,5	0,5	0,23	5270.json
3382	7,8	0.934980034828186,0.9009807705879211	1,1	1,1	2,2	2,2	5.11,4.8	0,1	4,4	0,1025	0,2	0,3	0,6	7878.json
3187	10,11	0.015037186443805695,0.01968911476433277	3,3	2,2	5,5	3,3	5.6,5.34	1,1	7,7	0,830	0,2	0,3	0,6	403.json
4582	17,12	0.0,0.0	1,1	5,5	6,6	6,6	8.1,2.89	0,0	22,22	0,958	0,0	0,0	0,27	2736.json
5191	3,3	0.611051619052887,0.611051619052887	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,1567	0,0	0,0	0,0	1737.json
3050	19,26,26	0.026671767234802246,0.010760370641946793,0.011422455310821533	3,4,4	2,3,3	5,7,7	3,4,4	4.21,8.1,8.1	1,1,1	13,19,19	0,22,2095	0,8,1	0,9,2	0,235,6	7566.json
4300	37,40,40,40,43,42,41	0.0,0.0,0.0,0.0,0.0,0.0,0.0	5,6,6,6,6,6,6	4,5,5,5,5,5,5	9,11,11,11,11,11,11	8,9,9,9,9,9,9	8.07,8.0,7.94,7.94,7.94,8.15,8.23	4,4,4,4,4,4,4	22,24,25,25,25,25,25	0,148,239,676,1943,1945,2567	0,2,2,0,4,2,3	0,2,4,0,5,4,7	0,366,55,0,18,13,96	6391.json
4160	10,10,10	0.7317960262298584,0.7286350131034851,0.7286350131034851	3,3,3	3,3,3	6,6,6	4,4,4	10.15,10.15,10.15	3,3,3	4,4,4	0,413,536	0,1,0	0,2,0	0,3,0	1765.json
885	11	0.07538274675607681	4	3	7	4	4.91	3	6	0	0	0	0	2569.json
3130	3	0.08276941627264023	0	0	0	1	3.77	0	1	0	0	0	0	7061.json
1578	3	0.7395607233047485	0	0	0	1	3.77	0	0	0	0	0	0	6866.json
