Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2875	3	0.030417483299970627	0	0	0	1	3.77	0	1	12.0	4.0	19.0	4.0	16.0	23.0	92.0	6.0	552.0	30.666666	0.030666666	129.4591827392578	0	0	0	0	478.json
4231	9,9,9,19	0.23108351230621338,0.23108351230621338,0.23063868284225464,0.5723490715026855	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	7.65,7.65,7.65,4.12	1,1,1,1	1,1,1,1	25.0,25.0,25.0,28.0	4.0,4.0,4.0,5.0	47.0,47.0,47.0,56.0	6.0,6.0,6.0,7.0	29.0,29.0,29.0,33.0	53.0,53.0,53.0,63.0	257.473,257.473,257.473,317.7968	18.75,18.75,18.75,19.6	4827.6187,4827.6187,4827.6187,6228.818	268.20105,268.20105,268.20105,346.04544	0.08582433,0.08582433,0.08582433,0.10593227	106.3102035522461,106.3102035522461,106.3102035522461,93.11074829101562	0,38,237,2974	0,0,1,11	0,0,2,12	0,0,4,452	723.json
2578	3	0.9376058578491211	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	725.json
2384	10	0.23237448930740356	1	1	2	3	4.1	2	4	21.0	6.0	39.0	9.0	27.0	48.0	228.2346	15.75	3594.695	199.70528	0.0760782	104.77017974853516	0	0	0	0	89.json
3055	5	0.2756558656692505	1	1	2	2	5.99	0	4	20.0	5.0	29.0	9.0	25.0	38.0	176.46652	18.0	3176.3975	176.46652	0.058822174	117.56682586669922	0	0	0	0	747.json
2875	3,5,5	0.00866780336946249,0.054165009409189224,0.017489492893218994	0,2,2	0,1,1	0,3,3	1,2,2	3.77,2.99,2.99	0,1,1	1,1,3	13.0,15.0,17.0	4.0,4.0,5.0	23.0,24.0,30.0	7.0,8.0,10.0	17.0,19.0,22.0	30.0,32.0,40.0	122.623886,135.93369,178.37726	11.375,15.0,17.0	1394.8467,2039.0052,3032.4133	77.491486,113.27807,168.4674	0.04087463,0.045311227,0.059459087	127.96504974365234,118.92383575439453,117.51081848144531	0,499,502	0,3,1	0,4,2	0,82,28	498.json
978	10,10	0.14638909697532654,0.11309304088354111	2,2	2,2	4,4	3,3	3.6,3.6	2,2	5,5	21.0,24.0	9.0,9.0	46.0,49.0	16.0,16.0	30.0,33.0	62.0,65.0	304.2272,327.88562	18.666666,21.333334	5678.9077,6994.8936	315.49487,388.6052	0.10140907,0.109295204	103.27569580078125,102.88626098632812	0,585	0,1	0,2	0,3	551.json
4165	17,17,12,14,12,17,20	0.11940683424472809,0.12007255852222443,0.43814700841903687,0.13716325163841248,0.41997230052948,0.12007255852222443,0.10958936810493469	3,3,0,1,0,3,3	2,2,0,1,0,2,2	5,5,0,2,0,5,5	4,4,1,2,1,4,4	10.33,10.33,7.78,8.8,7.78,10.33,5.03	1,1,1,1,1,1,3	6,6,4,4,4,6,6	28.0,28.0,26.0,25.0,25.0,28.0,28.0	9.0,9.0,6.0,7.0,6.0,9.0,9.0	68.0,68.0,50.0,53.0,49.0,68.0,71.0	15.0,15.0,9.0,11.0,9.0,15.0,15.0	37.0,37.0,32.0,32.0,31.0,37.0,37.0	83.0,83.0,59.0,64.0,58.0,83.0,86.0	432.38464,432.38464,295.0,320.0,287.34338,432.38464,448.013	23.333332,23.333332,19.5,19.642857,18.75,23.333332,23.333332	10088.975,10088.975,5752.5,6285.714,5387.6885,10088.975,10453.636	560.4986,560.4986,319.58334,349.20633,299.31604,560.4986,580.75757	0.14412822,0.14412822,0.09833334,0.10666667,0.095781125,0.14412822,0.14933766	92.62150573730469,92.62150573730469,100.9422378540039,97.79199981689453,101.07898712158203,92.62150573730469,89.80406188964844	0,116,400,403,417,507,1420	0,1,2,1,1,8,22	0,2,10,7,2,10,41	0,6,196,55,58,197,305	803.json
2234	5,6	0.7488355040550232,0.8028436899185181	1,1	1,1	2,2	2,2	2.99,2.75	1,1	0,0	17.0,16.0	3.0,3.0	23.0,23.0	5.0,7.0	20.0,19.0	28.0,30.0	121.013985,127.43783	14.166666,18.666666	1714.3647,2378.8394	95.242485,132.15775	0.040337995,0.042479277	119.52839660644531,116.30582427978516	0,1183	0,3	0,5	0,58	132.json
3972	3,3,3,3,3,3,3,3,4,3	0.9019798040390015,0.8124988079071045,0.6836455464363098,0.6836455464363098,0.6836455464363098,0.41427770256996155,0.4327569007873535,0.6836455464363098,0.6670756340026855,0.6817677021026611	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,2.0,1.89	0,0,0,0,0,0,0,0,0,0	0,1,2,2,2,1,1,2,2,2	10.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,14.0	3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0	11.0,16.0,17.0,17.0,17.0,16.0,16.0,17.0,20.0,17.0	4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0	13.0,17.0,16.0,16.0,16.0,17.0,17.0,16.0,18.0,16.0	15.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,20.0	55.506596,81.74926,80.0,80.0,80.0,81.74926,81.74926,80.0,95.90828,80.0	6.666667,9.333334,10.5,10.5,10.5,9.333334,9.333334,10.5,12.0,10.5	370.04398,762.99316,840.0,840.0,840.0,762.99316,762.99316,840.0,1150.8994,840.0	20.557999,42.388508,46.666668,46.666668,46.666668,42.388508,42.388508,46.666668,63.938858,46.666668	0.018502198,0.027249753,0.026666667,0.026666667,0.026666667,0.027249753,0.027249753,0.026666667,0.031969428,0.026666667	132.086669921875,130.07347106933594,130.18594360351562,130.18594360351562,130.18594360351562,130.07347106933594,130.07347106933594,130.18594360351562,124.58238983154297,130.18594360351562	0,6,6,50,50,1150,1150,1151,2460,3141	0,2,1,0,0,1,1,1,2,1	0,4,2,0,0,2,2,2,3,3	0,34,10,0,0,13,4,17,53,37	265.json
3199	4,5,5	0.06989661604166031,0.11499816179275513,0.11529652029275894	0,0,0	0,0,0	0,0,0	2,2,2	6.63,2.99,2.99	0,1,1	2,2,2	18.0,18.0,18.0	4.0,4.0,4.0	23.0,24.0,24.0	6.0,6.0,6.0	22.0,22.0,22.0	29.0,30.0,30.0	129.32352,133.78294,133.78294	13.5,13.5,13.5	1745.8674,1806.0697,1806.0697	96.99264,100.337204,100.337204	0.043107837,0.044594314,0.044594314	122.79798126220703,119.00676727294922,119.00676727294922	0,454,1075	0,5,1	0,9,2	0,40,2	626.json
