Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2680	3,3,3	0.6147447228431702,0.6126896142959595,0.6126896142959595	0,0,0	0,0,0	0,0,0	1,1,1	3.77,1.89,1.89	0,0,0	0,0,0	0,136,158	0,0,0	0,0,0	0,16,0	1937.json
4048	10,10	0.5400445461273193,0.5400445461273193	4,4	3,3	7,7	4,4	5.0,5.0	3,3	3,3	0,733	0,0	0,0	0,0	4155.json
859	10	0.07346547394990921	2	2	4	2	2.99	1	1	0	0	0	0	225.json
2755	3,3	0.9986928105354309,0.9986928105354309	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,103	0,0	0,0	0,0	2212.json
2249	3	0.9283536076545715	0	0	0	1	1.89	0	0	0	0	0	0	3079.json
3770	21,21,21,21,44,44,44	0.0016046656528487802,0.00169300043489784,0.00169300043489784,0.00169300043489784,3.6317386548034847E-4,3.565651713870466E-4,2.660466998349875E-4	10,10,10,10,12,11,11	4,4,4,4,9,7,7	14,14,14,14,21,18,18	5,5,5,5,10,10,10	7.36,7.36,7.36,7.36,5.69,5.69,5.69	2,2,2,2,4,4,4	7,7,7,7,9,9,9	0,7,117,455,2171,2174,2800	0,1,0,0,47,10,2	0,2,0,0,68,20,4	0,9,0,0,1034,216,18	1684.json
2742	3,3,3,3	0.5897456407546997,0.6017481684684753,0.6017481684684753,0.5841701626777649	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,3.77,1.89	0,0,0,0	2,2,2,2	0,0,202,2657	0,2,3,1	0,4,3,2	0,12,0,32	1603.json
2726	11,11,11,9,9,9,9,7,9,9	0.912784993648529,0.7229200601577759,0.810185968875885,0.9763627052307129,0.9763627052307129,0.9767234921455383,0.9768252968788147,0.9927294254302979,0.8110031485557556,0.8110031485557556	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1	7.05,7.05,7.05,7.65,7.65,7.65,7.65,2.8,6.8,6.8	0,0,0,0,0,0,0,0,0,0	6,6,6,2,2,2,2,1,2,2	0,6,10,47,47,62,63,74,180,200	0,2,3,1,1,1,1,1,3,1	0,4,6,4,2,2,2,5,4,2	0,32,22,114,1,1,3,79,148,1	1975.json
2652	5,7	0.9804601669311523,0.48771071434020996	0,0	0,0	0,0	1,1	3.2,5.24	0,0	1,2	0,106	0,3	0,4	0,133	1982.json
4820	5,4,4,4,4	0.3069128096103668,0.13867725431919098,0.14393192529678345,0.14393192529678345,0.15469218790531158	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3.2,2.0,2.0,2.0,2.0	0,0,0,0,0	2,2,2,2,2	0,120,189,1505,3658	0,1,1,0,1	0,2,2,0,2	0,29,3,0,14	4009.json
525	24	9.168868418782949E-4	7	4	11	5	4.16	2	10	0	0	0	0	355.json
1810	8	0.011893190443515778	1	1	2	2	2.4	1	3	0	0	0	0	359.json
2786	3,3	0.5610072016716003,0.5610072016716003	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,6	0,0	0,0	0,0	47.json
4820	5,5,5,5,5	0.15408200025558472,0.15408200025558472,0.15408200025558472,0.15408200025558472,0.15408200025558472	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.96,1.96,1.96,1.96,1.96	0,0,0,0,0	4,4,4,4,4	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3029.json
2679	3,3	0.2596171200275421,0.2583693563938141	0,0	0,0	0,0	1,1	3.77,1.89	0,0	1,1	0,135	0,0	0,0	0,16	1907.json
4820	3,3,3,3	0.9138513803482056,0.9138513803482056,0.9138513803482056,0.9138513803482056	2,2,2,2	1,1,1,1	3,3,3,3	2,2,2,2	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,1035,1167,1505	0,0,0,0	0,0,0,0	0,0,0,0	70.json
1575	102,102	0.0,0.0	6,6	39,39	45,45	42,42	7.05,7.05	6,6	47,47	0,375	0,6	0,12	0,108	296.json
2540	3,3,3	0.8298745155334473,0.408157616853714,0.46843352913856506	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,2,2	0,965,968	0,1,1	0,2,2	0,23,9	1701.json
65	3	0.0014386976836249232	0	0	0	1	1.89	0	4	0	0	0	0	4173.json
4820	7,3,3,3	0.44032421708106995,0.6983403563499451,0.6653255224227905,0.6653255224227905	1,0,0,0	1,0,0,0	2,0,0,0	2,1,1,1	6.66,1.89,1.89,1.89	0,0,0,0	4,1,2,2	0,69,706,1505	0,1,1,0	0,5,2,0	0,70,10,0	3957.json
4820	5,8,8,8,8,11,11,11,13	0.009519096463918686,0.3763212263584137,0.5726879835128784,0.3763212263584137,0.18805572390556335,0.13482095301151276,0.1657571941614151,0.1657571941614151,0.21544989943504333	0,1,1,1,1,2,2,2,2	0,1,1,1,1,2,2,2,2	0,2,2,2,2,4,4,4,4	1,2,2,2,2,3,3,3,3	6.4,2.4,2.4,2.4,2.4,3.92,3.92,3.92,3.72	0,1,1,1,1,1,1,1,2	2,2,2,2,2,3,3,3,3	0,0,11,33,40,69,771,1505,2202	0,8,1,1,1,4,2,0,6	0,13,2,2,2,5,4,0,10	0,170,19,19,29,81,26,0,47	3934.json
4820	3,3,3,3,3	0.7568376064300537,0.7568376064300537,0.7568376064300537,0.7568376064300537,0.7568376064300537	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	1,1,1,1,1	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3040.json
4771	4,4,4,4	0.011950087733566761,0.011882570572197437,0.012401996180415154,0.012401996180415154	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	2.0,2.0,2.0,2.0	0,0,0,0	2,2,2,2	0,71,140,1456	0,1,1,0	0,2,2,0	0,6,3,0	4014.json
4787	5,5,5,5,5	0.3174862265586853,0.3174862265586853,0.3174862265586853,0.3174862265586853,0.3174862265586853	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	2,2,2,2,2	1.5,1.5,1.5,1.5,1.5	1,1,1,1,1	2,2,2,2,2	0,988,1002,1134,1472	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3474.json
