Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
5067	2	0.00409453921020031	0	0	0	1	4.0	0	0	12.0	5.0	17.0	5.0	17.0	22.0	89.92419	6.0	539.5451	29.974728	0.029974729	136.14639282226562	0	0	0	0	3711.json
6372	3,3,3	0.7760482430458069,0.8464054465293884,0.8307910561561584	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	14.0,11.0,11.0	3.0,2.0,2.0	17.0,13.0,13.0	4.0,3.0,3.0	17.0,13.0,13.0	21.0,16.0,16.0	85.83672,59.207035,59.207035	9.333334,8.25,8.25	801.1428,488.45804,488.45804	44.507935,27.136559,27.136559	0.028612241,0.019735679,0.019735679	129.81976318359375,131.75106811523438,131.75106811523438	0,218,446	0,2,1	0,4,2	0,44,7	8004.json
6436	33,33,34,34,41,42,44	0.04404851794242859,0.03945260867476463,0.027704782783985138,0.03052488900721073,0.005505851935595274,0.00236824550665915,0.001004756661131978	4,4,4,4,6,6,7	4,4,4,4,6,6,7	8,8,8,8,12,12,14	5,5,5,5,7,7,8	7.63,7.63,7.61,7.61,7.35,7.27,7.15	3,3,3,3,4,4,4	14,14,14,14,18,19,20	36.0,36.0,36.0,36.0,37.0,38.0,40.0	23.0,23.0,26.0,25.0,26.0,26.0,26.0	115.0,116.0,120.0,118.0,142.0,146.0,155.0	49.0,50.0,54.0,52.0,56.0,58.0,60.0	59.0,59.0,62.0,61.0,63.0,64.0,66.0	164.0,166.0,174.0,170.0,198.0,204.0,215.0	964.7535,976.5188,1036.0302,1008.2254,1183.5015,1224.0,1299.5447	38.347824,39.130432,37.384617,37.44,39.846157,42.384613,46.153847	36996.195,38211.6,38731.59,37747.957,47157.984,51878.766,59978.984	2055.3442,2122.8667,2151.755,2097.1086,2619.888,2882.1536,3332.1658	0.3215845,0.32550627,0.34534338,0.33607513,0.3945005,0.408,0.43318155	77.47283935546875,77.40980529785156,76.61856842041016,76.7600326538086,72.43372344970703,71.86837768554688,70.57332611083984	0,153,202,471,866,1105,1126	0,1,1,2,10,1,3	0,2,1,4,13,1,4	0,6,60,24,294,55,108	8281.json
3796	3	0.9129460453987122	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	6190.json
3582	8	0.10531405359506607	4	3	7	3	2.83	1	6	23.0	7.0	50.0	18.0	30.0	68.0	333.66855	29.571428	9867.056	548.16974	0.11122285	106.4102783203125	0	0	0	0	6899.json
7052	4	0.5156047940254211	0	0	0	1	1.73	0	1	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	127.27810668945312	0	0	0	0	1139.json
6321	6	0.720032274723053	1	1	2	2	2.75	1	2	17.0	3.0	24.0	6.0	20.0	30.0	129.65784	17.0	2204.183	122.45462	0.04321928	116.21601867675781	0	0	0	0	2334.json
5038	7,9	0.13745534420013428,0.14234668016433716	1,1	1,1	2,2	2,2	2.27,2.41	1,1	4,4	20.0,21.0	7.0,7.0	39.0,41.0	15.0,15.0	27.0,28.0	54.0,56.0	256.76392,269.21188	21.42857,22.5	5502.0835,6057.2676	305.6713,336.51486	0.08558797,0.089737296	110.16584014892578,105.8483657836914	0,0	0,4	0,6	0,30	4876.json
6947	14,14,16	0.7887001037597656,0.7929466366767883,0.7354015707969666	3,3,3	2,2,2	5,5,5	4,4,4	3.97,3.97,3.8	2,2,2	1,1,1	18.0,19.0,21.0	8.0,8.0,8.0	37.0,38.0,42.0	14.0,14.0,15.0	26.0,27.0,29.0	51.0,52.0,57.0	239.72244,247.25415,276.90494	15.75,16.625,19.6875	3775.6284,4110.6,5451.566	209.75714,228.36667,302.86478	0.079907484,0.08241805,0.092301644	98.83396911621094,98.67310333251953,95.92095947265625	0,105,384	0,1,2	0,2,2	0,7,53	1313.json
5629	2	0.07533430308103561	0	0	0	1	0.0	0	0	10.0	4.0	12.0	4.0	14.0	16.0	60.91768	5.0	304.58838	16.921577	0.020305892	138.17149353027344	0	0	0	0	2534.json
