Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1830	13,19,19,19,19,18	0.09019357711076736,0.006204311270266771,0.008596017025411129,0.013844488188624382,0.00898345373570919,0.013357173651456833	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,3,3,3,3,3	5.2,6.85,6.85,13.71,13.71,13.48	2,3,3,3,3,3	2,9,9,9,9,7	0,1,1,7,424,807	0,9,1,1,1,0	0,12,2,2,2,1	0,381,13,460,20,38	616.json
1849	3	0.5425002574920654	0	0	0	1	3.77	0	1	0	0	0	0	201.json
1909	5	0.0851082131266594	0	0	0	1	3.92	0	3	0	0	0	0	1143.json
1849	12	0.24676519632339478	1	1	2	4	6.63	2	6	0	0	0	0	743.json
1849	3	0.5837270617485046	0	0	0	1	3.77	0	1	0	0	0	0	391.json
1176	14	0.001178635866381228	4	3	7	4	9.37	3	9	0	0	0	0	396.json
1849	7,7	0.13237951695919037,0.13249558210372925	2,2	1,1	3,3	2,2	5.11,5.11	1,1	1,1	0,884	0,1	0,2	0,7	315.json
1849	13,13	0.01900930516421795,0.006988388020545244	0,0	0,0	0,0	2,2	6.94,10.41	2,2	2,2	0,24	0,12	0,25	0,243	1100.json
1849	8	0.09079073369503021	0	0	0	1	11.83	0	5	0	0	0	0	345.json
1849	3,3,3,5,3,5,3,5,5	0.04561937600374222,0.34416675567626953,0.7544101476669312,0.1421964466571808,0.736633837223053,0.10767285525798798,0.736633837223053,0.1103508397936821,0.1357945054769516	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	3.77,3.77,3.77,3.92,3.77,3.92,3.77,3.92,3.92	0,0,0,0,0,0,0,0,0	3,2,1,2,1,3,1,3,3	0,18,56,115,115,116,118,122,151	0,1,1,3,1,3,0,3,1	0,2,2,4,4,3,3,3,2	0,17,16,105,106,110,110,115,10	435.json
1849	4	0.003633287502452731	0	0	0	1	9.8	0	5	0	0	0	0	290.json
1849	3	0.12190186977386475	0	0	0	1	3.77	0	2	0	0	0	0	423.json
1216	3	0.2822606861591339	0	0	0	1	3.77	0	2	0	0	0	0	605.json
1849	12,12,14,12,12,12	0.002159392461180687,0.003556901356205344,0.0012916806153953075,1.1261552572250366E-4,0.0,0.0	2,3,4,4,4,4	1,2,2,2,2,2	3,5,6,6,6,6	2,2,2,2,2,2	5.77,5.77,6.49,5.5,5.5,5.5	1,1,1,1,1,1	9,10,11,11,11,11	0,52,55,58,58,59	0,2,4,3,3,2	0,3,5,6,6,4	0,32,124,89,30,10	686.json
1782	3	0.5023682713508606	0	0	0	1	3.77	0	0	0	0	0	0	1114.json
1849	3	0.3590594232082367	0	0	0	1	3.77	0	1	0	0	0	0	401.json
1849	4	0.6316528916358948	0	0	0	1	4.0	0	3	0	0	0	0	121.json
1849	3,3	0.021032556891441345,0.29031023383140564	0,0	0,0	0,0	1,1	3.77,3.77	0,0	4,2	0,1115	0,1	0,2	0,47	417.json
1819	3,3	0.047335244715213776,0.04314715415239334	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,0	0,2	0,4	0,11	859.json
1812	3	0.8548147082328796	0	0	0	1	3.77	0	0	0	0	0	0	559.json
1849	12,11,11,11,11,10,10,10,10	0.11671794950962067,0.13767656683921814,0.22499842941761017,0.34346216917037964,0.41816335916519165,0.27868592739105225,0.27868592739105225,0.27868592739105225,0.26150578260421753	2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1	3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3	2.89,2.86,2.86,2.47,2.47,5.6,5.6,5.6,5.6	1,1,1,1,1,1,1,1,1	7,6,6,4,4,4,4,4,4	0,21,21,21,22,22,22,126,363	0,0,1,2,1,1,0,0,1	0,1,2,4,2,4,0,0,2	0,67,23,39,13,162,0,0,21	154.json
1405	3,3,3,7	0.0,0.0,0.0,0.016445238143205643	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,2	3.77,3.77,3.77,6.05	0,0,0,1	4,4,4,5	0,0,0,0	0,1,0,5	0,2,0,6	0,7,0,101	1019.json
1733	5,3,4,4	0.012562371790409088,0.05838875100016594,0.14831489324569702,0.1280163675546646	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.92,3.77,6.63,6.63	0,0,0,0	4,3,5,5	0,91,91,246	0,1,2,1	0,5,3,2	0,141,36,21	350.json
1819	3	0.7296369671821594	0	0	0	1	3.77	0	1	0	0	0	0	860.json
1755	10,10,13	0.005827838089317083,0.014790642075240612,0.014728352427482605	1,1,2	1,1,2	2,2,4	2,2,3	5.06,5.06,4.92	1,1,1	10,10,10	0,24,214	0,2,3	0,3,3	0,11,42	868.json
1920	18,18,19,11,13	3.189156122971326E-4,5.154781392775476E-4,3.2965524587780237E-4,0.042748525738716125,0.07177935540676117	2,2,2,1,1	2,2,2,1,1	4,4,4,2,2	3,3,3,2,2	5.75,5.75,5.75,4.25,3.99	1,1,1,1,1	27,27,28,12,13	0,1,3,85,400	0,10,7,4,5	0,19,13,18,6	0,68,188,435,76	1185.json
1849	4	0.42986616492271423	0	0	0	1	4.0	0	3	0	0	0	0	538.json
1849	10,10,10,10,10,10	0.09660142660140991,0.15830044448375702,0.5394514203071594,0.2870124280452728,0.36916834115982056,0.3641201853752136	2,2,2,2,2,2	1,1,1,1,1,1	3,3,3,3,3,3	3,3,3,3,3,3	2.8,2.8,2.4,2.4,2.4,5.6	1,1,1,1,1,1	4,4,2,2,2,2	0,21,21,21,22,363	0,1,2,1,1,1	0,2,4,2,2,2	0,38,46,7,13,102	159.json
1823	3	0.6262401342391968	0	0	0	1	3.77	0	2	0	0	0	0	674.json
