Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
6187	8,7,8,10,16,19,17,17,17	0.039580002427101135,0.12370370328426361,0.06545282155275345,0.020406518131494522,0.002591905416920781,0.002951020374894142,0.011383980512619019,0.011405006051063538,0.0029018460772931576	1,1,1,1,1,1,1,1,0	1,1,1,2,3,2,1,1,0	2,2,2,3,4,3,2,2,0	2,2,2,3,4,3,2,2,2	2.95,2.83,2.53,2.56,2.97,3.39,3.19,3.19,2.78	1,1,1,1,1,2,2,2,2	7,6,7,10,17,16,11,11,8	0,8,48,181,1506,1882,1887,2436,3343	0,0,2,3,8,9,3,1,6	0,1,2,4,8,15,10,2,12	0,37,116,84,324,169,196,1,234	7161.json
6621	8	0.37821605801582336	2	1	3	2	2.65	1	2	0	0	0	0	2870.json
1960	3,3,3	0.6719251275062561,0.6799503564834595,0.6719251275062561	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,1327,1328	0,1,1	0,2,2	0,1,1	220.json
3853	7	0.022612879052758217	1	1	2	2	2.56	1	3	0	0	0	0	9063.json
661	3	0.9780958890914917	0	0	0	1	1.89	0	0	0	0	0	0	7448.json
6609	15,18,14,15,15,14	0.04804639518260956,0.02709675207734108,0.1400650292634964,0.13685356080532074,0.11773696541786194,0.1648898869752884	2,3,2,2,2,2	3,4,3,3,3,3	5,7,5,5,5,5	3,4,3,3,3,3	2.56,2.4,2.56,2.5,3.17,3.25	1,1,1,1,1,1	3,3,4,4,5,5	0,32,70,262,2830,5462	0,5,2,2,1,1	0,5,10,3,2,3	0,200,190,47,22,41	8280.json
3933	3	0.5541039109230042	0	0	0	1	1.89	0	0	0	0	0	0	3965.json
2921	3	0.3729579448699951	0	0	0	1	1.89	0	0	0	0	0	0	307.json
7106	8,8	0.16427083313465118,0.1823785901069641	1,1	1,1	2,2	2,2	2.83,3.71	1,1	2,2	0,5959	0,3	0,7	0,49	2631.json
2339	3	0.7020254731178284	0	0	0	1	1.89	0	0	0	0	0	0	5160.json
4218	3,6	0.8492504358291626,0.7905985116958618	0,1	0,1	0,2	1,2	1.89,2.75	0,1	0,2	0,4	0,4	0,5	0,83	8621.json
5349	4,3,3	0.6309265494346619,0.6841114163398743,0.716184139251709	1,1,1	1,1,1	2,2,2	2,2,2	3.32,1.89,1.89	0,0,0	3,3,3	0,4202,4787	0,1,1	0,3,2	0,32,7	8451.json
7064	3	0.22809351980686188	0	0	0	1	1.89	0	1	0	0	0	0	2326.json
4991	7	0.15369057655334473	2	2	4	2	2.56	1	4	0	0	0	0	9021.json
5605	3,5,5	0.9774678945541382,0.9174093008041382,0.9209377765655518	0,0,0	0,0,0	0,0,0	1,1,1	1.89,2.99,2.99	0,1,1	0,0,0	0,1471,3444	0,4,1	0,6,2	0,50,6	6139.json
4923	17,17,17,17,17	0.0,0.0,0.0,0.0,0.0	1,1,1,1,1	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	2.16,2.16,2.16,2.16,2.16	1,1,1,1,1	4,5,4,4,5	0,2081,2081,2762,3776	0,1,1,2,1	0,2,2,4,2	0,27,27,30,31	9166.json
6609	4,3	0.5975310802459717,0.5488396883010864	0,0	0,0	0,0	1,1	1.73,1.89	0,0	1,1	0,431	0,2	0,5	0,10	2826.json
743	3,3,3	0.412325918674469,0.3954096734523773,0.33187875151634216	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,0	0,1,10	0,2,2	0,4,4	0,16,33	8223.json
6556	3	0.6341770887374878	0	0	0	1	1.89	0	0	0	0	0	0	1947.json
5490	8,7,7,7	0.24713608622550964,0.20706871151924133,0.06490872800350189,0.37141841650009155	1,1,1,1	1,1,1,1	2,2,2,2	2,2,2,2	2.4,2.56,2.56,2.56	1,1,1,1	6,6,7,6	0,74,2648,4928	0,1,1,1	0,3,2,3	0,28,31,63	8515.json
5303	7,7,7	0.7901617884635925,0.7969024181365967,0.7608709335327148	1,1,1	1,1,1	2,2,2	2,2,2	10.69,10.69,3.96	1,1,1	3,3,3	0,2333,4156	0,1,2	0,2,4	0,11,59	5971.json
6235	3,6,6	0.5208744406700134,0.5398600101470947,0.46209070086479187	0,0,0	0,0,0	0,0,0	1,1,1	1.89,20.43,21.71	0,1,1	2,2,2	0,3178,4074	0,2,1	0,2,2	0,113,18	7090.json
7270	4,6	0.8717831969261169,0.8003465533256531	0,1	0,1	0,2	1,2	2.0,2.75	0,1	0,0	0,2312	0,3	0,4	0,44	5052.json
6265	3	0.8480095863342285	0	0	0	1	1.89	0	0	0	0	0	0	4638.json
7446	20,27,11,15,8,9,9,6	0.03672907501459122,0.029869357123970985,0.021760087460279465,0.012684768065810204,0.058533668518066406,0.09322605282068253,0.06466414034366608,0.025080814957618713	1,2,3,4,2,2,2,0	1,2,2,4,1,1,1,0	2,4,5,8,3,3,3,0	6,7,3,4,2,2,2,1	2.87,3.04,2.41,3.16,2.4,2.27,2.27,1.89	2,2,1,2,1,1,1,0	8,9,10,13,6,6,6,5	0,187,199,206,236,4039,4603,6299	0,9,8,6,0,2,2,1	0,10,35,8,7,3,4,5	0,279,1025,180,304,45,17,96	4983.json
5911	3,3	0.785815954208374,0.8425671458244324	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,1	0,312	0,1	0,2	0,17	10080.json
3894	3	0.940951406955719	0	0	0	1	1.89	0	0	0	0	0	0	7578.json
6973	3,3	0.2281828075647354,0.2950868010520935	0,0	0,0	0,0	1,1	3.77,1.89	0,0	3,3	0,5826	0,1	0,2	0,36	2063.json
2817	22,19,19,19,15,10	0.09883621335029602,0.07467591017484665,0.09286908805370331,0.09591483324766159,0.13536767661571503,0.13938003778457642	2,2,2,2,2,2	2,2,2,2,2,2	4,4,4,4,4,4	4,3,3,3,2,2	3.47,3.45,3.45,3.45,3.22,3.67	2,2,2,2,2,2	4,4,4,4,4,3	0,1289,1670,2028,2163,2253	0,1,1,1,1,1	0,6,2,2,6,7	0,102,8,19,140,159	1182.json
5569	3,3,3	0.8777275085449219,0.9976052641868591,0.9950661063194275	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,3,2725	0,1,1	0,2,2	0,19,8	7149.json
7434	3,3,7,7	0.8122819662094116,0.8122819662094116,0.5426085591316223,0.579410195350647	0,0,1,1	0,0,1,1	0,0,2,2	1,1,2,2	1.89,1.89,3.02,3.02	0,0,1,1	1,1,1,1	0,19,170,2729	0,1,6,1	0,2,8,2	0,1,112,13	6677.json
6630	35,35,35,37,38,29	6.243343814276159E-4,6.089991657063365E-4,5.836506607010961E-4,5.365306278690696E-4,5.493750213645399E-4,0.006136135198175907	11,11,11,11,11,6	8,8,8,8,8,4	19,19,19,19,19,10	9,9,9,9,9,7	5.85,5.85,5.85,5.8,6.12,6.63	4,4,4,4,4,4	18,18,18,19,19,14	0,0,1,105,913,5483	0,1,1,1,1,11	0,2,2,2,2,31	0,20,19,50,46,591	2483.json
4215	6,7,8	0.7444598078727722,0.6771436333656311,0.5987840890884399	1,1,1	1,1,1	2,2,2	2,2,2	11.44,10.69,4.44	1,1,1	1,2,2	0,11,3068	0,1,3	0,1,5	0,34,54	8747.json
7192	3,3	0.6968908905982971,0.565955400466919	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,3	0,1	0,2	0,1	5978.json
5349	22,20,16	0.08722904324531555,0.1212400570511818,0.11709750443696976	3,2,2	3,2,2	6,4,4	5,4,4	4.29,4.36,4.74	3,3,3	11,11,10	0,3821,4202	0,1,1	0,4,6	0,47,96	8613.json
6922	22,25,26,22,19	0.3772643506526947,0.2983621060848236,0.2830963134765625,0.642799973487854,0.8437917232513428	6,6,6,6,5	10,10,10,7,6	16,16,16,13,11	9,9,9,8,7	2.26,2.15,5.75,2.3,2.35	1,1,1,1,1	0,0,0,0,0	0,201,295,1342,1432	0,6,2,0,0	0,9,3,6,3	0,36,43,326,111	4788.json
